month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,59.36,58.07,30.93,34.51,2.03,2.94,1.67,2.02
2014-02,71.81,66.07,36.42,37.39,2.17,2.48,1.52,1.6
2014-03,72.64,69.94,40.09,33.57,2.43,2.38,1.43,1.4
2014-04,53.74,52.44,42.66,35.47,4.23,3.79,1.59,1.68
2014-05,53.15,51.06,38.64,40.45,4.84,4.48,1.94,1.88
2014-06,64.04,57.17,28.29,37.54,3.12,3.56,1.78,1.92
2014-07,60.76,56.64,29.76,35.76,3.23,3.4,2.02,2.01
2014-08,56.51,53.01,38.91,45.26,4.56,4.23,2.17,2.16
2014-09,52.92,51.75,55.91,52.54,4.11,3.92,1.83,1.92
2014-10,,,80.46,66.6,5.0,4.69,1.8,1.83
2014-11,49.29,42.26,69.57,59.5,6.31,5.54,2.23,2.01
2014-12,40.34,39.33,71.69,65.57,7.98,6.55,2.84,2.32
2015-01,52.34,49.8,43.39,42.76,3.59,3.69,1.88,1.9
2015-02,54.0,51.63,49.76,35.68,3.62,3.15,1.78,1.72
2015-03,57.35,54.1,32.41,25.83,2.74,2.6,1.36,1.55
2015-04,55.84,52.29,47.85,40.83,5.09,4.42,2.02,1.84
2015-05,53.46,,37.18,42.77,4.62,4.64,1.94,1.98
2015-06,55.34,52.37,30.16,34.6,3.47,3.72,2.04,1.98
2015-07,53.07,51.19,38.82,36.33,3.88,3.72,2.16,2.11
2015-08,52.72,51.05,45.27,44.16,4.12,4.07,2.13,2.03
2015-09,57.78,54.96,114.41,139.94,4.27,4.32,2.14,2.34
2015-10,69.9,65.6,303.52,398.67,5.38,5.98,2.55,3.35
2015-11,48.29,46.6,84.38,97.41,5.29,4.8,1.6,1.79
2015-12,48.57,47.56,44.64,44.69,3.75,4.34,1.86,1.97
2016-01,51.62,,43.12,33.45,3.27,3.33,1.58,1.8
2016-02,55.0,53.13,43.68,37.57,3.27,3.53,1.65,1.78
2016-03,66.58,59.26,35.7,31.35,3.06,3.08,1.41,1.53
2016-04,67.81,60.14,43.49,35.74,3.7,3.46,1.43,1.48
2016-05,56.93,54.11,40.04,37.07,4.69,4.37,1.84,1.79
2016-06,55.94,52.32,28.6,34.46,3.59,3.57,1.94,1.93
2016-07,56.99,52.18,31.71,37.71,4.72,4.24,2.38,2.17
2016-08,55.41,52.49,29.41,36.92,3.96,3.79,1.86,1.95
2016-09,55.44,51.97,23.96,35.17,3.29,3.68,1.61,1.81
2016-10,55.67,52.27,34.58,37.92,4.71,4.29,1.95,1.92
2016-11,51.17,47.89,43.55,53.29,5.65,5.24,1.81,1.94
2016-12,49.92,46.48,60.83,55.59,5.32,4.97,2.1,1.92
2017-01,45.04,43.56,55.9,48.39,4.8,4.73,2.28,2.13
2017-02,47.59,48.85,37.59,38.94,3.54,3.8,1.7,1.95
2017-03,51.95,,39.37,38.17,4.32,3.98,1.87,1.82
2017-04,53.41,48.57,43.09,51.68,5.04,4.95,2.16,2.02
2017-05,51.7,49.87,35.55,39.81,5.02,4.83,2.4,2.15
2017-06,52.52,,27.69,33.99,3.73,3.68,2.29,2.21
2017-07,55.54,,24.53,36.87,3.45,3.56,2.37,2.23
2017-08,52.9,,33.97,38.06,4.55,4.33,2.47,2.23
2017-09,49.96,47.4,36.17,42.69,4.77,4.61,2.13,2.04
2017-10,54.08,,35.74,37.29,4.31,4.07,1.95,1.97
2017-11,44.4,44.68,61.86,51.49,5.74,5.25,2.48,2.12
2017-12,41.04,40.15,63.3,55.19,5.17,4.9,2.64,2.25
2018-01,48.92,44.74,56.0,48.17,4.88,4.71,2.32,2.16
2018-02,53.18,,39.11,32.18,3.16,3.23,1.56,1.8
2018-03,54.32,52.63,32.82,31.88,3.11,3.16,1.64,1.71
2018-04,58.48,52.92,45.58,41.16,5.09,4.58,2.24,2.0
2018-05,,48.87,40.17,42.3,4.76,4.66,2.0,1.97
2018-06,53.57,,27.64,33.01,3.4,3.3,2.17,1.98
2018-07,,47.94,27.79,33.03,3.87,3.58,2.45,2.15
2018-08,54.46,,25.84,32.38,3.11,3.21,2.02,2.01
2018-09,52.64,51.26,36.96,46.55,4.59,4.46,2.05,2.09
2018-10,49.84,46.38,60.11,57.28,5.45,5.07,2.14,1.96
2018-11,48.86,43.33,62.75,55.69,6.36,5.46,2.46,2.05
2018-12,42.96,42.31,40.22,47.69,4.56,4.78,2.3,2.19
2019-01,,47.68,41.19,37.19,3.53,3.61,2.08,2.12
2019-02,,49.06,32.53,32.56,3.14,3.23,1.59,1.77
2019-03,56.47,53.89,32.12,29.41,2.85,2.92,1.45,1.61
2019-04,55.03,53.01,35.19,34.51,4.01,3.85,1.69,1.71
2019-05,,48.02,37.58,39.15,4.65,4.46,2.45,2.15
2019-06,,49.04,35.09,34.91,3.73,4.04,2.22,2.23
2019-07,55.99,52.7,29.76,31.37,3.13,3.2,2.29,2.18
2019-08,56.94,53.77,34.94,35.72,2.79,3.13,1.91,2.07
2019-09,63.55,58.67,91.06,127.09,3.62,3.81,2.74,2.71
2019-10,,,54.79,62.09,4.54,4.53,1.9,2.03
2019-11,,46.6,57.06,53.54,4.65,4.87,1.88,1.98
2019-12,44.29,43.67,48.69,45.39,4.76,4.73,2.55,2.27
2020-01,46.38,47.66,25.52,24.82,2.26,2.49,1.49,1.67
2020-02,49.15,,33.94,31.2,2.91,3.26,1.65,1.79
2020-03,54.22,52.02,32.61,31.09,3.14,3.19,1.56,1.67
2020-04,52.53,51.94,41.87,37.14,4.57,4.06,1.76,1.77
2020-05,,46.32,47.9,48.86,5.8,5.33,2.39,2.11
2020-06,51.57,46.87,34.97,37.0,4.42,4.35,2.48,2.2
2020-07,51.69,49.94,31.22,35.51,4.5,4.26,2.57,2.24
2020-08,,47.64,30.44,35.9,3.9,3.79,2.3,2.21
2020-09,51.61,49.69,31.29,38.17,4.29,4.25,2.14,2.05
2020-10,42.78,46.5,34.76,38.13,3.96,4.16,2.09,2.13
2020-11,42.99,42.55,57.82,48.61,5.89,5.18,2.41,2.18
2020-12,42.25,39.06,63.31,55.7,5.19,5.12,2.45,2.13
2021-01,47.01,45.54,51.7,42.66,3.69,3.92,2.32,2.27
2021-02,,,27.33,23.53,2.15,2.32,1.44,1.66
2021-03,52.52,51.61,33.05,28.84,3.41,2.91,1.85,1.71
2021-04,,49.23,39.52,40.24,4.14,4.3,2.0,1.97
2021-05,51.24,47.7,41.17,40.43,4.89,4.59,2.42,2.12
2021-06,,49.42,33.09,35.15,3.95,3.7,2.47,2.28
2021-07,49.48,48.11,29.02,32.6,3.54,3.51,2.27,2.08
2021-08,51.41,47.46,35.07,39.34,4.91,4.16,2.48,2.16
2021-09,,49.36,29.44,36.74,3.84,3.94,2.06,2.03
2021-10,,49.42,32.4,35.3,4.16,3.87,2.05,1.92
2021-11,41.73,40.83,44.78,49.84,5.63,5.48,2.39,2.2
2021-12,39.75,40.96,55.29,46.81,4.51,4.44,2.45,2.2
2022-01,48.28,46.94,39.98,37.09,3.45,3.49,2.04,2.03
2022-02,48.59,48.98,39.86,35.46,3.96,3.58,2.03,2.03
2022-03,51.13,48.06,39.51,45.32,4.18,4.45,1.78,1.88
2022-04,49.25,47.36,42.75,44.93,4.64,4.68,2.05,1.94
2022-05,51.01,48.96,36.31,35.1,4.12,4.0,2.24,2.11
2022-06,,48.67,35.54,37.43,4.79,4.31,2.75,2.28
2022-07,51.14,49.23,28.53,34.47,3.73,3.75,2.5,2.31
2022-08,44.96,45.75,31.68,34.56,4.3,3.78,2.38,2.17
2022-09,,48.84,27.61,37.78,3.62,3.81,1.95,1.97
2022-10,46.21,43.09,51.43,49.01,5.91,5.14,2.45,2.08
2022-11,41.91,39.76,65.82,59.47,6.21,5.56,2.34,2.09
2022-12,42.3,38.87,67.57,60.23,6.57,5.68,3.03,2.31
2023-01,46.94,47.25,51.01,40.36,3.77,3.72,2.52,2.28
2023-02,,49.63,35.73,35.95,3.1,3.28,1.77,1.92
2023-03,53.41,51.53,38.82,35.39,3.45,3.49,1.78,1.88
