month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,41.57,30.57,12.01,10.89,0.44,0.57,0.43,0.36
2014-02,35.68,32.73,17.59,13.7,0.77,0.75,0.48,0.5
2014-03,36.83,34.59,19.21,17.11,0.96,0.93,0.55,0.54
2014-04,22.82,30.09,16.43,17.53,1.11,1.09,0.49,0.57
2014-05,27.73,26.12,14.08,15.23,1.09,1.05,0.49,0.56
2014-06,,52.11,14.3,16.89,1.02,1.05,0.82,0.85
2014-07,,91.16,19.64,21.97,1.17,1.19,1.4,1.43
2014-08,44.98,53.94,24.79,25.76,1.25,1.19,1.02,0.98
2014-09,56.8,61.6,26.29,28.57,1.17,1.13,0.98,1.08
2014-10,,53.58,31.88,33.61,1.15,1.13,0.72,0.79
2014-11,20.78,33.51,30.41,28.04,1.34,1.2,0.63,0.55
2014-12,21.94,27.44,16.71,16.78,1.3,1.15,0.58,0.56
2015-01,37.72,35.49,15.94,14.89,0.99,0.94,0.52,0.59
2015-02,38.38,39.41,15.71,14.14,0.87,0.86,0.38,0.55
2015-03,35.49,41.54,16.77,16.84,1.02,0.99,0.59,0.63
2015-04,25.56,35.32,17.42,19.21,1.27,1.18,0.62,0.62
2015-05,28.0,29.91,13.81,15.98,1.09,1.08,0.45,0.57
2015-06,28.59,33.82,11.71,13.49,0.95,0.94,0.65,0.6
2015-07,52.72,56.7,16.81,17.42,0.96,0.99,0.9,0.87
2015-08,61.63,62.49,28.49,29.28,1.09,1.09,1.0,1.05
2015-09,105.45,108.06,92.89,95.79,1.5,1.3,2.4,1.9
2015-10,67.2,73.67,74.69,76.84,1.11,1.06,0.85,0.84
2015-11,23.67,29.03,22.37,22.3,1.13,1.07,0.61,0.54
2015-12,29.34,29.33,17.69,16.51,0.89,0.95,0.77,0.58
2016-01,20.74,28.19,18.04,14.54,0.78,0.82,0.69,0.55
2016-02,31.84,28.84,16.31,14.52,0.78,0.8,0.49,0.49
2016-03,24.14,25.99,17.43,15.45,0.93,0.92,0.44,0.52
2016-04,23.09,28.07,20.69,20.15,1.16,1.15,0.6,0.54
2016-05,22.3,23.71,14.92,16.03,1.15,1.11,0.53,0.55
2016-06,31.58,31.95,10.83,13.15,0.97,0.97,0.5,0.6
2016-07,29.79,35.69,11.77,13.72,1.07,0.99,0.62,0.62
2016-08,56.73,56.62,11.62,15.0,0.99,0.98,0.78,0.91
2016-09,35.07,38.32,11.69,14.82,1.13,1.09,0.63,0.69
2016-10,39.51,40.26,12.5,15.12,1.13,1.08,0.67,0.69
2016-11,20.79,26.34,13.99,15.06,1.16,1.09,0.57,0.57
2016-12,19.39,26.74,16.69,15.77,1.08,1.02,0.58,0.55
2017-01,23.15,28.68,17.8,16.23,0.92,0.95,0.55,0.55
2017-02,30.55,29.88,15.36,14.19,0.94,0.88,0.39,0.52
2017-03,25.25,28.74,15.13,14.56,1.04,1.01,0.42,0.56
2017-04,18.83,25.49,16.22,16.43,1.09,1.07,0.36,0.53
2017-05,18.65,24.5,14.04,16.01,1.15,1.11,0.53,0.55
2017-06,28.13,31.64,11.29,13.44,1.0,0.99,0.57,0.62
2017-07,28.12,33.76,11.46,12.64,0.88,0.88,0.67,0.6
2017-08,28.57,30.92,12.81,14.04,1.03,0.99,0.54,0.6
2017-09,33.84,32.83,13.49,14.07,1.03,0.99,0.46,0.6
2017-10,34.83,30.56,12.71,13.1,0.9,0.91,0.5,0.57
2017-11,22.18,23.17,17.59,15.59,1.19,1.06,0.5,0.54
2017-12,33.51,34.31,17.39,16.42,0.96,0.99,0.66,0.6
2018-01,22.29,24.49,17.62,16.5,1.17,1.06,0.5,0.52
2018-02,37.27,35.28,16.16,14.16,0.86,0.85,0.34,0.5
2018-03,28.79,29.83,17.92,16.77,1.03,1.04,0.47,0.56
2018-04,26.11,28.69,17.19,17.43,1.13,1.09,0.41,0.56
2018-05,21.47,26.29,18.68,17.83,1.21,1.14,0.45,0.55
2018-06,29.85,33.2,13.14,15.08,1.09,1.05,0.55,0.61
2018-07,43.71,49.69,12.73,15.36,0.99,1.01,0.75,0.77
2018-08,80.99,82.69,25.46,29.96,1.34,1.23,1.58,1.63
2018-09,47.95,51.28,15.96,19.07,1.06,1.07,0.52,0.81
2018-10,24.97,28.99,21.63,19.19,1.11,1.07,0.5,0.56
2018-11,21.17,24.69,17.46,17.0,1.07,1.05,0.47,0.52
2018-12,19.09,24.25,15.7,15.31,1.05,1.03,0.56,0.55
2019-01,33.19,32.59,15.01,14.12,0.82,0.83,0.58,0.55
2019-02,25.58,30.03,15.95,14.69,0.85,0.85,0.46,0.53
2019-03,23.2,29.92,17.23,16.16,0.95,0.93,0.44,0.52
2019-04,21.06,25.67,14.91,16.3,0.98,1.01,0.36,0.52
2019-05,31.13,34.79,17.97,16.99,0.99,1.02,0.73,0.66
2019-06,32.84,26.36,13.52,15.15,0.9,0.94,0.46,0.56
2019-07,37.94,36.41,12.75,12.3,0.75,0.77,0.56,0.58
