month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,28.93,61.9,30.65,25.34,0.87,1.09,0.5,0.71
2014-02,49.53,56.25,45.12,28.94,1.52,1.29,0.57,0.72
2014-03,51.15,53.75,40.52,30.24,1.92,1.55,0.71,0.74
2014-04,40.82,40.3,32.46,29.73,2.44,1.96,0.56,0.69
2014-05,51.27,42.37,29.77,27.74,2.61,2.11,0.69,0.73
2014-06,33.09,39.08,27.46,27.56,2.43,2.02,0.63,0.72
2014-07,54.53,52.75,27.88,26.81,1.69,1.47,0.69,0.71
2014-08,66.92,55.08,24.82,27.97,1.8,1.49,0.82,0.75
2014-09,189.71,144.3,45.03,33.11,1.95,1.5,1.63,1.38
2014-10,340.78,299.04,69.68,64.53,2.67,2.31,2.94,2.8
2014-11,79.78,80.44,90.53,78.19,2.63,2.29,1.62,1.4
2014-12,30.86,36.78,32.67,30.54,2.53,2.09,0.51,0.7
2015-01,26.7,37.24,43.46,31.14,2.67,1.86,0.64,0.67
2015-02,26.18,46.6,37.88,28.43,2.3,1.68,0.83,0.69
2015-03,46.64,52.3,33.56,27.53,2.12,1.61,0.81,0.75
2015-04,52.59,51.26,32.08,25.36,2.54,1.89,0.53,0.75
2015-05,36.41,35.6,31.19,27.0,2.9,2.21,0.58,0.71
2015-06,33.84,39.06,27.45,24.92,2.82,2.07,0.86,0.72
2015-07,61.3,64.37,21.87,24.92,1.37,1.25,0.8,0.8
2015-08,145.61,119.51,32.4,29.2,1.57,1.36,1.33,1.19
2015-09,321.23,272.84,91.57,67.28,2.4,1.99,2.96,2.84
2015-10,386.02,325.35,112.14,95.79,2.99,2.55,4.29,3.75
2015-11,137.56,95.05,48.09,32.09,2.83,2.03,1.01,0.93
2015-12,69.05,53.56,39.13,30.0,2.03,1.62,0.99,0.76
2016-01,84.54,67.23,32.58,28.28,1.71,1.49,1.08,0.86
2016-02,121.64,104.75,42.95,32.28,2.21,1.69,1.62,1.13
2016-03,78.48,54.69,38.48,28.37,2.43,1.95,0.92,0.8
2016-04,70.5,55.5,31.45,25.43,2.29,1.96,0.71,0.81
2016-05,47.52,40.92,30.22,24.91,3.1,2.43,0.71,0.76
2016-06,37.06,39.84,26.07,25.34,2.42,2.02,0.61,0.72
2016-07,41.62,43.58,22.61,27.11,2.12,1.8,0.62,0.71
2016-08,,52.42,21.58,26.07,1.52,1.43,0.69,0.73
2016-09,42.31,42.59,24.41,28.31,2.28,1.86,0.63,0.69
2016-10,31.83,37.58,28.16,29.8,2.61,2.03,0.65,0.68
2016-11,46.84,41.92,28.66,28.88,2.12,1.89,0.6,0.72
