month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,35.6,33.95,12.78,14.22,0.36,0.57,0.5,0.76
2014-02,28.86,31.69,20.8,15.94,0.73,0.73,0.83,0.79
2014-03,31.96,33.25,20.11,17.2,0.96,0.92,0.99,0.85
2014-04,28.62,30.64,19.01,16.03,1.14,1.1,0.57,0.57
2014-05,29.91,31.11,14.73,14.27,1.15,1.14,0.54,0.53
2014-06,40.01,36.49,14.19,13.29,1.16,1.14,0.47,0.5
2014-07,38.66,41.17,12.9,12.64,0.76,0.8,0.43,0.5
2014-08,40.5,41.02,13.02,13.43,0.98,0.94,0.57,0.55
2014-09,53.6,54.81,15.52,15.57,0.85,0.9,0.59,0.65
2014-10,60.84,64.41,29.5,26.57,1.01,1.04,1.13,1.05
2014-11,46.99,53.35,30.83,26.45,1.22,1.15,1.06,0.9
2014-12,25.04,29.17,16.42,15.07,1.15,1.1,0.55,0.54
2015-01,28.35,29.94,20.11,16.29,1.09,1.01,0.65,0.57
2015-02,27.54,30.93,18.84,16.08,1.05,1.01,1.11,0.7
2015-03,28.16,31.54,18.4,16.07,1.1,1.08,0.79,0.7
2015-04,24.59,30.37,15.58,13.54,1.26,1.21,0.55,0.53
2015-05,25.17,30.55,16.27,13.55,1.32,1.24,0.49,0.5
2015-06,29.27,33.01,13.22,12.2,1.2,1.18,0.49,0.47
2015-07,35.75,42.67,12.73,12.83,0.81,0.8,0.57,0.54
2015-08,,52.78,13.84,14.18,0.75,0.81,0.67,0.66
2015-09,75.01,78.75,40.58,37.83,1.07,1.08,1.16,1.2
2015-10,78.55,88.01,49.3,48.37,1.17,1.2,1.53,1.3
2015-11,40.87,46.68,23.25,20.03,1.16,1.15,0.61,0.67
2015-12,27.72,34.5,17.72,16.67,0.77,0.85,1.02,0.79
2016-01,22.81,27.67,15.28,14.83,0.7,0.75,0.69,0.73
2016-02,25.6,29.43,15.43,15.27,0.83,0.84,1.07,0.79
2016-03,25.69,31.01,17.91,15.51,1.12,1.17,0.67,0.64
2016-04,28.93,32.01,16.08,14.62,1.14,1.17,0.42,0.54
2016-05,28.26,31.79,14.9,13.2,1.4,1.35,0.47,0.48
2016-06,35.32,35.62,13.2,12.38,1.11,1.13,0.47,0.48
2016-07,32.37,35.55,11.68,12.69,1.04,1.04,0.49,0.51
2016-08,43.42,48.91,11.76,12.84,0.88,0.89,0.54,0.55
2016-09,33.45,34.61,14.19,13.31,1.21,1.16,0.54,0.53
2016-10,43.67,38.84,14.47,13.66,1.21,1.17,0.51,0.52
2016-11,32.47,37.44,16.92,15.54,1.1,1.1,0.68,0.58
2016-12,25.25,29.77,16.31,15.31,0.89,0.88,0.45,0.52
2017-01,22.58,26.55,17.99,16.67,0.81,0.81,0.49,0.6
2017-02,24.67,29.46,16.06,15.46,0.87,0.84,0.63,0.66
2017-03,21.67,28.49,16.59,15.1,1.04,0.99,0.52,0.56
2017-04,23.27,28.54,17.85,15.75,1.06,1.06,0.48,0.57
2017-05,24.96,29.69,14.34,14.44,1.17,1.14,0.46,0.53
2017-06,26.85,31.44,12.37,12.71,1.11,1.08,0.39,0.5
2017-07,33.01,38.22,11.47,12.19,0.84,0.89,0.45,0.49
2017-08,30.79,36.3,13.27,13.23,0.91,0.92,0.47,0.52
2017-09,36.84,39.24,13.88,14.23,0.95,0.96,0.48,0.57
2017-10,41.72,44.66,15.57,14.27,0.86,0.9,0.6,0.58
