month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,54.69,52.44,15.03,16.57,1.04,1.4,0.68,0.66
2014-02,58.73,53.67,20.58,16.91,1.28,1.5,0.75,0.74
2014-03,58.5,52.37,22.21,17.34,1.46,1.48,0.69,0.66
2014-04,63.89,53.72,26.18,23.15,2.82,2.78,1.24,1.25
2014-05,55.25,51.29,25.36,31.34,3.89,4.03,1.38,1.43
2014-06,66.75,59.19,28.33,32.53,3.29,3.53,2.4,2.47
2014-07,72.51,63.51,35.49,33.26,3.02,3.03,2.22,2.43
2014-08,61.28,57.4,23.62,25.58,2.95,3.03,1.67,1.84
2014-09,70.16,63.47,32.97,33.04,2.38,2.64,2.15,2.27
2014-10,69.6,60.51,52.39,51.91,3.47,3.66,1.95,2.18
2014-11,56.37,53.03,65.54,61.44,4.18,4.27,1.84,1.73
2014-12,49.53,41.99,40.15,42.07,4.83,4.59,1.53,1.43
2015-01,55.16,,28.23,27.07,2.36,2.19,1.03,0.99
2015-02,54.02,,19.74,19.34,1.66,1.68,0.71,0.74
2015-03,58.84,53.34,14.64,16.02,1.3,1.26,0.7,0.63
2015-04,56.49,52.87,17.12,17.91,1.75,1.76,0.8,0.77
2015-05,56.53,52.96,22.53,22.81,2.82,2.84,1.68,1.31
2015-06,61.14,57.75,18.48,24.14,2.88,3.08,2.22,2.09
2015-07,65.03,61.25,18.91,20.25,2.19,2.33,1.99,2.09
2015-08,67.87,61.11,29.33,24.91,2.35,2.61,2.14,2.0
2015-09,110.65,106.68,129.31,113.99,2.54,2.33,3.84,4.17
2015-10,105.8,103.57,147.27,137.78,2.65,2.57,3.87,3.78
2015-11,53.63,46.9,39.26,41.25,3.61,3.69,1.07,1.29
2015-12,53.33,49.92,25.69,26.85,2.28,2.44,1.28,1.03
2016-01,44.39,48.36,18.1,18.27,1.36,1.49,0.68,0.64
2016-02,48.73,48.03,18.66,17.79,1.28,1.47,0.55,0.6
2016-03,56.05,52.51,12.07,13.75,0.97,1.12,0.45,0.51
2016-04,65.56,54.97,17.45,16.3,1.68,1.6,0.79,0.74
2016-05,57.63,53.33,20.81,24.31,3.12,3.19,1.05,1.22
2016-06,57.02,53.07,18.98,23.57,2.89,3.05,1.52,1.46
2016-07,59.7,56.04,16.42,19.77,2.63,2.69,1.63,1.7
2016-08,63.82,56.47,16.06,17.14,2.29,2.3,1.17,1.44
2016-09,56.24,52.83,18.73,24.41,3.1,3.26,1.37,1.48
2016-10,56.65,52.68,21.25,25.06,3.33,3.34,1.28,1.4
2016-11,52.08,47.28,29.98,38.16,4.43,4.6,1.35,1.39
2016-12,49.11,45.01,34.82,36.87,3.6,3.52,1.29,1.27
2017-01,,45.66,33.99,34.25,3.18,3.36,1.35,1.23
2017-02,,49.42,24.68,26.54,2.32,2.29,0.95,0.95
2017-03,54.82,,23.71,24.56,2.37,2.26,0.82,0.91
2017-04,53.77,,25.27,28.96,3.05,3.13,1.03,1.13
2017-05,57.45,52.93,24.81,30.12,3.82,3.95,2.34,1.86
2017-06,54.67,54.54,20.34,27.3,3.4,3.82,2.12,2.31
2017-07,61.35,57.9,18.31,24.04,3.08,3.09,2.5,2.45
2017-08,56.81,54.86,20.98,23.61,3.02,3.27,2.24,2.0
2017-09,57.06,53.86,19.77,22.85,2.8,3.13,1.58,1.71
2017-10,56.73,52.49,25.88,26.6,3.29,3.42,1.35,1.44
2017-11,51.1,45.59,35.72,37.14,4.03,4.04,1.23,1.29
2017-12,,45.98,37.47,35.57,3.24,3.28,1.5,1.25
2018-01,,44.89,43.41,41.65,3.98,3.88,1.45,1.35
2018-02,53.02,,23.28,21.49,1.8,1.77,0.69,0.8
2018-03,54.07,,18.02,18.22,1.64,1.55,0.71,0.65
2018-04,59.27,53.09,19.43,19.08,2.05,2.06,0.92,0.89
2018-05,56.81,53.44,24.69,24.13,3.38,3.33,1.68,1.54
2018-06,60.62,56.44,18.76,21.87,2.82,2.91,2.07,2.05
2018-07,61.5,58.31,16.21,19.45,2.7,2.67,2.11,2.26
2018-08,63.42,59.9,18.77,20.82,2.65,2.59,2.23,2.28
2018-09,59.69,56.12,22.37,22.75,2.88,2.98,2.12,2.01
2018-10,53.83,,35.23,33.88,3.66,3.82,1.57,1.55
2018-11,,44.42,32.46,37.04,3.72,3.72,1.45,1.31
2018-12,47.62,45.36,30.8,35.75,3.33,3.49,1.41,1.24
2019-01,51.63,,18.78,20.24,1.6,1.67,0.95,0.74
2019-02,49.36,,11.92,16.06,1.18,1.25,0.5,0.53
2019-03,58.66,52.63,13.58,15.36,1.25,1.26,0.59,0.57
2019-04,58.99,54.13,17.61,18.25,2.02,1.98,0.95,0.92
2019-05,58.21,53.79,18.13,20.96,2.62,2.63,1.58,1.35
2019-06,58.38,54.44,22.22,24.47,3.1,3.37,2.13,1.89
2019-07,62.3,60.68,14.49,16.36,1.93,2.09,2.32,2.12
2019-08,78.99,74.14,28.77,29.8,1.71,1.84,2.16,2.11
2019-09,91.1,88.4,70.96,67.8,1.94,2.03,3.27,2.92
2019-10,55.63,53.3,20.61,22.53,2.34,2.36,0.92,0.95
2019-11,52.76,48.94,36.06,32.82,3.16,3.17,1.18,1.2
2019-12,42.95,47.43,18.37,22.0,1.8,1.94,0.89,0.84
2020-01,47.93,,13.86,16.36,1.18,1.35,0.62,0.55
2020-02,48.0,49.13,14.83,17.37,1.33,1.45,0.45,0.58
2020-03,54.51,51.22,15.04,17.09,1.48,1.44,0.63,0.57
2020-04,,,19.62,20.05,2.03,1.93,0.92,0.74
2020-05,53.77,49.8,27.09,33.25,3.72,4.01,1.72,1.34
2020-06,56.27,53.65,22.23,28.7,3.62,3.8,2.55,2.03
2020-07,55.0,54.01,20.32,27.05,3.18,3.64,2.3,2.09
2020-08,56.87,56.59,16.72,19.1,2.5,2.61,2.08,2.01
2020-09,54.43,53.43,16.52,20.61,2.63,2.74,1.53,1.38
2020-10,55.86,52.26,24.11,28.0,3.4,3.62,1.72,1.56
2020-11,49.54,47.13,33.91,37.82,4.3,4.49,1.6,1.41
2020-12,49.34,47.41,34.76,34.33,2.83,2.99,1.36,1.19
2021-01,48.82,47.95,27.69,26.16,2.1,2.18,0.96,0.94
2021-02,51.99,,15.59,17.25,1.18,1.35,0.65,0.59
2021-03,,51.12,16.5,17.99,1.62,1.58,0.72,0.64
2021-04,55.66,51.8,22.09,21.22,2.17,2.11,1.03,0.91
2021-05,55.34,51.96,23.45,25.94,2.92,3.07,1.43,1.25
2021-06,55.19,54.32,17.64,19.9,2.57,2.78,1.87,1.66
2021-07,57.0,56.45,17.43,20.99,2.48,2.71,2.26,1.9
2021-08,55.04,54.35,18.43,20.54,2.75,2.81,1.78,1.6
2021-09,54.54,53.47,18.33,22.34,2.64,2.99,1.63,1.55
2021-10,54.54,53.14,15.9,20.0,2.19,2.28,1.29,1.06
2021-11,,47.07,26.35,33.91,3.62,3.81,1.4,1.26
2021-12,44.34,46.97,30.67,31.59,3.16,2.83,1.4,1.12
2022-01,49.88,48.77,23.55,24.54,2.02,1.98,1.0,0.89
2022-02,49.17,,23.28,22.79,2.3,2.14,0.88,0.82
2022-03,,48.05,24.03,27.42,2.51,2.45,0.95,0.98
2022-04,52.69,48.38,28.43,29.52,2.84,2.82,1.08,1.09
2022-05,56.58,52.62,21.83,25.2,2.99,3.21,1.86,1.52
2022-06,53.04,52.23,21.14,27.38,3.28,3.49,1.91,1.56
2022-07,58.87,56.83,15.6,17.96,2.16,2.38,2.03,1.78
2022-08,54.64,53.98,18.6,21.5,2.74,2.92,1.99,1.63
2022-09,56.66,52.4,20.74,25.83,2.95,3.16,1.76,1.46
2022-10,53.63,,29.09,31.92,3.73,3.96,1.41,1.42
2022-11,,43.66,36.31,41.5,4.17,4.08,1.36,1.37
2022-12,48.28,45.7,33.81,38.07,3.59,3.62,1.43,1.28
2023-01,,48.14,33.95,29.1,2.73,2.72,1.32,1.08
2023-02,49.24,49.32,25.08,26.06,2.21,2.15,0.82,0.93
2023-03,51.43,49.37,21.61,21.52,1.92,1.87,0.71,0.79
2023-04,60.82,54.44,20.79,18.79,1.87,1.8,0.91,0.88
2023-05,53.07,51.75,15.3,20.41,2.17,2.19,1.08,0.89
2023-06,54.45,52.91,15.63,18.31,2.26,2.11,1.48,1.04
2023-07,56.46,53.78,16.41,19.58,2.6,2.5,1.7,1.32
2023-08,,52.68,27.12,32.45,4.46,4.57,2.73,2.11
2023-09,52.87,53.34,41.87,44.06,4.98,5.7,3.46,2.93
2023-10,54.46,49.57,60.43,53.35,5.49,5.51,2.33,1.99
2023-11,45.49,43.36,35.5,42.52,4.38,4.6,1.19,1.42
2023-12,40.29,43.46,33.22,40.67,4.09,3.83,1.6,1.38
2024-01,39.61,46.13,30.93,33.36,3.37,2.97,1.23,1.17
2024-02,46.91,48.69,18.09,23.29,1.97,1.96,0.69,0.84
2024-03,,,17.23,18.95,1.94,1.68,0.73,0.65
2024-04,51.24,49.48,32.97,33.42,4.82,4.35,1.44,1.31
2024-05,51.87,,32.15,37.54,5.78,5.58,2.87,2.09
2024-06,54.81,51.68,25.05,32.5,3.55,4.32,1.93,1.73
2024-07,60.42,56.89,20.3,22.92,2.54,2.81,2.3,1.89
2024-08,54.3,54.22,22.19,19.8,2.54,2.7,2.12,1.59
2024-09,55.56,52.85,21.58,23.62,2.69,3.04,1.4,1.38
2024-10,53.71,,25.38,28.56,3.21,3.33,1.47,1.24
2024-11,48.19,43.57,42.12,40.87,4.91,4.67,1.51,1.39
2024-12,,47.59,52.23,48.28,4.17,4.23,1.43,1.49
