month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,15.43,11.85,9.36,8.57,0.52,0.51,0.36,0.35
2014-02,23.52,22.38,11.98,11.46,0.69,0.69,0.26,0.28
2014-03,28.0,28.04,16.38,14.91,0.89,0.84,0.59,0.55
2014-04,16.65,19.6,12.62,12.4,1.04,0.95,0.48,0.45
2014-05,27.59,30.95,11.55,10.18,1.21,1.1,0.45,0.42
2014-06,37.61,34.55,11.3,9.85,1.12,1.04,0.56,0.46
2014-07,42.85,45.1,8.18,7.48,0.72,0.72,0.35,0.35
2014-08,47.26,48.28,8.32,7.76,0.71,0.66,0.38,0.36
2014-09,47.94,,10.05,8.34,0.62,0.58,0.47,0.44
2014-10,45.92,48.16,15.85,13.91,0.71,0.65,0.45,0.43
2014-11,31.38,33.25,17.14,16.12,0.89,0.84,0.38,0.37
2014-12,12.67,16.39,12.88,11.4,0.92,0.83,0.56,0.48
2015-01,12.82,15.42,12.15,10.38,0.79,0.72,0.51,0.46
2015-02,20.44,20.34,13.85,12.37,0.84,0.78,0.38,0.37
2015-03,17.15,19.09,11.85,10.7,0.93,0.83,0.48,0.42
2015-04,21.58,22.83,11.97,10.84,0.98,0.88,0.45,0.41
2015-05,44.53,42.03,9.22,8.88,0.92,0.9,0.33,0.34
2015-06,36.64,38.44,7.37,7.1,0.73,0.7,0.36,0.33
2015-07,44.85,47.33,8.17,7.52,0.67,0.6,0.54,0.49
2015-08,44.26,46.37,7.76,7.1,0.61,0.56,0.41,0.38
2015-09,44.04,49.45,12.92,10.2,0.67,0.61,0.59,0.5
2015-10,52.22,55.46,31.92,29.66,0.77,0.68,0.58,0.55
2015-11,32.11,34.92,20.86,18.63,0.75,0.66,0.42,0.38
2015-12,19.54,21.61,14.19,12.49,0.65,0.62,0.48,0.43
2016-01,23.39,25.86,18.04,15.41,0.72,0.65,0.46,0.41
2016-02,18.47,18.83,16.63,14.21,0.82,0.76,0.33,0.32
2016-03,12.65,17.67,16.21,13.36,1.12,1.01,0.53,0.44
2016-04,27.96,27.71,14.12,11.37,1.11,1.03,0.44,0.38
2016-05,26.24,31.34,12.44,10.43,1.19,1.07,0.35,0.34
2016-06,24.45,28.39,10.69,9.4,1.14,1.05,0.5,0.43
2016-07,33.88,34.6,9.46,8.51,0.99,0.9,0.46,0.43
2016-08,39.41,44.56,8.0,8.0,0.82,0.8,0.38,0.37
2016-09,34.9,36.26,9.17,9.27,0.96,0.94,0.31,0.35
2016-10,34.72,38.52,11.15,10.46,1.0,0.98,0.38,0.38
2016-11,20.98,23.37,12.96,10.19,0.96,0.85,0.41,0.4
2016-12,22.15,21.09,9.51,8.97,0.66,0.61,0.58,0.51
2017-01,20.75,21.69,10.38,9.04,0.61,0.55,0.45,0.41
2017-02,15.44,19.22,10.34,9.26,0.75,0.63,0.38,0.31
2017-03,23.82,25.14,13.13,11.5,0.95,0.89,0.44,0.4
2017-04,32.66,32.96,12.28,10.56,0.95,0.87,0.45,0.42
2017-05,41.8,43.53,8.39,8.1,0.9,0.84,0.29,0.3
2017-06,31.63,34.29,10.34,9.01,0.96,0.89,0.43,0.39
2017-07,46.99,45.49,7.12,6.99,0.65,0.65,0.36,0.35
2017-08,51.23,52.35,7.0,6.85,0.61,0.61,0.35,0.37
2017-09,51.55,52.87,8.44,7.69,0.62,0.6,0.36,0.38
2017-10,36.02,38.2,9.68,9.12,0.69,0.65,0.3,0.31
2017-11,31.75,29.4,13.92,12.99,0.86,0.82,0.46,0.43
2017-12,13.83,16.7,11.02,9.98,0.72,0.67,0.57,0.48
2018-01,22.87,24.29,10.8,9.67,0.6,0.55,0.38,0.33
2018-02,6.3,12.66,11.84,10.26,0.88,0.77,0.43,0.39
2018-03,20.28,20.7,11.72,10.43,0.91,0.84,0.43,0.4
2018-04,44.43,42.87,12.18,11.7,0.97,0.94,0.38,0.38
2018-05,44.21,42.32,9.7,10.07,0.88,0.89,0.29,0.33
2018-06,39.1,40.61,8.24,7.6,0.77,0.74,0.4,0.37
2018-07,37.78,44.91,6.2,6.31,0.56,0.56,0.27,0.33
2018-08,38.41,44.75,6.49,6.78,0.56,0.55,0.25,0.32
2018-09,49.48,,8.22,7.89,0.65,0.63,0.37,0.4
2018-10,34.53,36.5,12.49,11.43,0.76,0.7,0.39,0.36
2018-11,23.49,24.12,12.15,11.75,0.81,0.78,0.4,0.4
2018-12,17.99,20.78,9.84,9.19,0.66,0.63,0.57,0.5
2019-01,24.34,26.6,9.23,8.71,0.63,0.56,0.46,0.4
2019-02,24.18,23.75,10.68,9.86,0.78,0.7,0.33,0.31
2019-03,20.84,23.9,12.14,11.01,0.83,0.81,0.43,0.42
