month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,22.17,18.76,10.12,9.35,0.57,0.61,0.35,0.41
2014-02,22.12,22.82,12.07,10.98,0.7,0.67,0.23,0.27
2014-03,23.51,21.0,18.43,17.22,0.99,0.99,0.56,0.56
2014-04,16.74,19.91,13.1,12.62,1.13,1.04,0.42,0.41
2014-05,25.54,25.73,12.4,11.6,1.34,1.22,0.46,0.41
2014-06,32.83,31.08,11.44,10.99,1.12,1.07,0.59,0.47
2014-07,39.33,39.88,8.96,8.44,0.78,0.77,0.39,0.4
2014-08,45.04,45.71,9.43,8.32,0.77,0.7,0.44,0.38
2014-09,,47.93,11.3,9.01,0.64,0.6,0.49,0.44
2014-10,48.03,48.78,16.28,13.13,0.7,0.63,0.46,0.48
2014-11,29.65,29.29,18.29,15.76,0.95,0.86,0.37,0.39
2014-12,11.92,15.76,12.58,10.54,0.91,0.77,0.47,0.38
2015-01,12.43,17.6,11.8,9.22,0.75,0.66,0.42,0.39
2015-02,18.81,19.67,13.41,11.08,0.86,0.74,0.34,0.32
2015-03,15.39,18.07,12.16,10.82,0.98,0.85,0.42,0.37
2015-04,22.14,22.46,12.6,11.47,1.13,0.99,0.41,0.35
2015-05,42.97,38.98,10.07,9.0,1.01,0.97,0.35,0.33
2015-06,35.14,36.59,7.84,7.41,0.77,0.71,0.4,0.37
2015-07,45.59,49.48,8.32,7.62,0.68,0.59,0.55,0.47
2015-08,46.55,48.99,8.18,7.54,0.64,0.59,0.43,0.41
2015-09,49.45,,13.94,10.26,0.68,0.61,0.59,0.54
2015-10,54.04,,35.24,24.79,0.78,0.71,0.7,0.59
2015-11,33.73,34.35,22.59,18.28,0.8,0.71,0.45,0.42
2015-12,18.16,22.28,15.59,12.08,0.7,0.61,0.49,0.43
2016-01,20.96,23.64,18.45,13.72,0.73,0.64,0.42,0.37
2016-02,19.5,20.77,15.97,11.9,0.79,0.7,0.26,0.27
2016-03,10.46,16.35,15.52,12.32,1.14,0.96,0.45,0.37
2016-04,24.25,26.12,14.31,11.94,1.19,1.1,0.39,0.34
2016-05,24.26,29.0,12.9,10.98,1.27,1.12,0.34,0.29
2016-06,22.44,25.96,10.37,10.24,1.12,1.05,0.49,0.41
2016-07,31.18,32.08,9.93,9.65,1.04,0.96,0.45,0.45
2016-08,36.59,40.76,8.3,8.38,0.88,0.83,0.41,0.39
2016-09,32.63,34.78,10.06,9.49,1.07,0.98,0.37,0.37
2016-10,31.77,31.85,11.15,9.96,1.01,0.96,0.34,0.36
2016-11,21.53,22.91,12.72,10.38,0.95,0.83,0.38,0.34
2016-12,21.09,22.39,9.51,8.9,0.65,0.6,0.53,0.46
2017-01,21.2,27.33,10.47,9.08,0.58,0.49,0.39,0.38
2017-02,13.38,19.02,10.62,9.31,0.8,0.66,0.3,0.29
2017-03,22.71,23.79,13.21,11.13,1.01,0.89,0.4,0.36
2017-04,31.5,30.0,12.79,11.98,1.06,1.01,0.41,0.4
2017-05,41.77,40.68,8.71,8.45,0.96,0.9,0.29,0.3
2017-06,30.16,32.64,10.94,9.72,1.01,0.95,0.46,0.42
2017-07,44.79,42.67,7.62,7.71,0.69,0.69,0.38,0.37
2017-08,52.14,51.71,7.05,6.79,0.62,0.57,0.34,0.33
2017-09,52.12,52.66,8.66,7.51,0.64,0.59,0.36,0.34
2017-10,35.6,36.15,10.33,9.3,0.72,0.68,0.33,0.35
2017-11,30.54,29.05,13.63,12.14,0.83,0.77,0.41,0.39
2017-12,14.66,19.21,10.82,9.2,0.72,0.64,0.52,0.46
2018-01,24.07,27.8,11.19,9.38,0.59,0.52,0.32,0.32
