month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,54.37,51.37,11.61,12.98,0.45,0.41,0.34,0.34
2014-02,50.0,48.87,26.45,26.48,0.82,0.78,0.48,0.46
2014-03,37.53,37.32,21.16,21.16,1.02,1.0,0.67,0.64
2014-04,35.65,34.76,13.28,13.79,1.22,1.21,0.51,0.52
2014-05,35.75,34.88,10.28,10.34,1.16,1.1,0.48,0.45
2014-06,43.17,37.72,9.89,10.25,1.07,1.03,0.5,0.46
2014-07,37.1,35.42,9.45,9.4,0.8,0.77,0.43,0.44
2014-08,43.04,39.96,8.77,9.19,0.82,0.79,0.5,0.48
2014-09,48.25,43.12,11.61,11.3,0.89,0.89,0.66,0.61
2014-10,52.5,51.59,18.02,17.5,1.0,0.94,0.78,0.69
2014-11,44.69,41.02,20.13,19.5,1.12,1.06,0.72,0.69
2014-12,31.9,29.18,15.81,15.33,1.18,1.08,0.42,0.41
2015-01,32.1,30.13,13.09,12.72,0.82,0.73,0.56,0.51
2015-02,29.18,27.34,15.55,15.28,0.94,0.91,0.39,0.38
2015-03,30.14,27.34,15.86,16.0,1.13,1.08,0.52,0.49
2015-04,32.8,30.68,13.66,13.03,1.31,1.18,0.52,0.48
2015-05,30.96,31.5,10.06,10.47,1.07,1.03,0.44,0.45
2015-06,33.51,32.95,8.68,9.18,0.92,0.86,0.49,0.46
2015-07,31.08,31.94,9.18,9.35,0.81,0.74,0.48,0.48
2015-08,29.3,30.98,10.12,9.93,0.84,0.78,0.55,0.52
2015-09,39.9,36.26,15.69,14.58,1.0,0.92,0.77,0.68
2015-10,55.35,52.15,25.02,25.27,0.94,0.87,0.57,0.53
2015-11,47.37,39.71,24.01,23.39,1.02,0.93,0.85,0.77
2015-12,36.04,32.05,18.74,17.61,0.94,0.83,0.52,0.5
2016-01,31.04,28.19,17.77,16.95,0.85,0.8,0.57,0.55
2016-02,25.47,25.89,20.17,18.69,0.94,0.88,0.39,0.4
2016-03,25.91,23.68,18.3,17.85,1.29,1.24,0.48,0.48
2016-04,31.54,31.19,12.47,11.89,1.3,1.2,0.51,0.49
2016-05,33.23,32.21,11.1,10.75,1.23,1.16,0.47,0.45
2016-06,31.71,31.82,10.65,10.83,1.13,1.08,0.55,0.52
2016-07,33.44,33.87,9.44,9.96,0.98,0.97,0.51,0.5
2016-08,35.78,36.06,10.92,10.51,1.05,0.97,0.63,0.58
2016-09,31.23,32.86,10.92,11.04,1.29,1.15,0.61,0.57
2016-10,43.81,42.19,12.76,11.93,1.29,1.17,0.61,0.56
2016-11,35.96,34.88,15.08,14.52,1.15,1.1,0.56,0.57
2016-12,27.11,28.08,12.08,12.04,0.87,0.77,0.39,0.38
2017-01,22.7,24.9,12.77,12.4,0.68,0.64,0.37,0.36
2017-02,30.36,28.82,13.74,13.15,0.97,0.89,0.41,0.4
2017-03,24.1,26.22,14.47,14.25,0.98,0.93,0.45,0.46
2017-04,26.34,26.01,14.33,14.16,1.04,0.99,0.43,0.41
2017-05,28.03,28.64,10.4,10.48,1.11,1.05,0.43,0.45
2017-06,33.75,34.31,10.71,10.55,1.1,1.01,0.45,0.44
2017-07,33.74,33.24,9.02,9.56,0.84,0.82,0.5,0.49
2017-08,30.78,33.02,8.67,8.81,0.7,0.68,0.47,0.47
2017-09,35.42,34.18,10.95,10.18,0.85,0.79,0.52,0.49
2017-10,39.2,39.32,15.23,15.46,1.04,1.03,0.66,0.65
2017-11,24.43,29.46,17.92,17.06,1.17,1.04,0.46,0.48
2017-12,24.31,26.19,15.31,14.64,0.96,0.89,0.44,0.45
2018-01,31.83,30.8,14.27,13.94,0.8,0.75,0.41,0.41
2018-02,26.78,28.54,15.03,14.65,0.97,0.87,0.39,0.38
2018-03,21.63,25.27,15.11,14.67,1.0,0.97,0.43,0.44
2018-04,29.37,31.09,12.56,13.04,1.09,1.06,0.52,0.52
2018-05,40.62,38.72,10.49,10.76,1.03,0.97,0.41,0.42
2018-06,38.57,37.1,10.46,10.13,1.01,0.97,0.46,0.45
2018-07,32.65,35.07,8.75,9.04,0.83,0.77,0.45,0.46
2018-08,37.45,36.12,10.74,10.23,0.93,0.85,0.54,0.51
2018-09,47.66,45.26,12.0,12.54,0.98,0.96,0.73,0.71
2018-10,45.85,46.75,17.87,17.52,1.09,1.07,0.71,0.72
2018-11,32.99,34.96,18.51,18.21,1.19,1.12,0.62,0.62
2018-12,29.47,28.19,15.7,15.75,1.01,0.97,0.43,0.42
2019-01,23.97,27.13,13.58,12.85,0.74,0.68,0.4,0.4
2019-02,19.83,22.86,15.09,14.57,0.99,0.95,0.38,0.39
2019-03,27.17,25.67,17.29,16.08,1.01,0.94,0.42,0.44
2019-04,26.38,25.71,12.89,13.02,1.19,1.14,0.44,0.44
2019-05,24.81,27.01,9.69,10.34,0.91,0.9,0.42,0.44
2019-06,41.68,35.72,8.98,8.89,0.81,0.78,0.45,0.42
2019-07,32.44,33.47,8.86,8.85,0.68,0.65,0.46,0.45
2019-08,36.21,34.18,9.82,9.68,0.7,0.67,0.51,0.5
2019-09,33.41,31.23,13.46,13.04,0.75,0.72,0.55,0.54
2019-10,45.84,42.74,15.26,15.51,0.98,0.9,0.69,0.66
2019-11,32.56,32.66,17.2,16.24,0.92,0.89,0.8,0.78
2019-12,29.75,32.31,16.87,16.58,0.99,0.95,0.53,0.54
2020-01,17.85,20.09,12.12,12.3,0.72,0.69,0.52,0.53
2020-02,22.96,24.94,14.14,13.51,0.79,0.71,0.32,0.34
2020-03,20.21,24.02,14.46,14.01,1.14,1.05,0.45,0.44
2020-04,20.24,25.44,13.44,13.58,1.05,1.06,0.5,0.5
2020-05,27.08,27.03,12.07,12.07,1.1,1.09,0.49,0.5
2020-06,31.34,31.89,8.7,9.4,0.87,0.86,0.43,0.44
2020-07,31.15,31.7,7.54,8.21,0.76,0.72,0.42,0.43
2020-08,25.15,26.62,9.07,9.76,0.86,0.86,0.56,0.56
2020-09,27.6,30.15,9.39,9.75,0.81,0.78,0.53,0.51
2020-10,32.33,33.0,12.79,12.7,0.88,0.87,0.63,0.63
2020-11,28.58,29.91,14.65,14.87,0.96,0.92,0.57,0.6
2020-12,26.81,27.72,14.18,13.67,0.86,0.76,0.43,0.43
2021-01,26.23,27.91,13.59,12.9,0.79,0.77,0.5,0.47
2021-02,28.17,29.57,13.51,12.61,0.66,0.6,0.31,0.31
2021-03,26.87,26.85,13.24,13.48,0.94,0.88,0.38,0.37
2021-04,23.71,27.45,11.2,11.81,0.83,0.83,0.54,0.55
2021-05,28.81,30.5,9.74,10.02,0.98,0.92,0.46,0.47
2021-06,29.5,30.25,10.14,10.63,0.91,0.9,0.52,0.53
2021-07,35.91,33.93,8.59,8.89,0.72,0.71,0.47,0.47
2021-08,34.79,34.02,8.23,8.73,0.72,0.67,0.46,0.45
2021-09,33.82,34.42,9.77,9.4,0.85,0.8,0.45,0.45
2021-10,36.11,36.71,13.42,13.13,1.04,0.97,0.6,0.6
2021-11,25.94,28.38,12.25,12.24,1.12,1.05,0.43,0.43
2021-12,27.5,28.24,13.39,13.4,0.82,0.79,0.45,0.45
2022-01,27.4,30.88,12.05,12.18,0.63,0.59,0.41,0.4
2022-02,30.67,29.71,12.2,11.88,0.8,0.72,0.34,0.33
2022-03,28.1,27.21,12.35,12.36,0.99,0.91,0.42,0.43
2022-04,25.73,27.67,12.35,12.54,1.11,1.07,0.54,0.56
2022-05,35.0,32.88,11.53,10.89,1.24,1.13,0.48,0.45
2022-06,35.24,34.56,10.29,11.19,1.1,1.08,0.53,0.54
2022-07,35.03,34.45,8.59,9.07,0.89,0.88,0.42,0.42
2022-08,29.31,30.72,8.7,9.38,0.89,0.84,0.5,0.5
2022-09,31.73,32.35,10.56,10.76,0.96,0.92,0.57,0.56
2022-10,28.27,28.59,14.76,14.2,1.1,1.02,0.47,0.47
2022-11,27.69,29.36,15.76,16.09,1.02,0.99,0.48,0.48
2022-12,27.02,28.72,11.73,11.61,0.78,0.71,0.4,0.39
2023-01,30.44,31.0,11.8,12.18,0.71,0.65,0.61,0.61
2023-02,26.72,28.15,11.43,10.99,0.62,0.54,0.27,0.27
2023-03,23.62,26.0,13.27,13.32,1.03,0.96,0.49,0.47
2023-04,23.58,27.3,11.16,11.68,1.05,0.97,0.47,0.44
2023-05,34.36,33.12,10.21,10.21,0.97,0.95,0.44,0.43
2023-06,31.14,30.57,10.34,9.86,0.88,0.81,0.47,0.45
2023-07,32.1,31.45,8.96,9.27,0.72,0.7,0.44,0.43
2023-08,27.95,28.04,8.41,8.71,0.63,0.63,0.46,0.49
2023-09,32.09,30.07,10.28,9.61,0.71,0.66,0.47,0.48
2023-10,37.09,34.48,17.3,17.07,0.96,0.97,0.79,0.79
2023-11,40.59,42.2,19.76,19.43,1.1,1.05,0.72,0.69
2023-12,31.14,29.0,15.42,15.72,0.93,0.89,0.47,0.48
2024-01,27.91,27.64,13.51,13.2,0.79,0.73,0.46,0.44
2024-02,21.65,23.93,12.63,12.71,0.77,0.72,0.31,0.32
2024-03,24.4,24.94,13.01,13.43,0.94,0.9,0.45,0.46
2024-04,24.16,25.31,13.53,13.23,1.29,1.23,0.52,0.52
2024-05,27.25,27.49,10.1,10.6,1.07,1.09,0.48,0.49
2024-06,38.25,36.24,9.82,10.17,0.94,0.94,0.52,0.5
