month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,49.5,35.65,11.04,11.63,0.4,0.5,0.56,0.54
2014-02,32.37,34.29,14.02,11.57,0.71,0.67,0.56,0.57
2014-03,34.13,33.42,16.3,13.58,0.88,0.78,0.74,0.69
2014-04,25.8,27.31,14.68,13.45,0.93,0.89,0.86,0.81
2014-05,24.24,24.43,13.35,13.09,0.98,0.9,0.75,0.76
2014-06,36.09,27.8,13.2,12.77,0.87,0.83,0.8,0.77
2014-07,57.39,53.05,17.16,17.41,0.87,0.84,0.88,0.85
2014-08,32.42,36.94,17.84,17.09,0.98,0.89,0.86,0.76
2014-09,,46.47,19.07,17.73,0.93,0.83,0.75,0.71
2014-10,31.75,31.64,21.03,17.72,0.97,0.88,0.67,0.66
2014-11,17.75,23.21,19.88,17.34,1.12,0.98,0.97,0.9
2014-12,22.06,24.74,14.39,13.78,1.06,0.95,0.84,0.83
2015-01,37.58,33.34,15.43,14.38,0.89,0.8,0.7,0.67
2015-02,38.69,38.2,13.75,11.22,0.76,0.69,0.51,0.53
2015-03,35.95,37.2,13.45,12.41,0.85,0.77,0.87,0.74
2015-04,23.88,28.3,14.67,14.27,1.05,0.95,1.05,1.03
2015-05,19.49,26.0,12.65,12.76,0.93,0.87,0.55,0.64
2015-06,29.6,29.37,11.47,12.15,0.92,0.85,0.72,0.69
2015-07,46.78,40.47,12.99,12.95,0.77,0.73,0.72,0.68
2015-08,53.27,,18.89,18.31,0.91,0.84,0.77,0.77
2015-09,90.24,89.11,61.94,60.2,1.14,1.08,1.48,1.44
2015-10,52.96,57.6,56.38,49.39,1.03,0.91,0.87,0.93
2015-11,21.77,23.29,19.42,18.7,0.96,0.9,1.16,1.06
2015-12,32.14,24.94,14.4,13.47,0.71,0.7,1.03,0.9
2016-01,22.91,26.97,14.12,12.65,0.59,0.6,0.91,0.75
2016-02,36.72,29.22,12.83,12.79,0.62,0.62,0.71,0.68
2016-03,23.28,26.9,16.31,13.85,0.86,0.83,0.69,0.75
2016-04,23.08,22.66,17.77,15.99,1.04,1.0,1.26,1.25
2016-05,18.82,23.63,15.05,14.49,1.1,1.03,0.84,1.02
2016-06,24.24,27.38,10.74,11.82,0.93,0.87,0.61,0.63
2016-07,24.24,29.56,9.82,11.51,0.88,0.81,0.78,0.72
2016-08,,38.88,10.76,11.54,0.85,0.77,0.67,0.65
2016-09,36.49,32.91,10.48,11.73,0.94,0.87,0.64,0.64
2016-10,33.97,32.29,11.48,11.82,1.02,0.89,0.65,0.65
2016-11,17.77,24.97,12.94,13.08,0.98,0.91,0.82,0.78
2016-12,20.26,25.5,14.15,13.37,0.97,0.89,0.75,0.76
2017-01,23.78,29.01,14.03,12.61,0.78,0.74,0.75,0.74
2017-02,30.21,32.16,13.69,12.49,0.85,0.78,0.6,0.62
2017-03,25.18,30.31,14.01,12.71,0.99,0.88,0.74,0.71
2017-04,13.07,23.74,15.34,13.65,1.06,0.96,0.63,0.7
2017-05,14.27,23.19,13.5,13.47,1.08,0.98,0.8,0.78
2017-06,22.19,28.18,10.29,11.68,0.9,0.85,0.62,0.64
2017-07,30.61,30.16,10.27,11.2,0.77,0.74,0.76,0.68
2017-08,24.48,30.72,10.7,11.33,0.86,0.81,0.65,0.64
2017-09,28.71,31.49,11.09,11.1,0.86,0.79,0.53,0.56
2017-10,25.18,29.7,12.07,11.06,0.82,0.79,0.47,0.56
2017-11,20.19,23.73,14.79,13.48,1.01,0.9,0.8,0.77
2017-12,33.82,28.63,17.44,14.37,0.92,0.84,0.86,0.83
2018-01,22.89,25.0,17.79,15.1,1.19,0.97,0.75,0.73
2018-02,36.56,35.3,14.22,12.61,0.79,0.74,0.56,0.6
2018-03,32.88,30.13,16.35,14.06,0.98,0.9,0.78,0.78
2018-04,25.48,27.0,15.68,14.68,1.02,0.92,0.85,0.82
