month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,47.13,19.23,11.5,11.53,0.4,0.33,3.97,2.07
2014-02,30.09,28.79,16.56,15.36,0.76,0.72,0.87,0.86
2014-03,36.96,30.5,16.22,15.38,0.77,0.74,0.92,0.73
2014-04,37.74,31.04,14.38,13.39,0.84,0.8,0.65,0.57
2014-05,39.32,30.27,14.35,13.06,1.15,1.02,0.54,0.51
2014-06,41.05,31.95,13.88,12.9,1.04,1.02,0.51,0.51
2014-07,34.58,30.04,12.5,11.98,0.72,0.7,0.45,0.45
2014-08,33.15,29.41,11.4,10.84,0.8,0.7,0.55,0.48
2014-09,49.28,34.1,13.39,11.91,0.88,0.84,0.46,0.48
2014-10,55.99,53.38,26.56,25.48,0.98,0.95,0.82,0.68
2014-11,40.18,37.02,20.18,18.73,1.06,0.94,0.72,0.62
2014-12,32.74,28.83,14.68,13.18,0.96,0.86,0.73,0.62
2015-01,,36.75,16.26,14.53,1.09,0.9,0.97,0.77
2015-02,34.21,29.23,15.99,15.16,0.85,0.75,0.45,0.45
2015-03,34.08,29.7,15.87,14.45,0.89,0.77,0.49,0.48
2015-04,36.91,31.68,14.48,12.74,1.08,0.96,0.66,0.57
2015-05,38.37,32.85,14.61,13.07,1.18,1.04,0.62,0.54
2015-06,37.61,31.55,13.15,12.25,1.09,1.0,0.59,0.55
2015-07,31.76,28.99,10.88,11.0,0.7,0.68,0.51,0.46
2015-08,34.17,29.8,11.93,10.98,0.75,0.69,0.55,0.48
2015-09,,46.54,23.64,20.77,0.99,0.91,0.68,0.61
2015-10,64.96,65.08,34.63,34.97,1.03,0.96,0.72,0.58
2015-11,51.95,,22.28,21.92,1.04,0.96,0.64,0.58
2015-12,36.11,30.94,16.05,15.26,0.68,0.71,0.63,0.6
2016-01,22.82,23.84,15.19,14.09,0.64,0.65,0.48,0.47
2016-02,25.75,25.29,14.71,13.61,0.73,0.71,0.55,0.5
2016-03,29.58,26.32,13.73,12.72,0.86,0.84,0.45,0.46
2016-04,34.85,29.91,15.5,13.45,1.09,0.99,0.47,0.47
2016-05,45.23,33.79,15.68,13.91,1.41,1.23,0.55,0.5
2016-06,46.84,33.03,12.83,12.17,1.03,0.98,0.57,0.55
2016-07,35.16,29.4,12.35,11.47,0.99,0.88,0.58,0.54
2016-08,35.02,30.85,12.78,11.62,0.95,0.85,0.56,0.52
2016-09,36.06,29.26,11.86,11.39,1.02,0.93,0.46,0.49
2016-10,35.63,29.8,13.64,12.5,1.12,1.0,0.57,0.54
2016-11,41.78,32.09,14.13,13.35,0.89,0.87,0.8,0.64
2016-12,30.41,26.42,14.09,13.07,0.84,0.78,0.49,0.51
2017-01,19.07,20.91,15.41,13.6,0.73,0.67,0.66,0.58
2017-02,22.9,22.4,12.99,12.56,0.72,0.68,0.62,0.56
2017-03,21.36,24.95,14.7,13.01,0.93,0.8,0.63,0.58
2017-04,19.43,24.93,15.62,13.71,0.95,0.85,0.48,0.47
2017-05,24.0,25.27,15.06,13.57,1.19,1.06,0.44,0.45
2017-06,25.6,25.73,13.4,12.39,1.14,1.03,0.39,0.45
2017-07,24.69,26.76,13.01,12.05,0.92,0.86,0.49,0.49
2017-08,23.98,26.22,12.25,11.72,0.8,0.78,0.48,0.48
2017-09,32.34,27.84,13.88,12.99,0.92,0.87,0.42,0.46
2017-10,33.49,30.53,16.59,15.27,0.9,0.85,0.53,0.54
2017-11,17.01,23.21,16.88,15.03,0.97,0.84,0.45,0.48
2017-12,21.12,23.74,16.7,15.31,0.78,0.75,0.41,0.46
2018-01,19.03,23.57,14.11,12.96,0.78,0.72,0.43,0.44
2018-02,19.65,23.35,15.99,14.13,0.78,0.68,0.81,0.72
2018-03,23.4,25.55,15.62,13.72,0.83,0.76,0.58,0.55
2018-04,25.66,27.09,16.77,14.99,1.04,0.91,0.53,0.54
2018-05,23.25,27.75,14.48,13.27,1.27,1.08,0.53,0.5
2018-06,23.71,27.04,12.71,11.77,1.08,0.97,0.44,0.49
2018-07,26.4,27.71,13.0,11.67,0.95,0.86,0.47,0.49
2018-08,26.98,29.14,11.93,10.7,0.76,0.67,0.43,0.43
2018-09,39.36,32.22,13.75,12.24,0.84,0.75,0.51,0.48
2018-10,38.03,34.94,18.99,16.74,0.94,0.87,0.54,0.55
2018-11,21.37,24.78,15.72,14.84,0.93,0.83,0.6,0.57
2018-12,27.04,25.35,13.18,12.25,0.8,0.77,0.48,0.48
2019-01,34.22,26.96,14.16,12.63,0.98,0.77,0.66,0.55
2019-02,25.86,25.86,11.92,11.39,0.67,0.74,0.37,0.41
2019-03,19.52,24.26,13.65,12.35,0.75,0.71,0.61,0.54
2019-04,19.89,23.87,14.38,12.96,0.93,0.88,0.41,0.43
2019-05,20.52,24.56,16.21,14.34,0.98,0.88,0.63,0.53
2019-06,27.29,26.03,13.44,13.07,0.91,0.91,0.56,0.53
2019-07,25.98,26.97,11.0,10.93,0.65,0.64,0.43,0.42
2019-08,31.37,29.3,12.4,11.81,0.65,0.63,0.43,0.43
2019-09,35.08,33.78,20.59,19.21,0.84,0.8,0.57,0.55
2019-10,35.07,31.64,13.4,12.62,0.83,0.79,0.47,0.49
2019-11,28.94,28.93,15.75,14.33,0.72,0.7,0.58,0.54
2019-12,29.17,29.02,14.57,13.68,0.86,0.83,0.62,0.58
2020-01,22.37,23.71,13.28,12.57,0.76,0.75,0.47,0.45
2020-02,21.34,21.81,12.27,11.69,0.65,0.64,0.46,0.45
2020-03,18.39,22.22,13.89,12.47,0.89,0.82,0.37,0.41
2020-04,17.89,23.0,14.88,13.63,0.93,0.9,0.39,0.44
2020-05,20.18,24.64,15.04,14.22,1.11,1.05,0.42,0.44
2020-06,22.5,26.1,14.22,12.85,1.21,1.06,0.49,0.48
2020-07,20.77,24.7,12.03,11.73,1.04,0.94,0.44,0.47
2020-08,25.03,26.82,12.15,11.29,0.91,0.82,0.52,0.49
2020-09,22.28,24.9,11.69,11.32,0.9,0.86,0.43,0.46
2020-10,30.47,28.2,14.79,13.58,0.87,0.83,0.49,0.5
2020-11,26.31,26.69,14.11,13.5,0.78,0.77,0.56,0.56
2020-12,21.45,23.84,14.93,13.84,0.75,0.71,0.34,0.42
2021-01,18.82,22.01,13.48,12.79,0.7,0.67,0.45,0.46
2021-02,17.77,22.85,14.88,13.69,0.67,0.65,0.95,0.76
2021-03,19.74,23.52,14.25,12.94,0.87,0.74,0.62,0.54
2021-04,24.22,25.93,17.17,15.3,0.89,0.78,0.53,0.56
2021-05,25.74,25.69,14.71,13.44,1.14,1.03,0.44,0.45
2021-06,21.3,25.24,12.58,11.82,0.91,0.86,0.44,0.47
2021-07,24.8,26.93,12.08,11.47,0.85,0.79,0.5,0.49
2021-08,22.23,25.58,11.21,11.07,0.85,0.79,0.48,0.48
2021-09,24.48,24.35,12.8,11.9,0.97,0.89,0.39,0.44
2021-10,28.31,29.42,14.03,12.9,0.92,0.84,0.56,0.54
2021-11,18.99,23.84,12.84,12.26,1.08,0.99,0.41,0.44
2021-12,19.4,23.01,13.73,12.49,0.75,0.71,0.55,0.53
2022-01,18.48,22.79,14.9,13.44,0.81,0.7,0.49,0.48
2022-02,20.92,21.93,13.92,12.5,0.81,0.66,0.45,0.47
2022-03,18.97,24.2,14.59,13.14,1.02,0.89,0.42,0.45
2022-04,28.68,26.46,16.08,14.4,1.0,0.86,0.47,0.51
2022-05,27.35,27.39,16.12,13.84,1.31,1.1,0.57,0.52
2022-06,30.48,28.97,12.27,11.6,1.07,0.95,0.58,0.54
2022-07,23.99,26.09,12.76,11.96,0.95,0.91,0.46,0.48
2022-08,22.05,26.34,11.96,11.31,0.94,0.83,0.54,0.5
2022-09,27.77,27.19,11.95,11.5,0.88,0.84,0.49,0.49
2022-10,35.46,31.24,15.81,13.79,1.03,0.89,0.59,0.56
2022-11,21.57,27.63,16.24,14.76,1.04,0.92,0.4,0.44
2022-12,23.59,24.44,14.35,13.19,0.81,0.75,0.45,0.47
2023-01,19.14,23.11,12.32,11.79,0.64,0.61,0.53,0.47
2023-02,32.47,27.49,13.35,12.45,0.89,0.78,0.66,0.57
2023-03,27.28,27.28,14.96,13.12,1.03,0.84,0.75,0.62
2023-04,28.35,25.79,15.39,14.03,0.91,0.83,0.59,0.55
2023-05,23.31,26.2,15.2,13.83,1.0,0.95,0.6,0.53
2023-06,23.36,25.31,13.65,12.75,0.92,0.87,0.46,0.47
2023-07,27.13,27.06,12.39,11.97,0.77,0.79,0.53,0.49
2023-08,26.47,27.33,10.67,10.74,0.6,0.62,0.45,0.42
2023-09,31.66,28.09,13.06,12.07,0.73,0.73,0.45,0.45
2023-10,33.96,30.71,16.29,14.86,0.83,0.79,0.58,0.54
2023-11,29.08,28.74,16.11,15.16,0.83,0.8,0.52,0.51
2023-12,13.98,20.83,13.2,12.87,0.71,0.73,0.76,0.61
2024-01,19.18,20.89,13.66,12.87,0.74,0.72,0.57,0.52
2024-02,17.17,21.27,11.78,11.84,0.64,0.69,0.38,0.39
2024-03,21.14,22.81,11.83,11.38,0.8,0.81,0.37,0.38
2024-04,53.32,,14.32,13.35,1.54,1.4,0.83,0.73
2024-05,24.15,25.92,15.33,14.37,1.16,1.17,0.51,0.47
2024-06,28.35,27.03,14.21,13.27,1.09,1.05,0.52,0.5
2024-07,29.58,26.61,12.86,12.28,0.86,0.84,0.49,0.47
2024-08,25.08,25.64,12.96,12.21,0.82,0.81,0.51,0.49
2024-09,25.01,27.23,14.63,13.53,0.84,0.78,0.53,0.54
2024-10,28.15,28.16,17.52,15.83,0.9,0.86,0.53,0.5
2024-11,24.62,27.06,16.44,15.17,0.9,0.84,0.58,0.57
2024-12,20.54,21.15,15.44,14.4,0.77,0.78,0.6,0.55
