month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,47.27,22.92,11.73,10.34,0.43,0.35,4.9,3.35
2014-02,21.69,21.41,16.24,15.32,0.71,0.71,1.29,1.32
2014-03,27.35,22.19,14.86,14.03,0.68,0.65,1.42,1.21
2014-04,21.64,22.41,12.54,12.52,0.7,0.66,0.78,0.72
2014-05,24.74,25.34,11.76,10.95,0.9,0.79,0.44,0.5
2014-06,33.5,28.59,11.82,10.84,0.83,0.78,0.42,0.44
2014-07,31.4,30.14,11.63,11.13,0.61,0.6,0.39,0.45
2014-08,29.92,28.36,10.86,10.24,0.72,0.63,0.52,0.46
2014-09,46.29,35.11,10.69,10.74,0.65,0.66,0.39,0.44
2014-10,52.96,53.97,23.9,25.28,0.81,0.78,0.82,0.58
2014-11,27.35,29.1,18.58,17.55,0.94,0.81,0.95,0.74
2014-12,21.77,21.55,13.57,12.6,0.83,0.73,1.0,0.89
2015-01,26.38,23.31,15.4,13.87,0.86,0.72,1.18,1.01
2015-02,29.82,30.13,14.95,13.65,0.75,0.67,0.46,0.51
2015-03,27.96,30.3,13.83,13.63,0.74,0.66,0.5,0.5
2015-04,24.76,25.53,12.33,11.35,0.89,0.79,0.62,0.55
2015-05,38.45,31.88,12.39,11.27,1.0,0.89,0.57,0.49
2015-06,32.34,28.78,11.24,10.07,0.9,0.79,0.51,0.46
2015-07,30.53,29.61,10.61,10.67,0.64,0.61,0.48,0.44
2015-08,36.32,32.03,11.48,10.68,0.68,0.61,0.57,0.46
2015-09,52.26,51.65,21.99,22.25,0.81,0.77,0.62,0.53
2015-10,65.36,67.65,32.25,35.66,0.89,0.83,0.73,0.51
2015-11,28.48,29.47,18.13,18.3,0.8,0.74,0.55,0.55
2015-12,23.65,21.64,14.32,13.64,0.6,0.6,0.69,0.7
2016-01,17.56,19.91,13.0,12.77,0.52,0.55,0.41,0.54
2016-02,18.0,20.5,12.62,12.35,0.58,0.59,0.49,0.47
2016-03,19.2,21.85,12.64,12.33,0.76,0.73,0.48,0.51
2016-04,17.58,21.52,13.61,12.54,0.91,0.83,0.39,0.47
2016-05,28.97,26.4,13.46,12.05,1.14,1.0,0.5,0.47
2016-06,34.19,29.49,10.97,10.19,0.85,0.79,0.47,0.46
2016-07,27.95,26.39,9.73,9.45,0.73,0.67,0.43,0.42
2016-08,31.56,29.43,10.78,10.24,0.75,0.67,0.46,0.43
2016-09,24.08,26.01,10.12,9.48,0.82,0.72,0.37,0.41
2016-10,20.39,25.03,11.62,10.57,0.96,0.83,0.58,0.52
2016-11,21.44,22.09,12.69,12.26,0.78,0.71,0.97,0.75
2016-12,16.97,19.94,13.55,12.51,0.77,0.69,0.6,0.71
2017-01,18.76,19.21,13.95,13.03,0.64,0.61,0.83,0.89
2017-02,22.97,22.73,12.44,12.0,0.65,0.6,0.93,0.91
2017-03,19.18,22.56,13.33,12.23,0.79,0.69,0.7,0.71
2017-04,14.76,20.05,14.12,12.72,0.83,0.73,0.47,0.55
2017-05,17.16,22.26,12.74,11.89,0.94,0.85,0.3,0.43
2017-06,23.56,25.8,10.96,10.03,0.88,0.79,0.29,0.42
2017-07,21.84,26.11,10.38,9.89,0.7,0.65,0.37,0.42
2017-08,22.48,25.8,10.63,10.26,0.67,0.63,0.41,0.43
2017-09,30.31,27.06,11.63,10.72,0.74,0.68,0.37,0.44
2017-10,31.8,29.97,13.13,12.83,0.71,0.67,0.47,0.49
2017-11,13.34,18.98,14.69,13.27,0.85,0.73,0.6,0.66
2017-12,18.67,20.68,13.96,13.3,0.62,0.62,0.39,0.55
2018-01,17.56,21.1,13.78,12.79,0.72,0.65,0.5,0.61
2018-02,18.6,21.29,13.56,12.77,0.63,0.59,0.98,1.03
2018-03,22.26,22.28,14.24,13.07,0.74,0.67,0.81,0.84
2018-04,21.69,23.39,14.7,13.4,0.88,0.77,0.51,0.59
2018-05,20.38,24.87,11.44,10.92,0.95,0.84,0.39,0.45
2018-06,24.56,26.3,10.84,9.86,0.88,0.78,0.36,0.42
2018-07,25.52,27.07,10.96,9.97,0.73,0.67,0.39,0.42
2018-08,24.51,28.58,11.07,10.2,0.66,0.6,0.4,0.45
2018-09,35.35,32.61,12.13,11.51,0.7,0.64,0.44,0.45
2018-10,30.35,29.1,15.02,13.57,0.78,0.7,0.47,0.53
2018-11,16.92,20.67,14.03,13.46,0.83,0.74,0.91,0.84
2018-12,24.31,23.48,12.28,11.71,0.7,0.67,0.57,0.6
2019-01,26.62,24.62,12.73,12.07,0.72,0.62,0.7,0.62
2019-02,25.86,26.47,10.97,11.14,0.61,0.62,0.36,0.45
2019-03,18.79,22.03,13.77,12.61,0.74,0.68,0.87,0.8
2019-04,17.51,21.57,12.95,12.03,0.8,0.74,0.38,0.45
2019-05,16.64,20.41,13.1,12.61,0.74,0.71,0.48,0.54
2019-06,26.62,24.51,11.36,11.13,0.71,0.71,0.46,0.47
2019-07,26.0,27.71,10.04,10.07,0.57,0.56,0.41,0.45
2019-08,29.4,30.28,11.65,10.87,0.57,0.56,0.43,0.49
2019-09,35.88,37.65,19.62,19.26,0.75,0.72,0.59,0.56
2019-10,34.22,30.82,10.99,10.51,0.7,0.67,0.41,0.41
2019-11,20.6,24.24,14.16,13.51,0.62,0.63,0.55,0.61
2019-12,18.24,20.2,13.31,12.88,0.69,0.65,0.7,0.8
2020-01,19.17,21.4,11.68,11.72,0.63,0.61,0.46,0.46
2020-02,22.84,23.27,10.91,11.39,0.55,0.57,0.49,0.53
2020-03,18.52,22.17,12.07,11.51,0.74,0.69,0.39,0.5
2020-04,16.38,19.89,12.86,12.38,0.76,0.76,0.37,0.5
2020-05,17.85,21.33,12.42,12.38,0.88,0.84,0.33,0.42
2020-06,23.36,25.63,12.08,10.74,1.0,0.87,0.4,0.44
2020-07,21.61,25.14,10.24,9.66,0.86,0.75,0.38,0.41
2020-08,24.66,26.29,9.88,9.85,0.71,0.66,0.45,0.44
2020-09,23.6,25.54,9.06,9.47,0.68,0.66,0.32,0.39
2020-10,25.65,26.45,12.04,11.2,0.72,0.66,0.44,0.48
2020-11,22.12,24.09,12.33,12.01,0.69,0.65,0.55,0.58
2020-12,18.9,21.77,12.92,12.04,0.64,0.61,0.3,0.5
2021-01,17.43,19.72,12.83,12.48,0.62,0.6,0.46,0.58
2021-02,17.67,20.53,13.43,12.64,0.59,0.57,1.21,1.13
2021-03,18.79,22.72,12.47,12.08,0.71,0.65,0.82,0.73
2021-04,20.75,22.59,14.18,13.47,0.7,0.66,0.46,0.71
2021-05,22.11,23.83,12.4,11.51,0.91,0.81,0.37,0.45
2021-06,22.52,25.35,10.09,9.95,0.68,0.66,0.33,0.4
2021-07,23.43,26.96,9.51,9.85,0.62,0.61,0.38,0.43
2021-08,24.64,25.75,9.23,9.62,0.67,0.62,0.39,0.41
2021-09,23.66,25.49,10.27,9.74,0.76,0.68,0.29,0.41
2021-10,22.65,26.41,11.11,10.92,0.73,0.66,0.53,0.51
2021-11,14.83,23.34,11.28,10.54,0.91,0.8,0.33,0.41
2021-12,16.63,20.56,12.43,12.1,0.68,0.64,0.7,0.73
2022-01,17.79,21.71,13.37,12.7,0.71,0.64,0.55,0.65
2022-02,20.83,23.67,11.87,11.37,0.66,0.59,0.43,0.63
2022-03,16.63,22.65,12.61,11.77,0.83,0.73,0.4,0.52
2022-04,21.93,23.6,13.11,12.36,0.78,0.69,0.43,0.58
2022-05,24.53,24.58,13.02,11.64,1.02,0.89,0.5,0.52
2022-06,29.01,27.25,9.4,9.24,0.79,0.72,0.43,0.42
2022-07,25.06,25.98,9.59,9.76,0.65,0.64,0.32,0.4
2022-08,20.05,25.28,9.65,9.69,0.72,0.65,0.46,0.44
2022-09,26.36,27.08,9.53,9.53,0.68,0.65,0.37,0.4
2022-10,26.2,26.85,11.91,11.12,0.78,0.7,0.43,0.46
2022-11,16.93,23.35,13.44,12.59,0.86,0.75,0.32,0.46
2022-12,19.14,22.22,12.72,11.93,0.7,0.65,0.48,0.61
2023-01,18.93,22.8,11.58,11.41,0.58,0.56,0.61,0.63
2023-02,21.7,23.52,12.18,11.82,0.66,0.6,0.81,0.8
2023-03,21.91,23.85,13.57,12.4,0.85,0.73,0.92,0.84
2023-04,22.77,21.85,12.63,12.31,0.73,0.69,0.75,0.75
2023-05,18.95,21.72,13.23,12.41,0.82,0.77,0.67,0.66
2023-06,23.75,25.29,10.66,10.77,0.7,0.66,0.34,0.42
2023-07,29.31,27.54,10.63,10.36,0.66,0.66,0.46,0.43
2023-08,26.24,27.42,9.88,10.44,0.54,0.57,0.43,0.43
2023-09,31.03,28.57,11.28,11.02,0.6,0.6,0.4,0.44
2023-10,33.02,29.18,12.74,12.65,0.62,0.61,0.5,0.51
2023-11,21.13,24.4,13.52,13.12,0.69,0.66,0.45,0.51
2023-12,12.42,18.02,11.96,12.38,0.63,0.63,0.89,0.82
2024-01,18.95,19.8,13.04,12.63,0.66,0.64,0.7,0.68
2024-02,17.94,20.95,10.78,11.53,0.56,0.59,0.35,0.41
2024-03,21.56,23.46,10.52,10.8,0.68,0.68,0.34,0.39
2024-04,46.4,,12.24,12.02,1.26,1.26,0.65,0.69
2024-05,21.73,22.32,12.3,12.28,0.88,0.9,0.42,0.45
2024-06,28.45,25.26,12.33,11.06,0.9,0.82,0.42,0.44
2024-07,28.17,26.71,10.6,10.61,0.66,0.65,0.39,0.42
2024-08,24.0,25.52,10.33,10.58,0.62,0.62,0.41,0.41
2024-09,23.03,25.21,11.75,11.46,0.64,0.62,0.41,0.48
2024-10,24.83,25.46,13.79,13.22,0.71,0.68,0.42,0.5
2024-11,19.73,22.61,13.62,13.31,0.74,0.68,0.66,0.63
2024-12,20.24,18.09,14.11,13.15,0.7,0.67,0.9,0.83
