month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,51.58,42.37,8.75,13.3,0.38,0.48,0.33,0.46
2014-02,47.62,43.62,18.89,18.34,0.64,0.62,0.38,0.37
2014-03,24.58,28.22,15.98,16.12,0.76,0.76,0.55,0.55
2014-04,23.61,25.05,12.35,12.15,0.96,0.92,0.49,0.48
2014-05,26.12,27.01,9.78,10.15,1.0,0.98,0.46,0.48
2014-06,38.32,34.21,8.77,9.18,0.88,0.88,0.52,0.5
2014-07,32.3,30.23,8.47,8.53,0.71,0.71,0.44,0.47
2014-08,36.84,33.15,8.34,8.62,0.76,0.73,0.56,0.55
2014-09,42.95,40.41,11.63,11.87,0.91,0.88,0.83,0.78
2014-10,49.63,49.33,17.54,17.4,1.0,0.98,0.91,0.92
2014-11,29.68,33.22,21.39,21.41,1.06,1.07,0.61,0.67
2014-12,24.84,22.75,14.79,13.92,0.98,0.92,0.36,0.34
2015-01,33.25,29.52,11.22,10.56,0.63,0.6,0.55,0.46
2015-02,24.22,23.42,13.67,12.63,0.79,0.74,0.4,0.37
2015-03,20.68,22.1,13.72,13.11,0.91,0.85,0.48,0.45
2015-04,24.12,25.53,12.9,12.82,1.07,1.01,0.48,0.48
2015-05,25.28,27.17,9.88,10.12,0.94,0.91,0.48,0.49
2015-06,25.88,29.11,8.83,9.41,0.88,0.89,0.57,0.57
2015-07,27.31,30.18,8.46,8.83,0.74,0.74,0.5,0.52
2015-08,23.85,28.46,8.82,9.07,0.73,0.72,0.52,0.54
2015-09,27.83,32.29,13.89,13.33,0.93,0.89,0.81,0.75
2015-10,,45.66,20.74,20.33,0.92,0.92,0.55,0.59
2015-11,33.12,42.26,28.64,28.45,1.09,1.14,0.8,0.86
2015-12,30.66,29.76,16.26,15.76,0.72,0.73,0.48,0.49
2016-01,25.32,28.4,18.24,16.65,0.74,0.74,0.52,0.51
2016-02,18.64,20.41,18.46,15.93,0.84,0.78,0.32,0.29
2016-03,18.31,22.07,16.08,14.83,0.99,0.93,0.46,0.41
2016-04,21.93,25.34,11.9,12.19,1.02,1.04,0.44,0.48
2016-05,20.76,25.11,10.72,10.83,1.09,1.08,0.42,0.44
2016-06,27.08,29.32,10.03,10.33,0.96,0.96,0.57,0.56
2016-07,30.01,29.47,8.8,9.04,0.85,0.84,0.49,0.5
2016-08,33.75,32.51,8.74,9.1,0.85,0.84,0.52,0.53
2016-09,23.28,27.56,9.81,10.3,1.09,1.06,0.49,0.53
2016-10,35.04,32.48,12.93,12.86,1.07,1.06,0.56,0.54
2016-11,33.1,32.2,14.27,14.59,0.9,0.92,0.55,0.57
2016-12,24.32,24.68,11.9,11.59,0.72,0.7,0.38,0.36
2017-01,22.63,24.56,10.87,10.28,0.58,0.59,0.33,0.32
2017-02,25.56,25.8,10.48,10.58,0.62,0.62,0.32,0.33
2017-03,25.23,24.39,14.14,13.46,0.81,0.79,0.39,0.39
2017-04,23.56,23.37,14.41,13.85,0.92,0.9,0.43,0.43
2017-05,26.76,28.77,10.19,10.47,1.04,1.02,0.48,0.49
2017-06,36.84,32.49,10.11,10.0,0.93,0.91,0.49,0.5
2017-07,32.46,32.25,9.88,10.18,0.85,0.85,0.62,0.62
2017-08,28.15,30.79,9.19,9.49,0.75,0.74,0.57,0.59
2017-09,36.61,36.19,12.37,12.47,0.92,0.89,0.66,0.68
2017-10,38.06,39.24,16.81,17.09,1.13,1.11,0.79,0.79
2017-11,26.65,29.48,18.9,17.83,1.12,1.06,0.44,0.49
2017-12,27.89,24.92,15.0,13.94,0.83,0.8,0.37,0.34
