month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,78.54,92.08,16.84,18.0,1.17,1.25,0.71,1.06
2014-02,119.67,105.38,36.54,48.85,2.13,2.18,1.3,2.26
2014-03,67.06,62.13,38.22,36.79,2.25,2.37,0.81,1.14
2014-04,57.42,,29.51,33.56,2.79,2.79,0.98,0.96
2014-05,53.28,45.8,28.19,31.79,3.13,3.06,0.75,0.89
2014-06,53.25,,23.16,28.29,2.57,2.63,0.99,0.94
2014-07,84.64,72.67,18.52,25.2,1.61,1.75,1.06,1.31
2014-08,104.13,96.63,56.64,69.3,4.18,3.67,3.28,2.57
2014-09,106.44,103.96,63.12,80.88,2.78,2.81,2.63,2.78
2014-10,92.49,95.73,91.2,106.44,3.01,3.02,2.51,2.38
2014-11,54.24,59.85,109.67,95.46,3.68,3.4,1.85,1.42
2014-12,47.79,46.33,29.19,30.44,2.76,2.75,0.81,0.92
2015-01,40.79,46.86,23.45,20.91,1.72,1.52,0.64,0.76
2015-02,,,28.49,26.51,2.12,2.02,0.61,0.9
2015-03,67.25,58.75,34.2,36.98,2.51,2.53,0.84,1.12
2015-04,,44.6,31.94,31.86,3.03,2.93,0.71,0.9
2015-05,,45.32,26.46,31.28,3.02,2.95,0.75,0.92
2015-06,,,22.3,26.97,2.43,2.42,0.87,0.91
2015-07,90.44,84.66,26.7,38.26,2.04,2.14,1.59,1.8
2015-08,97.82,95.24,54.59,63.96,2.28,2.53,2.54,2.36
2015-09,239.54,206.73,190.78,201.7,3.43,2.73,6.91,6.6
2015-10,143.8,146.86,226.01,205.25,3.47,2.93,5.55,4.33
2015-11,51.17,52.36,60.11,59.36,3.1,3.18,0.88,0.93
2015-12,47.72,45.87,32.33,27.57,2.17,2.26,0.87,0.87
2016-01,43.59,45.32,40.8,31.27,2.49,2.64,0.78,0.9
2016-02,46.87,44.89,39.29,31.95,2.69,2.71,0.67,0.89
2016-03,54.17,48.48,37.16,31.18,2.59,2.67,0.71,0.93
2016-04,54.11,45.26,36.65,32.95,3.0,3.05,0.74,0.87
2016-05,,43.43,29.01,31.5,3.17,3.18,0.84,0.88
2016-06,51.18,48.43,22.45,28.18,2.62,2.61,1.0,0.95
2016-07,52.05,51.29,20.55,26.74,2.38,2.21,0.84,0.91
2016-08,79.66,71.08,17.74,27.11,1.85,1.96,1.05,1.3
2016-09,57.01,52.76,20.45,29.62,2.69,2.59,1.16,1.05
2016-10,54.68,49.19,21.62,27.9,2.51,2.44,0.93,0.95
