month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,44.2,32.7,11.63,11.42,0.44,0.48,1.03,0.67
2014-02,29.56,28.88,16.18,15.27,0.76,0.79,2.33,2.49
2014-03,30.78,28.95,15.68,15.67,0.81,0.79,2.73,2.9
2014-04,29.09,23.35,16.74,16.29,0.96,0.97,2.14,2.14
2014-05,28.49,25.4,13.79,14.05,1.16,1.13,1.1,1.32
2014-06,34.68,26.97,14.35,14.38,1.12,1.13,0.91,1.22
2014-07,38.96,31.76,17.33,16.45,0.96,0.97,0.79,0.99
2014-08,32.86,29.69,12.78,14.93,0.96,0.97,0.94,1.09
2014-09,47.73,37.3,21.34,18.87,1.01,1.01,0.76,1.01
2014-10,56.34,54.95,35.05,33.78,1.31,1.24,1.57,1.74
2014-11,27.12,23.69,17.99,17.44,1.26,1.18,2.79,2.95
2014-12,26.03,22.43,16.74,16.44,1.04,1.0,2.45,2.55
2015-01,29.48,26.72,17.83,16.18,0.91,0.89,3.62,3.7
2015-02,32.88,30.25,15.57,15.33,0.82,0.81,3.18,3.36
2015-03,36.2,34.21,16.04,17.34,0.93,0.93,5.45,5.68
2015-04,25.4,24.36,15.8,16.91,1.16,1.17,3.24,3.57
2015-05,26.33,23.63,15.2,15.04,1.1,1.08,1.05,1.54
2015-06,30.16,25.59,13.04,14.33,1.16,1.15,1.19,1.37
2015-07,37.25,33.49,12.04,13.55,0.78,0.77,0.76,0.87
2015-08,62.51,56.82,19.19,21.46,0.93,0.93,1.13,1.06
2015-09,76.21,67.5,58.41,49.82,1.2,1.13,1.33,1.08
2015-10,70.43,62.71,57.76,48.92,1.21,1.14,1.61,1.62
2015-11,24.21,23.67,20.49,19.53,1.21,1.15,3.15,3.15
2015-12,22.78,23.06,17.6,15.51,0.78,0.75,3.03,3.36
2016-01,22.64,24.55,18.18,15.14,0.81,0.79,5.1,5.0
2016-02,24.47,24.99,15.72,14.26,0.76,0.76,4.15,4.5
2016-03,26.7,24.94,18.75,17.37,1.12,1.13,3.4,3.65
2016-04,24.93,24.09,17.42,16.6,1.13,1.18,1.35,1.88
2016-05,26.69,24.06,15.27,13.34,1.44,1.37,0.92,1.25
2016-06,28.44,26.08,13.78,13.55,1.27,1.22,1.0,1.33
2016-07,31.54,26.55,11.84,13.85,1.06,1.05,0.89,1.22
