month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,36.67,24.31,12.27,11.8,0.43,0.43,0.43,0.36
2014-02,20.21,24.49,15.06,13.37,0.62,0.6,0.36,0.36
2014-03,22.02,23.23,13.94,12.87,0.62,0.58,0.39,0.35
2014-04,24.92,20.98,14.01,13.13,0.74,0.71,0.51,0.41
2014-05,24.33,22.24,12.7,11.89,0.93,0.87,0.27,0.26
2014-06,24.77,23.96,10.58,10.68,0.78,0.82,0.25,0.26
2014-07,25.63,27.99,8.43,8.17,0.47,0.44,0.23,0.23
2014-08,23.51,23.85,10.33,10.04,0.7,0.68,0.33,0.32
2014-09,37.02,32.59,9.16,8.97,0.59,0.55,0.2,0.25
2014-10,43.05,34.24,16.98,14.51,0.68,0.65,0.3,0.27
2014-11,21.23,24.06,15.88,13.47,0.91,0.83,0.31,0.28
2014-12,12.82,19.1,14.2,12.64,0.82,0.81,0.43,0.36
2015-01,19.87,21.0,13.39,12.65,0.66,0.66,0.41,0.38
2015-02,24.52,24.47,15.95,13.72,0.75,0.68,0.37,0.33
2015-03,25.63,24.71,14.09,12.98,0.76,0.72,0.35,0.31
2015-04,20.13,20.78,13.19,12.08,0.91,0.91,0.37,0.32
2015-05,17.34,20.05,11.53,11.52,0.8,0.84,0.35,0.34
2015-06,20.09,23.19,9.52,9.88,0.75,0.79,0.25,0.29
2015-07,21.57,22.18,9.44,9.72,0.6,0.6,0.35,0.31
2015-08,29.3,28.49,8.41,8.55,0.5,0.49,0.29,0.28
2015-09,,40.46,12.66,11.28,0.55,0.53,0.27,0.27
2015-10,63.29,53.47,22.33,18.34,0.71,0.66,0.33,0.28
2015-11,23.56,24.47,18.59,16.43,0.81,0.81,0.36,0.3
2015-12,20.87,19.05,14.92,13.43,0.55,0.57,0.39,0.36
2016-01,16.51,18.13,15.13,13.86,0.56,0.59,0.39,0.37
2016-02,14.83,16.39,13.75,13.09,0.59,0.6,0.43,0.4
2016-03,13.11,18.12,13.23,12.83,0.78,0.82,0.34,0.33
2016-04,12.77,19.07,14.09,12.73,0.96,0.96,0.34,0.31
2016-05,13.6,20.88,13.56,12.4,1.15,1.08,0.33,0.27
2016-06,18.81,21.75,10.77,10.88,0.85,0.89,0.35,0.33
2016-07,21.69,22.57,10.06,10.08,0.77,0.76,0.33,0.32
2016-08,20.68,25.44,8.63,8.91,0.67,0.62,0.33,0.31
2016-09,23.35,23.2,9.62,10.08,0.79,0.8,0.24,0.29
2016-10,25.65,22.92,10.32,10.53,0.89,0.85,0.23,0.27
2016-11,26.45,24.37,11.94,11.53,0.69,0.71,0.33,0.32
2016-12,17.04,21.73,12.51,11.94,0.68,0.68,0.26,0.29
2017-01,15.88,19.59,14.84,13.12,0.64,0.61,0.44,0.39
2017-02,19.56,23.34,13.39,12.53,0.66,0.62,0.57,0.46
2017-03,18.54,21.1,13.1,12.16,0.76,0.74,0.43,0.38
2017-04,21.6,21.88,13.85,12.61,0.78,0.76,0.27,0.28
2017-05,20.68,21.27,13.09,12.24,0.98,0.91,0.26,0.25
2017-06,19.86,22.77,11.58,11.01,0.9,0.89,0.18,0.24
2017-07,17.82,22.18,10.5,10.22,0.7,0.72,0.26,0.29
2017-08,18.17,21.92,11.62,10.52,0.73,0.69,0.31,0.31
2017-09,21.16,22.63,12.16,11.13,0.77,0.74,0.24,0.25
