month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,95.85,70.25,26.79,31.98,2.21,2.87,1.53,1.79
2014-02,132.49,85.72,40.98,44.58,2.61,2.87,2.42,2.31
2014-03,260.89,196.15,69.52,84.66,4.31,4.18,3.5,4.07
2014-04,66.06,65.03,32.83,33.55,3.39,3.33,1.92,1.78
2014-05,67.23,56.26,27.46,33.19,3.6,3.72,2.0,1.79
2014-06,386.56,296.78,53.2,68.51,4.76,4.5,3.84,4.12
2014-07,,462.52,118.41,146.74,7.58,6.01,7.62,7.22
2014-08,127.65,79.96,27.47,33.89,3.38,3.31,2.12,1.9
2014-09,77.88,74.53,56.24,58.04,3.18,3.39,2.78,2.34
2014-10,77.93,73.8,65.74,61.11,3.52,3.72,2.21,2.34
2014-11,58.2,58.18,56.32,53.18,3.92,4.03,1.8,2.11
2014-12,56.76,51.36,35.89,37.51,4.33,4.05,1.69,1.81
2015-01,63.54,61.86,32.37,30.69,2.81,3.21,1.62,1.75
2015-02,73.93,70.76,35.38,33.31,2.82,2.97,1.92,1.86
2015-03,71.42,68.37,33.24,31.26,3.28,3.05,1.76,1.79
2015-04,66.28,63.45,29.4,29.7,3.36,3.16,1.86,1.76
2015-05,60.04,58.58,24.34,30.62,3.2,3.37,1.64,1.75
2015-06,81.97,62.6,20.51,27.53,2.74,2.99,1.84,1.73
2015-07,135.25,88.57,33.52,38.81,3.13,3.09,2.77,2.2
2015-08,81.46,71.33,44.41,36.47,2.66,3.09,2.38,1.95
2015-09,118.48,129.49,186.96,187.77,3.49,3.85,4.8,5.24
2015-10,135.23,130.16,326.78,315.57,5.43,5.73,10.97,10.37
2015-11,57.03,52.14,51.51,49.39,3.68,4.03,1.31,1.85
2015-12,59.01,57.36,33.66,32.56,3.3,3.6,1.71,1.78
2016-01,57.49,60.84,33.39,30.03,3.06,3.28,1.53,1.75
2016-02,61.24,59.85,32.51,28.96,2.81,3.2,1.55,1.72
2016-03,81.54,61.78,34.91,29.58,3.32,3.29,1.84,1.77
2016-04,68.94,66.74,43.81,32.47,3.61,3.53,2.05,1.87
2016-05,64.16,54.32,26.81,31.29,3.47,3.74,1.6,1.76
2016-06,70.87,62.41,19.19,26.52,2.7,2.92,1.58,1.7
2016-07,77.87,65.88,19.7,29.04,3.03,3.01,1.95,1.76
2016-08,139.04,84.39,28.79,39.56,3.37,3.41,2.28,2.15
2016-09,63.45,65.79,19.13,28.96,2.74,3.04,1.33,1.73
2016-10,63.3,61.33,18.68,26.32,2.74,2.91,1.45,1.67
2016-11,58.15,56.05,24.56,31.43,3.55,3.53,1.4,1.75
2016-12,57.09,62.23,24.39,25.79,2.36,2.82,1.18,1.66
2017-01,,62.92,29.68,29.04,2.98,3.07,1.64,1.72
2017-02,53.46,64.54,26.14,28.06,2.89,2.95,1.41,1.7
2017-03,52.85,63.28,26.43,29.0,3.26,3.08,1.51,1.72
2017-04,53.09,59.74,27.4,31.36,3.44,3.4,1.82,1.76
2017-05,56.66,56.28,22.31,30.58,3.41,3.48,1.7,1.75
2017-06,52.64,62.08,19.86,28.2,3.23,3.07,1.72,1.73
