month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,25.27,23.24,21.53,17.24,0.89,0.71,0.4,0.29
2014-02,16.57,18.28,15.88,15.28,0.79,0.81,0.25,0.26
2014-03,24.14,21.1,17.59,16.74,1.0,0.95,0.35,0.32
2014-04,24.02,21.31,13.67,13.25,1.04,0.94,0.3,0.29
2014-05,20.38,21.68,14.09,13.7,1.36,1.29,0.33,0.32
2014-06,20.83,20.85,11.76,11.75,1.24,1.22,0.35,0.34
2014-07,20.89,20.97,11.41,11.66,0.85,0.84,0.31,0.33
2014-08,21.76,23.44,13.01,12.58,1.16,1.13,0.43,0.47
2014-09,22.93,24.13,11.45,11.69,0.96,0.97,0.2,0.26
2014-10,32.38,28.6,20.13,18.43,0.98,0.93,0.31,0.27
2014-11,22.72,25.15,16.22,15.5,1.11,1.04,0.31,0.3
2014-12,16.61,19.28,14.69,13.97,1.15,1.08,0.31,0.29
2015-01,19.75,19.9,15.16,14.01,0.97,0.89,0.34,0.31
2015-02,19.16,22.56,15.56,14.64,0.96,0.91,0.3,0.29
2015-03,23.72,24.98,16.81,15.57,1.05,0.98,0.27,0.26
2015-04,20.95,21.36,14.79,14.37,1.34,1.22,0.26,0.27
2015-05,15.45,18.81,13.2,12.54,1.24,1.12,0.41,0.35
2015-06,18.93,22.84,11.52,11.46,1.15,1.13,0.35,0.38
2015-07,20.66,21.62,13.05,12.26,1.0,0.88,0.43,0.37
2015-08,24.59,25.35,13.0,12.63,0.94,0.91,0.46,0.42
2015-09,41.12,43.89,19.73,17.45,1.1,0.97,0.41,0.34
2015-10,53.71,53.66,24.93,22.28,0.99,0.83,0.41,0.33
2015-11,27.7,28.06,22.41,19.67,1.15,0.97,0.32,0.24
2015-12,25.91,25.37,19.86,17.25,0.91,0.84,0.35,0.3
2016-01,21.54,22.26,19.49,17.39,0.92,0.84,0.31,0.28
2016-02,18.29,20.36,17.9,16.47,1.01,0.92,0.37,0.33
2016-03,20.44,20.25,18.96,17.18,1.4,1.23,0.28,0.21
2016-04,21.24,21.52,16.26,15.09,1.51,1.33,0.24,0.21
2016-05,20.86,24.06,14.6,14.19,1.73,1.58,0.27,0.24
2016-06,19.36,22.54,12.24,11.65,1.33,1.18,0.4,0.37
2016-07,24.37,23.3,11.91,11.57,1.16,1.05,0.35,0.36
2016-08,19.96,22.92,10.79,11.4,1.07,1.0,0.41,0.4
2016-09,21.23,23.29,10.86,11.29,1.24,1.13,0.32,0.35
2016-10,22.67,22.47,11.88,11.88,1.18,1.11,0.27,0.29
2016-11,25.72,21.96,13.96,12.75,0.87,0.81,0.24,0.23
2016-12,24.33,19.07,12.47,12.73,0.91,0.85,0.2,0.22
2017-01,21.72,21.0,14.17,13.46,0.84,0.8,0.34,0.31
2017-02,20.9,20.57,14.2,13.37,0.87,0.79,0.28,0.28
2017-03,22.6,23.19,13.93,12.82,1.13,1.02,0.46,0.39
2017-04,25.64,21.75,15.15,14.23,1.15,1.07,0.27,0.27
