month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,57.96,45.07,15.16,19.06,1.14,1.44,0.91,0.94
2014-02,55.89,49.12,22.57,19.84,1.3,1.55,1.05,1.03
2014-03,78.71,66.99,31.64,25.54,2.69,2.68,1.99,2.22
2014-04,66.84,59.16,38.54,38.11,5.28,5.22,7.07,7.12
2014-05,62.84,58.68,33.46,34.21,6.54,5.89,9.42,9.84
2014-06,71.59,65.52,30.85,33.47,4.76,4.91,9.8,10.86
2014-07,74.13,66.99,35.44,36.67,4.69,4.72,9.66,10.12
2014-08,73.36,66.42,31.36,38.93,4.98,4.84,10.14,10.32
2014-09,96.29,85.85,52.07,82.81,4.59,4.47,11.09,12.01
2014-10,78.1,72.19,69.24,69.1,4.6,4.73,8.23,9.0
2014-11,59.24,55.81,75.23,47.25,4.93,4.72,4.81,5.04
2014-12,51.22,,30.37,32.99,4.06,4.04,2.99,3.46
2015-01,53.09,46.23,21.55,23.06,1.89,1.96,1.03,1.21
2015-02,,46.31,19.51,20.18,1.57,1.69,0.96,1.12
2015-03,58.67,51.46,22.33,24.67,2.21,2.18,1.67,1.72
2015-04,58.86,53.89,29.26,32.77,3.65,4.01,3.57,3.83
2015-05,65.5,59.97,32.53,32.08,6.33,5.75,12.23,11.24
2015-06,66.32,63.72,25.61,30.51,5.43,5.21,13.22,12.93
2015-07,74.81,70.59,28.03,39.04,4.13,4.42,10.8,11.46
2015-08,79.48,71.63,47.27,51.78,4.72,4.78,12.28,12.35
2015-09,128.45,115.28,246.4,265.71,5.54,5.41,18.24,19.58
2015-10,113.42,102.57,215.27,231.01,4.98,5.03,12.45,13.72
2015-11,58.37,54.08,54.12,47.53,4.75,4.91,3.7,4.45
2015-12,54.18,,28.16,30.18,2.78,3.25,2.37,2.51
2016-01,40.97,44.3,25.28,23.52,1.98,2.42,1.62,1.71
2016-02,41.94,41.94,20.37,20.36,1.42,1.8,0.93,1.17
2016-03,51.36,46.8,25.59,23.76,2.12,2.43,1.34,1.88
2016-04,67.58,56.08,32.03,29.93,3.97,4.11,4.83,5.28
2016-05,69.79,59.97,30.91,34.31,5.51,5.57,7.39,8.56
2016-06,66.59,61.65,27.17,31.23,5.27,5.21,10.09,10.33
2016-07,66.98,62.6,24.96,32.23,5.57,5.14,10.4,10.66
2016-08,76.78,67.67,23.96,34.07,4.48,4.52,8.41,9.51
2016-09,65.32,61.09,23.92,35.96,4.95,5.09,7.64,8.64
2016-10,67.91,60.57,25.53,36.87,5.02,5.12,6.76,7.2
2016-11,57.02,54.45,35.62,38.68,6.27,5.59,5.39,5.98
2016-12,,51.14,32.14,33.52,3.82,4.09,2.37,3.3
2017-01,47.6,,27.86,30.12,3.01,3.48,2.46,2.78
2017-02,,47.15,22.74,26.28,2.37,2.46,1.43,1.66
2017-03,52.59,,29.77,29.84,3.39,3.47,2.53,2.73
2017-04,59.72,56.41,39.31,36.36,6.33,5.68,8.71,8.12
2017-05,65.15,59.72,31.23,29.17,6.72,6.08,15.42,13.65
2017-06,62.73,60.8,25.54,29.37,5.77,5.38,13.87,13.16
2017-07,70.29,66.27,20.99,32.2,4.67,4.7,12.68,12.71
2017-08,65.56,63.21,26.52,32.47,5.26,4.99,13.07,12.43
2017-09,64.31,61.35,28.97,29.86,5.51,5.28,12.6,12.38
2017-10,62.9,60.24,33.29,33.15,5.38,5.18,7.75,8.61
2017-11,55.94,54.66,36.86,36.85,5.06,5.24,4.6,5.55
2017-12,51.43,,31.34,30.13,2.99,3.32,2.07,2.5
2018-01,49.34,48.87,32.44,31.13,3.44,3.52,2.19,2.62
2018-02,,46.75,19.72,22.11,1.6,1.79,0.85,1.18
2018-03,53.07,,25.13,26.47,2.64,2.7,1.73,2.02
2018-04,58.47,53.28,29.05,32.31,3.77,4.09,3.95,4.03
2018-05,61.03,59.15,35.7,30.52,6.58,5.95,12.78,11.62
2018-06,67.7,62.18,26.36,30.12,5.9,5.19,14.68,12.97
2018-07,67.42,64.59,22.84,29.95,4.86,4.73,12.85,12.8
2018-08,69.65,70.47,25.38,37.79,4.27,4.44,11.74,11.93
2018-09,72.74,67.35,30.55,38.64,4.79,4.77,12.94,12.39
2018-10,58.63,58.58,46.59,39.82,5.67,5.34,7.69,8.16
2018-11,53.74,54.37,37.19,36.37,5.27,5.22,5.65,5.97
2018-12,,51.19,29.75,34.64,3.81,4.26,2.75,3.31
2019-01,48.87,47.07,18.48,22.64,1.76,2.09,1.45,1.44
2019-02,37.09,43.43,17.1,20.94,1.74,1.84,1.16,1.28
2019-03,55.97,,25.52,26.33,2.8,2.61,2.33,2.21
2019-04,57.99,56.65,34.37,33.9,5.01,5.2,6.86,7.43
2019-05,62.17,60.13,28.77,31.56,5.59,5.52,10.74,10.58
2019-06,64.39,60.15,29.78,28.66,6.12,5.8,14.71,13.51
2019-07,67.66,64.39,26.15,33.45,5.08,4.91,15.04,13.48
2019-08,81.77,80.33,49.31,62.85,4.05,4.31,12.37,12.96
2019-09,91.68,91.03,168.07,176.27,4.86,4.83,15.38,14.05
2019-10,59.2,59.29,42.02,45.14,4.91,5.3,6.75,6.88
2019-11,57.33,55.81,49.26,37.92,4.33,4.58,5.28,5.56
2019-12,36.85,43.13,18.81,23.57,2.09,2.28,1.37,1.5
2020-01,37.85,41.26,16.96,20.36,1.54,1.82,1.1,1.24
2020-02,39.88,40.31,16.63,20.49,1.54,1.78,0.85,1.15
2020-03,49.0,45.83,24.45,25.34,2.53,2.73,1.73,2.12
2020-04,48.64,,29.59,30.52,3.52,3.83,2.83,3.11
2020-05,57.69,57.8,34.84,31.39,6.38,6.23,11.25,11.02
2020-06,59.49,59.87,26.23,29.07,5.92,5.69,12.58,12.34
2020-07,59.41,60.17,26.31,29.26,5.94,5.63,13.77,12.91
2020-08,62.36,62.99,24.27,31.08,4.92,4.98,12.94,12.61
2020-09,59.79,61.13,23.74,29.12,5.12,5.2,10.54,11.27
2020-10,60.45,61.21,26.71,32.58,4.63,4.98,8.12,9.12
2020-11,51.09,53.7,37.58,36.77,5.62,5.3,5.66,5.78
2020-12,49.01,,29.93,30.13,2.83,3.37,1.93,2.57
2021-01,40.16,43.21,19.23,21.98,1.54,2.01,0.93,1.25
2021-02,48.21,43.64,16.95,19.19,1.32,1.52,0.96,0.97
2021-03,46.59,48.76,22.31,25.94,2.5,2.66,2.05,1.96
2021-04,57.06,56.74,36.6,34.47,4.75,4.85,7.55,7.17
2021-05,57.0,58.18,33.75,33.12,5.94,5.85,10.6,9.97
2021-06,61.1,60.85,27.33,29.53,5.49,5.46,13.13,12.89
2021-07,68.73,66.81,24.68,36.75,4.51,4.84,11.99,11.96
2021-08,60.39,62.61,24.64,33.92,5.11,5.11,11.22,10.98
2021-09,57.89,61.4,24.35,31.2,4.43,5.01,8.93,9.99
2021-10,60.26,61.49,26.24,33.53,4.54,5.02,7.91,8.85
2021-11,52.68,54.15,29.8,37.98,5.02,5.13,4.29,4.77
2021-12,43.68,49.12,22.98,26.84,2.55,2.82,2.16,2.27
2022-01,37.82,44.78,18.7,21.51,1.65,1.94,1.04,1.28
2022-02,45.85,48.25,22.02,25.51,2.32,2.68,1.87,1.94
2022-03,,51.6,25.98,30.46,3.18,3.66,3.11,3.3
2022-04,53.6,54.82,36.13,36.11,4.63,4.93,5.4,5.53
2022-05,60.51,60.54,26.34,31.67,4.89,5.33,9.89,10.55
2022-06,59.48,60.64,25.64,30.53,5.22,5.33,11.42,11.22
2022-07,61.84,64.25,22.68,32.62,4.15,4.78,11.81,11.89
2022-08,63.51,62.95,25.02,31.72,5.13,5.06,13.38,12.67
2022-09,66.12,65.52,23.58,32.28,4.32,4.65,11.37,11.67
2022-10,58.72,58.04,31.65,37.74,4.92,5.13,6.13,6.97
2022-11,53.42,53.2,37.07,36.85,4.84,4.87,4.21,4.55
2022-12,47.43,,25.49,30.82,3.08,3.59,2.39,2.76
2023-01,48.93,49.2,25.52,26.18,2.48,2.63,1.83,1.97
2023-02,42.43,45.42,19.2,23.08,1.79,2.1,0.99,1.35
2023-03,,45.38,22.72,23.56,2.36,2.36,1.47,1.68
2023-04,60.74,57.59,36.09,35.97,4.48,4.65,5.15,5.62
2023-05,58.34,59.61,22.6,30.58,4.11,4.88,6.84,8.19
2023-06,59.91,61.55,23.04,30.39,4.63,5.1,10.57,11.4
