month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,26.7,22.94,17.43,18.66,0.6,0.93,0.44,0.47
2014-02,21.34,23.65,28.56,28.44,1.4,1.54,0.47,0.5
2014-03,26.59,27.17,25.83,24.29,1.52,1.47,0.55,0.51
2014-04,26.31,23.66,25.98,26.3,1.86,1.98,0.64,0.63
2014-05,22.95,24.76,27.84,25.78,2.87,2.51,0.52,0.5
2014-06,21.42,25.57,23.57,23.33,2.61,2.49,0.54,0.53
2014-07,22.01,25.48,16.05,16.41,1.11,1.12,0.42,0.43
2014-08,23.44,24.29,18.61,17.9,1.79,1.61,0.54,0.54
2014-09,36.25,31.35,17.2,16.34,1.41,1.32,0.35,0.36
2014-10,44.52,45.68,29.04,26.6,1.48,1.47,0.47,0.47
2014-11,24.42,28.32,30.74,29.64,2.28,2.07,0.51,0.5
2014-12,15.3,22.26,29.95,27.52,2.46,2.19,0.7,0.67
2015-01,22.12,23.25,25.39,25.05,1.62,1.72,0.61,0.61
2015-02,21.05,25.8,28.7,25.82,1.74,1.49,0.52,0.49
2015-03,26.88,26.91,26.53,24.5,1.77,1.61,0.47,0.47
2015-04,23.59,23.75,29.85,26.68,2.77,2.31,0.55,0.54
2015-05,18.45,23.92,22.93,22.45,2.15,2.02,0.71,0.68
2015-06,19.8,24.88,20.28,17.47,2.13,1.83,0.52,0.48
2015-07,22.05,24.91,15.85,16.46,1.24,1.15,0.53,0.5
2015-08,29.06,28.11,14.67,15.07,0.99,1.04,0.51,0.53
2015-09,49.8,41.13,18.37,16.25,0.98,0.99,0.42,0.44
2015-10,62.47,62.3,36.28,34.18,1.37,1.29,0.48,0.48
2015-11,28.18,30.55,46.47,41.98,2.53,2.19,0.69,0.66
2015-12,22.85,24.73,26.87,25.54,1.28,1.36,0.55,0.56
2016-01,24.65,27.22,36.16,32.93,1.78,1.67,0.6,0.58
2016-02,24.64,24.4,24.12,23.66,1.39,1.52,0.57,0.57
2016-03,23.23,24.0,28.57,27.25,2.26,2.06,0.48,0.47
2016-04,25.6,24.62,26.87,27.9,2.58,2.5,0.46,0.46
2016-05,22.89,25.87,27.62,26.71,3.1,3.03,0.54,0.51
2016-06,23.98,26.45,25.62,21.54,2.85,2.26,0.81,0.66
2016-07,24.7,25.33,21.4,19.88,2.36,2.04,0.62,0.57
2016-08,22.23,24.52,16.01,16.94,1.6,1.56,0.58,0.54
2016-09,26.66,27.78,22.84,21.06,2.83,2.47,0.56,0.47
2016-10,29.86,27.93,25.96,24.46,3.01,2.73,0.49,0.48
2016-11,33.93,29.63,26.66,25.28,1.95,2.02,0.5,0.5
2016-12,26.02,26.05,27.39,25.72,2.08,1.98,0.47,0.48
2017-01,23.21,23.97,29.45,25.69,1.79,1.68,0.69,0.61
2017-02,24.16,24.52,29.01,26.47,1.83,1.71,0.63,0.56
2017-03,26.38,24.92,29.19,26.35,2.24,2.01,0.83,0.72
2017-04,27.09,25.46,27.29,26.4,2.07,1.97,0.46,0.5
2017-05,24.92,24.82,29.88,28.04,3.2,2.81,0.63,0.57
2017-06,24.68,26.06,26.51,24.8,2.67,2.43,0.43,0.44
2017-07,24.15,24.9,24.53,23.29,1.9,1.9,0.52,0.56
2017-08,25.08,24.78,23.25,21.51,1.79,1.59,0.72,0.66
2017-09,30.29,26.94,28.58,26.24,2.29,2.02,0.53,0.51
2017-10,26.7,26.29,27.47,26.34,2.08,2.07,0.55,0.53
2017-11,27.94,26.06,34.91,30.59,2.57,2.31,0.47,0.45
2017-12,22.58,24.24,33.22,27.35,1.9,1.71,0.38,0.4
2018-01,22.84,23.67,26.83,25.46,1.82,1.75,0.52,0.51
2018-02,26.04,24.88,30.67,27.1,1.86,1.72,0.51,0.49
