month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,153.95,105.96,24.08,37.96,3.21,2.52,9.79,8.87
2014-02,187.52,190.35,58.11,63.47,4.94,4.81,13.76,15.25
2014-03,243.09,229.48,47.78,59.41,5.33,5.19,14.41,14.89
2014-04,113.54,116.31,30.93,47.0,5.19,4.96,17.85,18.24
2014-05,87.5,79.12,21.54,21.62,4.78,4.43,13.91,14.85
2014-06,80.46,68.01,18.34,16.24,3.2,3.1,8.92,9.94
2014-07,79.41,67.95,22.07,17.32,3.2,2.92,9.66,9.85
2014-08,72.22,61.71,20.93,19.44,3.12,2.83,10.2,10.19
2014-09,106.5,,38.11,39.66,3.25,3.27,11.92,12.56
2014-10,114.07,110.25,56.35,72.46,4.2,4.24,17.38,18.26
2014-11,81.43,75.62,58.19,37.29,4.96,4.5,15.65,17.43
2014-12,69.53,60.38,20.35,21.34,4.02,3.75,10.53,12.06
2015-01,68.58,59.58,17.71,19.65,2.64,2.5,7.73,7.96
2015-02,76.39,70.58,19.12,24.28,2.86,2.71,9.03,9.63
2015-03,142.24,129.57,32.29,55.27,5.06,4.64,17.03,17.1
2015-04,91.25,79.45,22.23,30.19,4.59,4.5,15.74,17.13
2015-05,79.06,69.92,19.05,20.74,3.99,3.8,12.24,13.2
2015-06,73.79,66.68,15.61,21.85,2.92,2.97,9.79,10.7
2015-07,87.18,80.28,21.27,22.8,2.68,2.59,9.09,9.24
2015-08,106.79,95.94,38.85,37.56,3.04,3.11,10.82,11.76
2015-09,155.88,166.81,256.52,242.9,5.44,5.31,26.66,25.61
2015-10,166.11,172.64,201.51,215.6,5.08,5.1,21.42,24.45
2015-11,87.73,82.87,41.74,45.58,5.04,4.74,18.19,19.18
2015-12,77.08,66.69,21.05,20.47,3.96,3.74,11.21,12.36
2016-01,72.06,65.06,22.18,19.11,3.83,3.58,10.66,11.53
2016-02,67.16,59.62,18.45,18.03,2.76,2.81,7.35,8.64
2016-03,92.45,85.39,21.18,18.34,3.53,3.5,10.08,10.93
2016-04,118.46,109.64,27.28,24.18,4.58,4.51,14.02,14.59
2016-05,111.79,93.2,21.3,20.44,4.36,4.26,12.93,13.7
2016-06,84.08,74.8,16.87,15.65,3.32,3.27,10.36,10.86
2016-07,86.56,72.76,16.21,19.84,3.24,2.92,9.67,9.87
2016-08,94.82,78.99,18.47,15.67,3.24,3.02,8.76,9.66
2016-09,84.56,70.67,18.19,15.52,3.69,3.28,10.69,10.9
2016-10,97.47,80.64,17.49,17.84,3.77,3.55,10.7,11.31
2016-11,76.73,65.14,18.86,20.57,4.35,3.96,13.3,13.59
2016-12,67.71,60.86,17.63,18.23,3.03,2.93,8.07,9.17
2017-01,62.02,59.44,21.99,23.08,3.88,3.58,13.18,13.08
2017-02,62.23,58.84,17.11,21.99,3.16,2.92,10.28,10.41
2017-03,63.69,62.28,22.11,26.36,4.33,3.97,16.33,15.57
2017-04,64.19,62.57,23.49,26.95,4.28,4.11,16.87,16.19
2017-05,60.07,60.18,17.44,21.69,3.44,3.44,11.43,12.41
2017-06,63.66,61.66,16.75,22.81,3.6,3.33,13.47,12.84
2017-07,63.03,62.58,13.82,19.16,2.35,2.39,7.92,8.78
2017-08,65.83,63.14,15.21,19.82,2.67,2.59,9.63,9.5
2017-09,60.51,61.44,18.81,22.21,3.22,3.05,12.59,11.84
2017-10,69.0,65.66,21.56,28.21,4.09,3.81,16.54,15.57
2017-11,58.96,59.86,22.23,23.25,3.76,3.68,12.97,13.77
2017-12,61.27,59.05,21.54,22.5,3.58,3.28,11.63,11.65
2018-01,62.59,59.22,22.17,21.62,3.76,3.38,11.9,11.9
2018-02,77.2,71.8,20.12,27.09,3.1,2.97,10.42,10.89
2018-03,65.61,67.53,21.22,29.72,4.08,3.96,16.12,15.91
2018-04,69.75,67.9,20.86,31.9,4.54,4.49,18.26,18.34
2018-05,61.23,64.13,19.69,29.7,4.5,4.39,17.82,17.63
2018-06,59.88,61.72,15.41,21.04,2.91,2.91,9.83,10.65
2018-07,65.59,63.4,16.03,17.91,2.52,2.29,8.57,8.56
2018-08,67.95,66.98,22.26,19.28,2.6,2.46,8.85,9.26
2018-09,77.05,72.59,20.61,27.07,3.09,3.16,13.01,12.48
2018-10,69.42,69.95,32.09,32.66,4.76,4.16,16.97,16.86
2018-11,59.17,61.5,25.27,25.43,4.69,4.34,15.48,16.1
2018-12,59.03,59.53,20.66,24.26,4.5,4.1,14.85,14.93
2019-01,55.82,56.5,15.94,19.49,2.62,2.53,8.26,8.48
2019-02,87.76,77.79,17.35,29.33,3.17,3.1,11.3,11.65
2019-03,134.51,130.09,32.55,42.91,4.94,4.53,15.32,15.85
2019-04,73.42,74.59,22.49,34.37,4.73,4.78,19.38,18.99
2019-05,59.05,64.7,20.86,26.37,4.18,4.0,15.89,15.78
2019-06,56.16,61.02,16.32,21.98,3.05,3.24,11.25,12.18
2019-07,62.38,65.62,13.48,19.15,2.26,2.37,9.01,8.95
2019-08,136.23,126.75,38.05,43.64,2.75,2.95,10.02,10.73
2019-09,152.23,161.53,146.2,169.65,4.44,4.5,19.74,20.99
2019-10,75.04,82.56,34.27,48.28,4.54,4.55,18.62,19.35
2019-11,79.12,76.21,43.55,38.91,4.73,4.48,17.92,18.26
2019-12,52.73,54.8,15.3,19.73,3.01,3.04,9.22,10.15
2020-01,56.91,58.0,15.78,20.68,2.75,2.68,9.1,9.34
2020-02,56.2,56.99,15.07,19.45,2.46,2.64,8.16,8.82
2020-03,66.29,64.41,21.11,24.32,3.94,3.77,14.4,14.13
2020-04,67.75,66.88,21.95,29.03,4.9,4.52,18.12,18.01
2020-05,58.38,62.16,19.81,24.61,4.1,4.1,15.67,15.42
2020-06,54.51,58.93,14.52,21.55,3.05,3.11,10.34,11.41
2020-07,57.87,59.73,14.13,21.52,3.08,2.97,11.62,11.21
2020-08,59.95,62.19,14.36,19.43,2.56,2.53,9.18,9.35
2020-09,55.6,59.41,15.47,20.19,3.15,2.88,11.38,10.66
2020-10,59.28,61.77,18.86,21.47,3.12,2.92,11.72,11.25
2020-11,57.36,59.72,20.32,23.53,4.22,3.84,15.32,14.58
2020-12,56.47,56.79,18.77,20.48,2.91,2.81,9.17,9.74
2021-01,52.11,55.8,15.25,18.22,2.21,2.24,7.04,7.49
2021-02,62.63,63.81,16.89,20.67,2.47,2.37,8.7,8.57
2021-03,75.37,74.83,20.89,30.43,3.93,3.71,14.16,14.48
2021-04,60.81,63.71,23.63,27.55,3.98,3.84,16.51,15.51
2021-05,59.78,64.54,20.8,28.65,4.55,4.39,17.71,17.59
2021-06,60.96,61.43,17.1,20.36,2.95,2.97,11.04,11.19
2021-07,83.82,73.81,15.14,20.94,2.67,2.62,9.78,9.79
2021-08,56.11,63.2,13.89,18.51,2.63,2.61,9.68,9.69
2021-09,60.32,60.97,16.05,20.72,3.17,2.97,12.2,11.52
2021-10,63.56,62.98,18.82,23.54,3.57,3.29,13.55,12.91
2021-11,58.47,59.58,17.23,22.89,3.73,3.54,12.92,13.25
2021-12,58.52,58.05,17.97,20.93,3.08,2.89,9.66,10.03
2022-01,55.46,58.63,16.94,20.1,2.76,2.72,9.45,9.38
2022-02,58.16,60.85,16.3,22.59,3.08,3.01,11.45,11.48
2022-03,62.01,63.71,19.92,27.14,3.95,3.77,15.98,15.16
2022-04,64.06,65.89,23.59,31.13,4.31,4.24,18.81,17.69
2022-05,59.79,62.89,17.8,25.93,3.56,3.63,13.86,14.37
2022-06,57.64,60.65,16.7,22.9,3.16,3.27,12.16,12.66
2022-07,58.82,63.48,14.69,19.55,2.62,2.61,10.27,10.01
2022-08,61.09,62.72,15.72,20.29,2.86,2.73,10.86,10.44
2022-09,64.93,65.86,18.13,23.44,3.11,3.13,13.24,12.59
2022-10,62.18,60.69,18.81,22.4,3.46,3.2,12.08,12.18
2022-11,58.89,59.64,22.71,22.16,3.85,3.42,13.34,12.65
2022-12,54.83,56.94,18.06,20.53,3.38,3.17,10.62,11.09
2023-01,57.5,61.23,21.41,23.17,3.25,3.04,10.87,11.08
2023-02,55.46,57.14,17.8,19.6,2.88,2.64,9.0,9.22
2023-03,62.57,58.07,19.75,22.02,3.57,3.12,13.08,11.48
2023-04,67.59,70.68,29.15,31.65,5.01,4.55,19.59,18.7
2023-05,57.52,62.8,19.82,24.7,3.62,3.76,13.12,14.39
2023-06,57.33,61.02,17.16,20.4,2.99,2.96,11.26,11.1
2023-07,61.16,62.48,14.83,20.33,2.54,2.64,9.5,10.0
