month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,47.13,,6.41,7.81,0.32,0.46,0.25,0.38
2014-02,34.54,33.86,12.12,12.11,0.62,0.65,0.37,0.4
2014-03,29.88,33.47,12.9,12.92,0.72,0.74,0.5,0.54
2014-04,14.89,19.47,11.7,11.6,0.88,0.82,0.51,0.5
2014-05,29.11,28.46,8.64,9.04,0.86,0.81,0.36,0.38
2014-06,48.91,43.86,7.81,7.86,0.78,0.74,0.44,0.41
2014-07,33.06,33.12,8.48,8.36,0.7,0.69,0.37,0.38
2014-08,36.67,35.36,7.53,7.75,0.66,0.65,0.41,0.41
2014-09,34.0,34.49,12.3,12.05,0.92,0.85,0.81,0.76
2014-10,38.51,40.13,19.38,18.98,1.02,0.98,0.9,0.87
2014-11,28.08,28.67,20.14,20.26,1.02,1.01,0.52,0.52
2014-12,17.12,19.35,15.19,15.12,1.03,0.97,0.45,0.46
2015-01,33.3,33.44,9.55,9.26,0.59,0.57,0.45,0.44
2015-02,23.03,26.69,12.58,12.08,0.76,0.75,0.46,0.47
2015-03,23.89,28.08,11.21,11.06,0.79,0.75,0.63,0.59
2015-04,32.02,30.59,12.19,12.21,1.03,0.94,0.49,0.5
2015-05,36.45,32.43,8.82,8.74,0.81,0.77,0.4,0.4
2015-06,28.95,31.6,6.72,7.24,0.63,0.64,0.32,0.35
2015-07,29.75,29.82,8.69,8.73,0.72,0.69,0.45,0.44
2015-08,27.73,31.52,8.44,8.16,0.68,0.66,0.43,0.42
2015-09,19.67,25.27,13.94,13.41,0.87,0.83,0.71,0.69
2015-10,29.67,25.39,20.03,20.57,0.83,0.86,0.56,0.62
2015-11,14.51,11.56,21.23,22.69,0.77,0.82,0.51,0.54
2015-12,21.33,23.61,14.31,14.64,0.68,0.7,0.4,0.47
2016-01,21.56,23.02,16.52,17.39,0.7,0.76,0.56,0.64
2016-02,14.27,17.02,18.56,18.55,0.94,0.94,0.39,0.45
