month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,44.37,47.61,13.0,12.75,0.6,0.67,0.58,0.56
2014-02,45.39,40.66,17.28,14.45,0.82,0.8,0.54,0.61
2014-03,54.42,48.35,18.85,17.75,1.07,0.94,0.65,0.66
2014-04,24.04,30.09,15.96,17.56,1.04,1.02,0.53,0.57
2014-05,26.37,25.13,13.86,14.7,1.05,0.96,0.66,0.65
2014-06,35.08,32.61,13.02,13.37,0.93,0.9,0.83,0.75
2014-07,44.0,38.4,14.31,12.46,0.83,0.83,0.85,0.79
2014-08,41.63,34.99,16.58,15.4,0.99,0.92,0.78,0.74
2014-09,61.68,62.05,21.99,27.2,1.05,1.01,1.0,1.16
2014-10,,,28.7,23.45,1.16,1.03,0.92,0.81
2014-11,18.79,24.38,26.81,18.17,1.31,1.09,0.82,0.71
2014-12,24.09,27.22,15.49,15.02,1.06,0.97,0.69,0.67
2015-01,43.09,38.98,14.32,13.71,0.85,0.75,0.6,0.61
2015-02,41.24,42.36,14.59,14.22,0.85,0.78,0.4,0.55
2015-03,36.38,39.26,16.28,16.21,0.98,0.89,0.61,0.58
2015-04,24.63,29.39,16.66,16.17,1.17,1.02,0.7,0.65
2015-05,27.45,27.23,13.48,15.32,1.07,1.0,0.59,0.64
2015-06,28.0,32.3,10.75,13.18,0.93,0.89,0.72,0.68
2015-07,41.03,36.89,14.32,13.19,0.86,0.84,0.81,0.75
2015-08,57.59,52.12,23.75,22.33,1.03,0.96,0.95,0.93
2015-09,97.5,105.01,82.38,84.53,1.48,1.32,2.38,2.43
2015-10,76.3,78.58,78.64,78.68,1.19,1.07,1.1,1.26
2015-11,25.91,23.79,21.74,19.75,1.0,0.97,0.65,0.61
2015-12,31.92,32.1,16.2,13.17,0.83,0.85,0.9,0.74
2016-01,20.96,31.0,16.72,12.88,0.73,0.76,0.7,0.6
2016-02,35.13,34.33,14.56,12.69,0.67,0.71,0.49,0.52
2016-03,45.98,37.1,16.45,16.06,1.01,0.88,0.48,0.56
2016-04,55.55,55.38,19.27,22.37,1.33,1.28,0.78,0.81
