month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,23.1,32.79,11.86,10.84,0.4,0.47,0.23,0.32
2014-02,29.31,29.43,15.24,14.43,0.72,0.72,0.24,0.27
2014-03,24.29,28.7,15.6,15.3,1.11,1.07,0.44,0.46
2014-04,21.9,24.63,18.27,17.0,1.72,1.49,0.57,0.54
2014-05,28.5,28.82,8.49,8.45,0.93,0.83,0.23,0.23
2014-06,24.62,29.04,7.6,7.33,0.81,0.77,0.4,0.37
2014-07,26.67,30.76,6.8,6.56,0.61,0.6,0.36,0.37
2014-08,32.51,34.81,6.56,6.71,0.69,0.65,0.37,0.36
2014-09,53.07,,7.49,7.05,0.85,0.75,0.38,0.36
2014-10,59.35,56.09,12.36,11.11,0.99,0.83,0.5,0.45
2014-11,53.54,53.34,17.86,16.62,1.18,0.97,0.52,0.5
2014-12,52.62,49.56,20.53,19.12,1.66,1.42,0.6,0.54
2015-01,30.4,35.77,13.43,12.71,0.83,0.8,0.37,0.37
2015-02,30.04,31.82,13.64,13.02,0.9,0.87,0.43,0.42
2015-03,31.04,31.26,15.07,14.48,1.08,0.95,0.52,0.49
2015-04,21.57,27.34,13.91,12.53,1.45,1.16,0.42,0.39
2015-05,22.74,27.83,9.1,8.21,1.03,0.86,0.37,0.36
2015-06,27.25,31.84,6.52,6.94,0.73,0.7,0.35,0.34
2015-07,25.27,30.56,6.93,6.62,0.58,0.6,0.26,0.29
2015-08,37.58,37.08,7.3,6.78,0.68,0.59,0.31,0.28
2015-09,55.71,,9.16,7.85,0.86,0.73,0.47,0.41
2015-10,66.4,58.3,13.54,11.65,0.93,0.79,0.44,0.39
2015-11,58.55,52.65,26.26,23.24,1.18,1.0,0.65,0.52
2015-12,56.98,52.68,17.25,16.08,0.93,0.78,0.65,0.61
2016-01,,49.69,22.06,19.99,0.99,0.89,0.6,0.56
2016-02,24.13,23.31,20.57,17.05,1.0,0.77,0.32,0.28
2016-03,24.66,25.43,19.47,17.76,1.44,1.15,0.36,0.31
2016-04,21.41,24.23,14.45,12.89,1.66,1.26,0.32,0.3
2016-05,23.12,24.15,14.47,12.32,1.47,1.19,0.27,0.25
2016-06,26.58,29.49,9.86,9.36,1.16,1.02,0.44,0.41
2016-07,26.53,30.09,7.86,7.72,0.94,0.83,0.37,0.37
2016-08,29.23,31.28,7.47,7.3,0.84,0.76,0.36,0.36
