month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,64.47,54.35,12.45,14.49,1.07,1.28,2.7,3.46
2014-02,60.71,57.88,25.7,25.97,1.47,1.59,2.05,2.13
2014-03,53.81,,21.33,21.79,1.45,1.52,1.56,1.63
2014-04,49.73,44.93,15.57,15.88,1.51,1.49,1.25,1.34
2014-05,51.49,43.86,13.18,13.35,1.5,1.46,0.81,0.93
2014-06,57.92,,14.23,14.16,1.57,1.52,1.0,1.04
2014-07,53.17,47.61,14.34,14.2,1.39,1.41,1.0,1.06
2014-08,53.41,,15.38,15.18,1.52,1.49,1.15,1.17
2014-09,58.85,53.39,18.43,18.75,1.63,1.61,1.45,1.44
2014-10,61.06,56.89,28.47,28.99,1.7,1.81,1.74,1.8
2014-11,51.19,52.98,30.95,31.36,1.65,1.84,1.34,1.6
2014-12,42.35,43.17,19.51,18.5,1.73,1.59,1.29,1.35
2015-01,55.44,,19.44,18.47,1.69,1.58,3.39,2.99
2015-02,43.79,45.16,18.02,17.72,1.5,1.48,1.6,1.79
2015-03,47.65,45.54,17.22,17.25,1.49,1.48,1.72,1.84
2015-04,49.38,42.76,16.25,15.52,1.68,1.55,1.09,1.16
2015-05,46.84,41.56,14.27,14.17,1.56,1.49,0.88,0.99
2015-06,43.87,44.0,13.67,13.79,1.51,1.51,0.95,1.01
2015-07,48.95,43.67,14.62,14.17,1.45,1.42,1.12,1.1
2015-08,,45.7,15.26,15.12,1.45,1.46,1.17,1.21
2015-09,,51.79,26.97,24.88,1.84,1.79,1.67,1.62
2015-10,63.49,60.19,38.41,38.13,1.85,2.07,1.69,1.97
2015-11,61.98,60.61,36.38,36.04,1.94,2.1,1.9,2.01
2015-12,52.44,,22.78,22.67,1.46,1.55,2.07,1.96
2016-01,49.7,,21.71,22.12,1.32,1.46,1.32,1.46
2016-02,39.0,42.78,24.78,22.71,1.64,1.56,1.26,1.37
2016-03,47.73,46.39,19.58,19.68,1.59,1.61,1.29,1.36
2016-04,,41.91,14.69,14.48,1.47,1.47,0.84,0.97
2016-05,52.16,47.06,14.59,14.33,1.68,1.61,0.91,0.98
2016-06,,44.88,14.15,14.08,1.54,1.52,0.97,1.02
2016-07,52.25,44.73,12.57,12.65,1.39,1.35,0.82,0.93
2016-08,,44.53,13.36,13.32,1.46,1.41,0.97,0.99
2016-09,52.89,49.83,15.11,14.92,1.88,1.74,1.01,1.09
2016-10,53.43,49.61,16.87,15.91,1.71,1.6,1.02,1.12
2016-11,47.83,46.54,19.2,18.94,1.61,1.58,1.16,1.26
