month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,,54.11,11.73,11.91,0.84,0.89,0.92,0.86
2014-02,49.57,51.69,15.62,13.85,1.04,1.04,0.84,0.92
2014-03,39.88,43.51,15.89,12.52,1.09,1.05,0.85,0.83
2014-04,25.2,30.8,13.89,13.15,1.28,1.27,0.96,0.92
2014-05,31.21,30.52,12.56,12.8,1.37,1.27,1.08,0.98
2014-06,47.58,,13.67,16.11,1.32,1.24,1.49,1.3
2014-07,52.92,56.08,16.81,17.25,1.17,1.16,1.41,1.41
2014-08,47.88,51.43,12.36,13.82,1.11,1.09,1.13,1.14
2014-09,58.49,60.75,17.08,20.9,1.23,1.18,1.25,1.34
2014-10,,52.1,22.59,19.28,1.37,1.33,1.16,1.13
2014-11,26.63,32.28,20.5,13.54,1.55,1.42,1.35,1.2
2014-12,39.27,41.93,12.87,11.73,1.14,1.12,1.06,1.01
2015-01,51.99,51.45,13.31,11.15,1.0,0.91,0.87,0.86
2015-02,46.15,48.42,13.95,11.99,1.12,0.99,0.72,0.78
2015-03,36.94,42.95,13.73,12.54,1.13,1.06,0.87,0.85
2015-04,27.61,33.25,13.77,12.48,1.32,1.2,1.02,0.95
2015-05,28.67,32.51,11.85,12.14,1.25,1.17,0.99,0.92
2015-06,37.04,38.65,10.61,12.43,1.29,1.2,1.22,1.09
2015-07,,52.14,12.79,14.2,1.13,1.11,1.21,1.17
2015-08,53.57,53.17,18.04,16.64,1.21,1.16,1.21,1.19
2015-09,96.55,109.25,79.72,98.35,1.75,1.91,2.83,2.8
2015-10,77.71,95.18,69.42,82.31,1.48,1.75,1.6,1.66
2015-11,28.18,33.44,18.24,14.86,1.37,1.4,1.12,1.09
2015-12,45.76,48.22,14.72,12.75,1.08,1.14,1.3,1.13
2016-01,28.36,38.94,15.69,12.12,1.04,1.1,1.05,0.92
2016-02,51.02,49.56,13.1,11.67,0.89,0.92,0.72,0.71
2016-03,28.23,33.95,14.08,11.98,1.08,1.07,0.66,0.68
2016-04,26.77,28.18,15.13,12.8,1.3,1.24,0.97,0.83
2016-05,26.86,25.54,13.89,13.33,1.46,1.36,0.93,0.87
2016-06,34.11,35.5,10.66,12.51,1.28,1.2,1.04,1.01
2016-07,36.82,41.24,10.25,11.84,1.21,1.16,1.24,1.14
2016-08,53.7,52.06,11.84,13.29,1.21,1.08,1.32,1.22
2016-09,40.5,42.85,10.24,13.09,1.24,1.19,1.13,1.13
2016-10,46.8,44.5,12.83,14.35,1.39,1.2,1.24,1.1
2016-11,23.13,27.52,13.53,13.46,1.46,1.39,1.1,1.04
2016-12,34.41,38.76,14.79,12.59,1.17,1.2,1.18,1.08
2017-01,35.07,39.42,15.0,12.0,1.06,1.12,0.99,0.97
2017-02,48.02,45.81,14.45,13.65,1.24,1.13,0.84,0.84
2017-03,31.77,34.86,14.46,13.75,1.33,1.27,0.85,0.91
2017-04,21.88,25.49,14.76,14.18,1.48,1.43,0.85,0.91
2017-05,28.37,26.59,13.61,14.02,1.62,1.44,1.1,0.99
2017-06,29.97,31.0,10.81,12.68,1.39,1.28,1.09,1.01
2017-07,42.51,45.95,10.08,11.26,1.17,1.13,1.31,1.18
2017-08,37.78,41.52,10.58,11.45,1.1,1.06,1.01,0.98
2017-09,37.73,35.18,11.39,12.39,1.3,1.2,1.03,0.99
2017-10,32.4,32.34,13.69,12.68,1.27,1.21,0.82,0.9
2017-11,26.33,29.33,16.93,13.66,1.48,1.41,1.15,1.06
2017-12,46.31,46.21,14.8,12.11,1.06,1.08,1.07,0.96
2018-01,39.86,40.76,14.94,12.62,1.26,1.16,1.06,0.97
2018-02,,49.21,14.77,12.73,1.13,1.02,0.7,0.79
2018-03,39.59,37.45,16.59,14.4,1.37,1.27,0.87,0.9
2018-04,31.48,33.0,15.45,14.3,1.41,1.32,0.92,0.91
2018-05,23.67,24.92,13.9,13.93,1.62,1.44,0.91,0.91
2018-06,34.61,34.88,11.23,12.38,1.35,1.23,1.1,1.05
2018-07,,51.08,9.97,11.91,1.06,1.03,1.15,1.1
2018-08,51.15,54.09,12.18,13.35,1.12,1.03,1.22,1.14
2018-09,49.02,49.41,12.17,12.5,1.22,1.07,0.99,1.05
2018-10,30.12,29.24,17.6,13.51,1.62,1.4,0.98,0.99
2018-11,26.21,29.88,16.09,13.5,1.46,1.34,1.05,0.98
2018-12,28.32,33.38,12.9,12.1,1.13,1.21,1.09,1.04
2019-01,46.69,49.58,11.83,10.69,0.89,0.9,0.8,0.81
2019-02,23.58,34.83,12.09,11.88,1.07,1.05,0.68,0.73
2019-03,21.44,33.11,13.7,11.93,1.16,1.08,0.68,0.7
2019-04,24.83,27.96,13.4,12.77,1.25,1.26,0.79,0.8
2019-05,27.09,26.99,13.25,13.47,1.49,1.38,1.01,0.93
2019-06,36.29,32.76,11.68,12.48,1.2,1.21,0.85,0.92
2019-07,45.36,48.46,10.34,11.42,0.94,1.0,0.98,0.96
2019-08,55.09,57.8,15.86,14.07,0.9,0.95,1.04,1.01
2019-09,81.58,86.56,43.12,47.96,1.31,1.41,1.45,1.61
2019-10,20.59,28.0,14.65,15.39,1.59,1.51,1.0,1.03
2019-11,37.26,37.49,18.71,13.35,1.21,1.23,0.9,0.98
2019-12,46.63,48.19,10.47,10.91,0.93,0.94,0.93,0.83
2020-01,39.61,40.56,12.36,11.85,1.01,1.04,0.87,0.83
2020-02,44.94,41.56,11.95,11.73,0.97,0.95,0.53,0.63
2020-03,24.1,26.9,13.85,12.71,1.24,1.22,0.68,0.73
2020-04,23.26,26.36,14.42,12.5,1.23,1.23,0.75,0.78
2020-05,19.83,24.1,13.55,12.92,1.34,1.34,0.69,0.79
2020-06,28.56,29.3,10.39,12.61,1.28,1.22,0.82,0.86
2020-07,27.26,31.29,10.08,12.57,1.31,1.23,0.99,0.96
2020-08,30.22,36.08,10.58,11.58,1.22,1.15,1.03,1.02
2020-09,28.94,32.23,9.54,12.21,1.26,1.16,0.85,0.87
2020-10,34.07,37.18,12.13,12.29,1.4,1.18,1.09,1.02
2020-11,28.21,30.67,14.62,13.1,1.41,1.31,1.12,1.02
2020-12,36.89,41.88,13.57,11.54,1.02,1.08,1.06,0.98
2021-01,51.25,51.29,11.19,10.96,0.82,0.86,0.68,0.7
2021-02,40.4,42.89,14.6,12.44,1.13,1.02,0.74,0.74
2021-03,31.04,37.38,13.18,12.92,1.12,1.15,0.8,0.89
2021-04,26.12,28.79,15.68,13.67,1.49,1.33,0.94,0.91
2021-05,19.98,25.67,12.93,13.5,1.54,1.4,0.85,0.88
2021-06,30.51,34.63,10.79,12.68,1.29,1.22,1.01,0.98
2021-07,40.86,46.06,9.97,11.21,0.99,1.04,1.09,1.0
2021-08,28.8,36.98,9.97,11.85,1.16,1.12,1.02,0.99
2021-09,33.71,37.78,9.74,11.53,1.16,1.11,0.98,0.97
2021-10,26.34,33.65,11.44,12.7,1.34,1.22,1.02,0.94
2021-11,18.64,26.44,12.18,13.4,1.52,1.38,1.0,0.97
2021-12,38.83,42.12,13.03,11.43,1.01,1.02,0.89,0.88
2022-01,36.06,42.42,13.56,11.46,1.1,1.03,0.88,0.89
2022-02,35.2,38.77,11.38,12.1,1.04,1.06,0.68,0.8
2022-03,23.94,28.85,13.73,13.09,1.35,1.28,0.83,0.9
2022-04,24.74,27.05,16.93,13.85,1.6,1.43,0.97,0.95
