month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,46.9,42.85,9.31,9.42,0.35,0.41,0.21,0.36
2014-02,36.86,37.61,12.28,11.83,0.49,0.48,0.3,0.33
2014-03,19.26,21.91,11.6,11.7,0.68,0.67,0.52,0.5
2014-04,23.02,22.52,10.32,10.22,0.86,0.84,0.56,0.51
2014-05,32.18,34.4,6.86,7.09,0.75,0.73,0.27,0.28
2014-06,34.1,38.1,5.85,6.22,0.63,0.62,0.35,0.3
2014-07,33.98,36.42,5.8,5.96,0.56,0.55,0.32,0.34
2014-08,39.15,39.63,6.84,7.06,0.71,0.68,0.57,0.54
2014-09,38.77,38.28,9.81,10.11,0.91,0.89,0.61,0.59
2014-10,38.39,40.89,12.37,12.05,0.84,0.81,0.61,0.56
2014-11,27.97,28.17,13.28,12.75,0.82,0.77,0.43,0.41
2014-12,20.9,23.51,12.79,12.27,0.82,0.75,0.46,0.42
2015-01,35.71,38.44,9.44,9.45,0.53,0.5,0.3,0.3
2015-02,30.15,32.7,11.3,10.42,0.61,0.56,0.48,0.45
2015-03,26.72,28.08,11.43,10.98,0.69,0.64,0.6,0.58
2015-04,26.26,29.76,8.5,8.44,0.77,0.76,0.42,0.38
2015-05,31.95,36.58,6.82,6.75,0.73,0.69,0.3,0.29
2015-06,35.9,40.47,6.19,6.49,0.67,0.66,0.34,0.33
2015-07,33.67,36.71,6.55,6.53,0.61,0.6,0.3,0.32
2015-08,31.68,36.85,6.68,6.55,0.59,0.58,0.32,0.33
2015-09,30.62,33.28,10.98,10.41,0.86,0.79,0.76,0.65
2015-10,40.74,41.7,13.05,12.27,0.67,0.65,0.37,0.35
2015-11,23.14,27.5,17.91,16.45,0.75,0.69,0.67,0.57
2015-12,40.07,42.67,11.44,11.04,0.5,0.47,0.38,0.37
2016-01,28.82,30.61,14.26,13.68,0.56,0.55,0.48,0.48
2016-02,23.39,26.8,16.05,15.14,0.65,0.6,0.37,0.37
2016-03,19.27,23.93,12.78,12.52,0.76,0.7,0.51,0.46
2016-04,21.67,24.65,8.52,8.8,0.81,0.8,0.29,0.28
2016-05,25.43,28.69,8.49,9.08,0.93,0.94,0.27,0.3
2016-06,35.49,38.69,7.26,7.58,0.79,0.78,0.36,0.33
2016-07,35.13,39.93,5.93,6.24,0.67,0.67,0.33,0.31
2016-08,32.11,36.62,7.2,7.63,0.8,0.8,0.42,0.39
2016-09,29.12,33.32,8.55,8.95,1.08,1.02,0.41,0.37
2016-10,38.32,39.65,8.51,9.1,0.84,0.88,0.39,0.35
2016-11,29.15,31.44,11.33,10.93,0.78,0.74,0.61,0.55
2016-12,23.17,24.26,10.49,10.72,0.66,0.63,0.36,0.37
2017-01,31.46,32.36,10.62,10.38,0.62,0.6,0.33,0.33
2017-02,26.47,29.73,9.77,9.91,0.57,0.55,0.36,0.34
2017-03,24.34,23.54,12.66,12.01,0.76,0.74,0.36,0.35
2017-04,26.63,24.85,10.98,10.74,0.85,0.81,0.3,0.3
2017-05,30.5,33.45,7.11,7.31,0.73,0.73,0.24,0.27
2017-06,41.48,42.52,6.41,6.38,0.62,0.6,0.25,0.27
2017-07,38.59,40.41,6.41,6.34,0.64,0.59,0.46,0.41
2017-08,33.16,36.61,6.82,6.69,0.62,0.59,0.39,0.38
2017-09,41.58,38.99,8.31,7.92,0.71,0.68,0.39,0.39
2017-10,33.98,35.01,11.13,10.91,0.81,0.77,0.58,0.54
2017-11,23.95,23.73,14.33,13.73,0.89,0.84,0.38,0.38
2017-12,18.49,19.42,14.24,13.54,0.74,0.71,0.46,0.45
2018-01,25.61,27.18,11.52,11.19,0.63,0.6,0.26,0.3
2018-02,23.3,25.89,12.1,11.5,0.71,0.68,0.25,0.27
2018-03,34.01,30.89,10.98,10.62,0.66,0.64,0.47,0.48
2018-04,24.57,27.58,9.03,8.56,0.74,0.69,0.39,0.39
2018-05,38.47,38.89,6.44,6.4,0.56,0.56,0.19,0.24
2018-06,37.16,38.83,6.63,6.48,0.63,0.63,0.24,0.26
2018-07,37.34,39.0,6.93,6.68,0.68,0.64,0.43,0.41
2018-08,34.39,37.63,8.88,8.48,0.76,0.73,0.54,0.51
2018-09,44.33,44.85,9.0,8.61,0.81,0.76,0.76,0.65
2018-10,44.27,44.95,15.45,14.51,1.04,0.96,0.7,0.57
2018-11,24.67,25.5,12.0,12.15,0.76,0.75,0.4,0.41
2018-12,37.06,34.61,13.49,12.32,0.71,0.66,0.53,0.48
2019-01,35.73,36.79,11.45,10.52,0.64,0.58,0.5,0.48
2019-02,38.72,38.49,9.86,9.71,0.61,0.57,0.4,0.39
2019-03,24.59,22.44,14.13,13.19,0.83,0.78,0.43,0.4
2019-04,27.12,28.73,8.95,8.88,0.75,0.72,0.27,0.28
2019-05,33.53,34.08,7.04,7.12,0.67,0.67,0.25,0.26
