month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,61.65,54.69,26.35,33.84,1.43,2.13,1.01,1.23
2014-02,76.71,71.22,33.82,37.45,1.71,2.06,1.06,1.13
2014-03,73.64,71.46,44.53,58.18,2.29,2.68,1.17,1.15
2014-04,36.49,38.38,40.83,44.07,4.05,4.17,1.2,1.28
2014-05,41.12,36.94,36.9,43.95,4.63,4.33,1.51,1.44
2014-06,47.51,40.28,16.85,25.43,1.9,2.25,0.75,0.91
2014-07,51.31,46.02,16.06,22.07,1.64,2.03,0.76,0.91
2014-08,44.67,38.95,31.3,34.93,3.58,3.31,1.27,1.25
2014-09,40.04,37.87,54.29,35.52,3.51,3.07,1.21,1.19
2014-10,34.4,34.12,76.47,52.47,4.49,4.29,1.3,1.42
2014-11,30.54,30.09,63.73,56.56,5.69,5.23,1.64,1.64
2014-12,24.73,27.37,61.54,62.57,6.88,6.03,1.73,1.78
2015-01,38.55,37.03,41.61,41.53,3.29,3.47,1.17,1.29
2015-02,48.84,42.03,40.38,33.52,2.81,2.79,1.09,1.16
2015-03,52.73,48.56,33.88,34.42,2.77,2.88,1.02,1.21
2015-04,42.46,38.51,44.18,42.75,4.73,4.3,1.39,1.39
2015-05,35.23,35.43,31.07,43.07,3.99,4.18,1.31,1.39
2015-06,42.05,37.77,23.14,31.93,2.72,3.0,1.13,1.16
2015-07,38.79,38.0,28.34,29.17,2.47,2.53,1.04,1.05
2015-08,37.59,38.1,36.29,35.41,3.04,3.13,1.19,1.23
2015-09,51.72,49.95,97.0,65.46,3.3,3.2,1.33,1.4
2015-10,65.94,63.69,309.95,245.56,5.07,4.06,1.79,1.79
2015-11,31.88,34.07,86.8,74.05,5.1,4.67,1.24,1.36
2015-12,31.64,33.63,42.45,47.46,3.79,4.31,1.34,1.48
2016-01,40.16,37.9,40.2,33.46,2.95,3.06,1.05,1.15
2016-02,,44.55,43.37,37.02,3.14,3.24,1.14,1.22
2016-03,59.76,53.7,36.94,39.16,3.07,3.51,1.03,1.27
2016-04,60.91,57.02,43.76,46.28,3.54,3.9,1.1,1.29
2016-05,46.5,44.37,35.23,37.51,4.07,3.7,1.16,1.15
2016-06,45.09,39.27,18.32,27.54,2.34,2.54,0.95,1.06
2016-07,48.29,40.28,19.79,26.5,2.84,2.44,1.09,1.03
2016-08,41.8,39.22,17.19,24.13,2.1,2.06,0.73,0.84
2016-09,42.73,38.04,15.7,24.89,2.1,2.27,0.67,0.89
2016-10,41.92,38.95,19.3,26.61,2.46,2.45,0.76,0.91
2016-11,32.39,31.37,39.11,49.66,4.99,4.93,1.26,1.45
2016-12,33.47,32.71,47.93,45.97,4.08,4.19,1.13,1.32
2017-01,37.11,35.81,41.75,40.8,3.39,3.56,1.3,1.29
2017-02,45.0,38.79,33.13,35.2,2.91,3.01,1.02,1.16
