month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,48.93,22.28,11.7,10.98,0.42,0.41,4.78,2.63
2014-02,19.26,20.98,16.52,15.08,0.71,0.71,1.63,1.52
2014-03,26.2,21.38,14.76,13.56,0.68,0.65,1.73,1.31
2014-04,18.6,20.94,12.61,12.18,0.7,0.69,0.76,0.65
2014-05,19.17,21.45,11.95,11.39,0.89,0.82,0.47,0.5
2014-06,26.52,25.13,11.94,11.07,0.81,0.79,0.35,0.41
2014-07,26.35,26.66,11.51,10.35,0.58,0.57,0.35,0.4
2014-08,25.91,24.96,11.08,10.27,0.7,0.64,0.48,0.43
2014-09,40.35,30.59,10.5,10.1,0.62,0.63,0.36,0.38
2014-10,,44.77,22.98,21.05,0.79,0.73,0.85,0.58
2014-11,25.39,25.02,18.44,16.45,0.9,0.8,1.1,0.84
2014-12,19.83,19.62,13.83,12.66,0.85,0.77,1.02,0.91
2015-01,19.32,18.76,15.77,13.59,0.81,0.73,1.3,1.11
2015-02,28.37,25.44,16.4,13.98,0.82,0.72,0.67,0.63
2015-03,27.23,27.38,13.47,12.51,0.72,0.68,0.49,0.47
2015-04,19.36,21.69,11.99,11.23,0.84,0.81,0.62,0.56
2015-05,20.33,21.94,12.14,11.6,0.9,0.85,0.49,0.47
2015-06,25.63,25.25,10.81,10.31,0.83,0.79,0.44,0.43
2015-07,27.42,27.14,10.81,10.35,0.63,0.61,0.47,0.41
2015-08,30.52,28.02,11.31,10.44,0.62,0.6,0.54,0.43
2015-09,,46.1,22.99,19.98,0.76,0.68,0.58,0.53
2015-10,64.33,62.58,32.84,30.27,0.88,0.76,0.74,0.55
2015-11,23.75,22.35,18.53,16.6,0.81,0.76,0.56,0.56
2015-12,21.34,20.81,14.61,13.24,0.6,0.59,0.8,0.67
2016-01,16.34,19.72,13.42,12.68,0.53,0.57,0.41,0.47
2016-02,17.23,20.15,12.53,12.0,0.57,0.59,0.5,0.45
2016-03,17.31,19.35,13.02,12.23,0.77,0.78,0.52,0.51
2016-04,14.04,19.49,13.02,12.28,0.85,0.85,0.35,0.41
2016-05,23.8,23.45,13.93,12.78,1.15,1.04,0.47,0.4
2016-06,27.18,26.21,11.26,10.83,0.87,0.83,0.42,0.46
2016-07,23.66,25.46,9.4,9.46,0.68,0.66,0.39,0.39
2016-08,26.01,26.44,11.0,10.35,0.74,0.68,0.43,0.44
2016-09,19.29,23.81,10.23,9.98,0.82,0.76,0.35,0.41
2016-10,17.26,22.28,11.53,11.01,0.98,0.88,0.6,0.52
2016-11,17.91,20.3,12.77,12.13,0.78,0.74,0.98,0.78
2016-12,14.59,18.66,13.79,12.61,0.77,0.71,0.58,0.67
2017-01,18.63,19.1,14.06,12.97,0.63,0.61,0.9,0.84
2017-02,22.86,20.58,12.75,12.38,0.66,0.62,0.86,0.8
2017-03,18.98,20.75,13.45,12.27,0.79,0.71,0.77,0.75
2017-04,13.92,18.44,14.66,12.97,0.86,0.78,0.53,0.62
2017-05,13.3,19.68,12.96,12.31,0.93,0.86,0.28,0.4
2017-06,21.6,23.78,10.76,10.39,0.84,0.8,0.24,0.39
2017-07,20.0,24.93,10.29,9.8,0.67,0.64,0.33,0.4
2017-08,20.51,24.95,11.01,10.07,0.66,0.62,0.38,0.41
2017-09,27.43,26.17,11.16,10.54,0.69,0.66,0.33,0.4
2017-10,29.43,27.85,13.34,12.1,0.74,0.7,0.48,0.46
