month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,47.3,37.47,6.2,7.32,0.33,0.39,0.29,0.4
2014-02,37.06,35.83,15.44,14.26,0.71,0.66,0.34,0.32
2014-03,19.42,24.42,13.12,12.72,0.79,0.78,0.68,0.66
2014-04,15.65,19.72,12.06,11.06,1.04,0.91,0.73,0.66
2014-05,24.02,26.72,9.1,9.02,0.95,0.89,0.45,0.48
2014-06,38.89,38.74,7.67,7.39,0.81,0.79,0.55,0.48
2014-07,28.63,28.4,9.63,8.89,0.87,0.81,0.53,0.51
2014-08,27.16,27.85,8.49,8.19,0.8,0.76,0.61,0.57
2014-09,36.85,39.19,17.24,17.17,1.38,1.35,1.55,1.52
2014-10,41.75,49.3,25.31,25.61,1.48,1.45,1.58,1.56
2014-11,27.85,33.1,22.79,22.81,1.25,1.25,0.82,0.84
2014-12,16.82,21.79,17.52,15.4,1.3,1.11,0.56,0.52
2015-01,35.28,32.48,10.61,9.97,0.68,0.65,0.49,0.46
2015-02,18.78,24.12,13.22,11.96,0.86,0.79,0.59,0.55
2015-03,17.89,23.27,11.95,10.96,0.81,0.74,0.65,0.6
2015-04,25.75,26.59,11.1,10.39,0.95,0.86,0.73,0.63
2015-05,28.18,30.71,9.31,8.88,0.89,0.84,0.62,0.57
2015-06,22.86,27.82,7.4,7.42,0.73,0.72,0.48,0.49
2015-07,25.96,26.41,9.17,8.47,0.82,0.77,0.63,0.54
2015-08,19.76,25.9,9.86,9.31,0.85,0.81,0.67,0.62
2015-09,19.21,24.83,17.14,15.54,1.21,1.12,1.21,1.06
2015-10,35.22,37.09,25.63,23.94,1.23,1.18,0.98,0.94
2015-11,12.76,21.42,33.67,33.91,1.3,1.27,1.07,0.94
2015-12,21.52,23.57,16.42,15.86,0.8,0.8,0.53,0.52
2016-01,18.67,24.72,18.57,16.96,0.83,0.82,0.73,0.66
2016-02,17.97,23.79,17.95,16.38,0.97,0.94,0.54,0.54
2016-03,17.82,23.2,15.04,15.15,0.99,0.97,0.69,0.62
2016-04,12.8,17.83,10.93,10.21,0.94,0.9,0.5,0.49
2016-05,17.71,23.54,11.71,10.55,1.22,1.11,0.52,0.5
2016-06,29.92,30.23,9.7,8.94,0.97,0.91,0.53,0.48
2016-07,34.99,35.06,8.31,8.22,0.89,0.85,0.51,0.5
2016-08,24.97,29.57,11.31,10.25,1.19,1.08,0.79,0.66
2016-09,11.94,17.67,12.15,10.9,1.42,1.28,0.6,0.52
2016-10,20.96,25.47,14.48,12.41,1.29,1.2,0.74,0.66
2016-11,20.98,25.55,14.91,14.45,0.98,0.95,0.76,0.72
2016-12,25.23,26.61,12.58,12.11,0.84,0.79,0.43,0.45
2017-01,24.77,27.65,10.57,9.84,0.69,0.63,0.4,0.38
2017-02,18.6,24.09,9.79,9.33,0.68,0.63,0.41,0.39
2017-03,29.68,31.67,14.23,13.13,0.84,0.82,0.51,0.48
2017-04,24.58,27.85,12.56,12.12,0.88,0.83,0.62,0.6
2017-05,27.99,30.42,8.34,8.03,0.84,0.79,0.43,0.42
2017-06,39.1,36.34,8.3,7.52,0.77,0.75,0.44,0.45
2017-07,26.75,29.25,8.45,8.22,0.75,0.74,0.58,0.58
2017-08,23.7,25.89,9.01,8.58,0.76,0.74,0.58,0.56
2017-09,34.25,33.5,13.56,12.64,1.0,0.96,0.72,0.73
2017-10,28.25,29.52,17.0,16.16,1.09,1.06,0.67,0.69
2017-11,25.38,27.04,21.37,19.78,1.31,1.23,0.57,0.62
2017-12,26.45,27.27,17.56,15.52,1.05,0.98,0.5,0.48
2018-01,29.14,27.76,12.29,11.01,0.76,0.68,0.41,0.38
2018-02,14.49,20.34,9.56,9.12,0.69,0.65,0.31,0.35
2018-03,26.89,28.69,12.39,11.26,0.89,0.84,0.66,0.61
2018-04,21.75,24.24,11.39,11.37,0.91,0.88,0.75,0.71
2018-05,40.12,36.85,8.52,7.6,0.83,0.78,0.46,0.45
2018-06,36.27,33.75,8.61,7.85,0.79,0.75,0.45,0.47
2018-07,24.68,25.89,8.86,8.22,0.78,0.75,0.52,0.54
2018-08,28.45,27.86,10.96,10.01,0.91,0.86,0.58,0.57
2018-09,35.73,35.87,15.05,14.86,1.24,1.2,1.07,1.08
2018-10,38.61,35.61,21.32,19.97,1.26,1.2,0.81,0.83
2018-11,28.17,28.56,18.09,17.34,1.15,1.09,0.55,0.59
2018-12,41.02,35.04,13.47,11.67,0.83,0.78,0.6,0.54
2019-01,34.03,32.8,12.34,11.99,0.8,0.76,0.61,0.6
2019-02,25.02,24.25,11.76,10.84,0.88,0.78,0.41,0.44
2019-03,25.29,24.49,14.48,13.03,0.91,0.85,0.45,0.46
2019-04,27.79,26.68,9.91,9.39,0.82,0.78,0.5,0.49
2019-05,27.01,27.71,8.24,8.23,0.76,0.75,0.46,0.46
2019-06,41.02,34.82,8.1,7.63,0.74,0.71,0.54,0.49
2019-07,32.15,30.47,8.61,8.3,0.76,0.76,0.57,0.56
2019-08,26.66,28.69,10.2,9.78,0.83,0.8,0.72,0.66
2019-09,27.18,28.16,13.97,12.92,0.91,0.9,0.63,0.65
2019-10,42.82,44.41,22.41,23.55,1.49,1.45,1.12,1.13
2019-11,30.77,37.28,20.99,22.42,1.32,1.36,1.3,1.34
2019-12,27.72,29.22,20.02,20.64,1.2,1.21,0.9,0.97
2020-01,22.4,24.11,11.46,11.13,0.75,0.71,0.52,0.48
2020-02,20.72,21.59,11.05,10.15,0.76,0.75,0.28,0.34
2020-03,15.88,19.86,12.18,11.07,0.96,0.88,0.51,0.49
2020-04,14.4,18.33,10.63,10.04,0.89,0.84,0.51,0.5
2020-05,26.59,27.27,9.22,8.77,0.84,0.83,0.41,0.44
2020-06,30.73,31.74,8.22,7.77,0.79,0.77,0.44,0.44
2020-07,28.4,30.83,7.54,7.47,0.79,0.76,0.53,0.5
2020-08,12.71,20.17,9.94,9.23,0.97,0.88,0.66,0.6
2020-09,20.19,21.82,11.86,10.71,1.04,0.95,0.54,0.54
2020-10,30.29,30.4,14.25,13.46,0.96,0.94,0.6,0.62
2020-11,20.46,24.8,16.36,16.7,0.99,1.0,0.77,0.77
2020-12,31.16,28.9,13.45,12.59,0.78,0.76,0.33,0.38
2021-01,29.18,28.64,11.56,10.97,0.76,0.71,0.6,0.55
2021-02,30.08,30.16,9.86,9.12,0.59,0.56,0.27,0.31
2021-03,20.54,23.54,11.9,11.34,0.89,0.82,0.45,0.47
2021-04,17.32,22.44,10.76,10.29,0.85,0.79,0.64,0.59
2021-05,26.22,29.3,8.3,8.14,0.83,0.79,0.44,0.45
2021-06,27.79,29.09,10.2,9.71,0.92,0.88,0.56,0.56
2021-07,27.44,28.48,8.34,8.19,0.72,0.72,0.6,0.58
2021-08,31.86,30.59,9.37,8.84,0.83,0.79,0.6,0.58
2021-09,28.04,28.29,10.59,10.16,0.82,0.82,0.59,0.57
2021-10,20.98,22.78,15.2,14.35,1.06,1.0,0.64,0.64
2021-11,21.2,24.06,14.77,13.39,1.11,1.0,0.54,0.54
2021-12,29.88,29.35,15.4,14.18,0.82,0.8,0.61,0.56
2022-01,33.74,30.51,9.88,9.42,0.63,0.58,0.46,0.41
2022-02,28.67,26.27,11.98,10.5,0.87,0.76,0.37,0.37
