month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,47.57,49.91,10.8,18.88,0.8,1.0,1.0,1.14
2014-02,,43.89,26.13,17.33,1.18,1.14,1.43,1.49
2014-03,53.5,42.14,22.37,17.93,1.42,1.31,1.7,1.87
2014-04,62.16,53.88,18.0,20.01,2.42,2.11,6.1,5.84
2014-05,57.77,51.46,15.97,18.65,2.76,2.3,6.38,6.41
2014-06,56.19,51.28,13.84,17.16,2.08,1.97,4.82,5.03
2014-07,58.06,53.57,15.89,17.83,1.88,1.85,4.54,4.91
2014-08,58.51,53.63,17.3,18.38,1.91,1.8,4.54,4.74
2014-09,69.6,65.95,26.91,35.31,1.86,1.73,4.45,4.83
2014-10,66.52,68.79,41.59,44.8,2.1,1.93,5.03,5.25
2014-11,57.48,57.32,51.27,34.99,2.7,2.36,6.13,5.83
2014-12,45.4,41.89,18.46,18.79,2.41,2.08,4.2,4.5
2015-01,,38.67,15.18,15.66,1.35,1.23,1.56,1.62
2015-02,46.94,40.36,14.71,14.74,1.17,1.06,1.07,1.13
2015-03,46.62,37.83,18.4,15.88,1.55,1.34,1.83,1.93
2015-04,51.93,39.55,18.1,18.03,2.21,1.89,3.65,3.65
2015-05,52.76,48.9,15.24,18.51,2.42,2.17,5.13,5.38
2015-06,,,12.47,17.37,1.92,1.84,4.79,4.63
2015-07,56.13,53.68,14.9,18.53,1.52,1.55,3.54,3.83
2015-08,59.56,55.51,24.25,22.48,1.74,1.71,4.14,4.38
2015-09,94.75,98.85,90.78,104.66,2.25,2.11,7.17,6.64
2015-10,103.78,108.64,96.16,128.16,2.27,2.28,4.97,6.06
2015-11,59.48,57.0,33.12,32.65,2.42,2.28,5.25,5.39
2015-12,51.4,42.1,18.88,18.31,1.77,1.74,2.89,3.28
2016-01,28.92,31.94,19.62,15.4,1.39,1.42,1.68,1.8
2016-02,35.21,33.33,17.82,13.9,1.15,1.2,1.11,1.28
2016-03,34.49,33.42,17.96,14.66,1.42,1.32,1.42,1.63
2016-04,48.36,38.7,20.62,17.93,2.21,1.94,3.56,3.76
2016-05,56.1,44.1,16.06,18.49,2.39,2.19,4.51,4.97
2016-06,54.13,51.33,12.49,16.97,2.01,1.92,4.95,5.02
2016-07,51.43,,12.25,16.98,2.09,1.82,4.87,4.67
2016-08,58.42,53.07,13.69,17.6,1.97,1.86,4.44,4.88
2016-09,59.96,55.47,12.94,19.15,2.35,2.07,6.83,6.29
2016-10,68.31,56.94,14.41,20.36,2.56,2.21,7.32,7.02
2016-11,58.5,51.81,16.38,18.93,2.71,2.33,6.24,6.55
2016-12,51.61,46.33,16.5,17.79,2.09,1.89,4.14,4.26
2017-01,36.47,39.86,18.15,17.5,1.8,1.79,3.56,3.54
2017-02,45.14,38.67,14.26,15.53,1.42,1.27,1.87,1.83
2017-03,37.53,38.3,16.54,16.58,1.76,1.59,2.87,2.77
2017-04,51.29,,18.67,19.33,2.69,2.34,7.63,6.62
2017-05,49.79,46.41,14.52,17.96,2.29,2.15,5.59,5.37
2017-06,41.76,,12.56,17.05,2.08,1.98,5.33,5.22
2017-07,47.62,,11.51,16.13,1.64,1.67,4.21,4.13
2017-08,,,12.61,16.46,1.65,1.62,3.93,3.96
2017-09,52.18,51.07,14.29,16.72,1.86,1.83,5.08,4.75
2017-10,57.15,55.37,17.19,20.15,2.6,2.31,9.16,7.72
2017-11,53.33,51.84,18.48,19.06,2.51,2.29,7.36,6.8
2017-12,44.74,44.04,17.54,18.04,1.85,1.71,3.39,3.54
2018-01,38.31,36.85,18.0,18.51,1.99,1.83,3.51,3.34
2018-02,44.27,39.07,15.18,14.71,1.21,1.09,1.07,1.24
2018-03,33.56,33.15,16.96,16.01,1.66,1.5,2.21,2.16
2018-04,42.56,35.77,17.0,17.47,1.96,1.82,3.34,3.27
2018-05,38.71,45.09,16.14,18.67,2.47,2.21,5.53,5.35
2018-06,,51.62,12.79,17.33,2.02,1.92,5.13,5.13
2018-07,55.1,53.09,12.36,18.17,1.65,1.64,4.14,4.1
2018-08,54.08,55.22,16.58,19.3,1.71,1.68,4.25,4.4
2018-09,56.62,54.92,15.77,19.97,1.74,1.78,4.45,4.68
2018-10,53.44,52.9,27.71,20.56,2.66,2.16,6.51,6.01
2018-11,44.32,44.88,22.28,20.95,2.91,2.53,6.98,6.38
2018-12,46.2,42.33,17.94,20.47,2.54,2.24,4.98,4.92
2019-01,42.29,44.03,13.87,16.0,1.3,1.3,2.24,2.32
2019-02,28.62,35.39,13.34,14.03,1.25,1.16,1.23,1.31
2019-03,38.63,38.65,16.86,15.85,1.66,1.42,2.69,2.31
2019-04,45.89,43.88,17.73,18.81,2.31,2.15,4.92,5.02
2019-05,49.45,51.47,15.74,17.76,2.24,2.19,6.76,6.34
2019-06,46.59,43.35,13.62,17.34,1.9,1.97,4.42,4.47
2019-07,,51.18,11.0,15.76,1.22,1.35,3.15,3.12
2019-08,56.37,58.06,18.14,24.99,1.28,1.35,3.29,3.33
2019-09,72.06,78.07,65.32,64.57,1.9,1.8,4.99,4.97
2019-10,51.28,51.05,24.23,24.54,1.88,1.9,3.83,3.81
2019-11,58.86,58.32,32.83,32.68,2.12,2.1,5.48,5.65
2019-12,30.25,31.89,15.22,15.84,1.57,1.46,1.69,1.83
2020-01,31.68,33.78,13.17,14.04,1.21,1.25,1.48,1.53
2020-02,33.08,35.0,13.78,13.84,1.13,1.2,1.13,1.43
2020-03,28.94,33.0,16.32,15.47,1.58,1.52,2.04,2.17
2020-04,32.57,34.74,16.62,16.52,1.95,1.7,3.26,2.91
2020-05,38.03,43.67,16.53,19.47,2.58,2.4,6.32,6.0
2020-06,36.98,41.4,12.9,17.89,2.06,1.99,4.43,4.39
2020-07,39.4,42.18,11.87,16.95,1.83,1.78,4.19,3.86
2020-08,46.74,,12.24,16.03,1.69,1.67,3.9,4.0
