month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,12.5,13.87,6.44,7.26,0.39,0.42,0.29,0.3
2014-02,27.26,27.94,11.77,10.95,0.66,0.63,0.31,0.34
2014-03,34.43,34.46,11.96,11.53,0.76,0.73,0.57,0.55
2014-04,17.42,23.85,11.67,11.08,0.96,0.86,0.51,0.46
2014-05,30.34,34.14,10.99,10.26,1.08,1.0,0.44,0.42
2014-06,44.2,42.53,9.87,9.3,0.96,0.92,0.47,0.42
2014-07,42.4,42.79,6.54,6.35,0.59,0.59,0.26,0.26
2014-08,43.52,43.69,7.15,7.12,0.64,0.62,0.29,0.29
2014-09,38.95,39.88,8.33,7.57,0.59,0.58,0.33,0.31
2014-10,36.33,40.39,13.86,13.56,0.73,0.71,0.39,0.41
2014-11,28.72,33.41,13.39,13.37,0.79,0.76,0.4,0.41
2014-12,12.34,19.56,13.28,12.11,0.93,0.81,0.73,0.63
2015-01,15.96,20.44,9.74,9.86,0.62,0.63,0.48,0.49
2015-02,20.64,25.59,11.88,11.4,0.71,0.67,0.39,0.39
2015-03,17.8,23.39,11.38,10.7,0.85,0.79,0.53,0.48
2015-04,28.91,29.39,12.94,12.01,1.03,0.92,0.53,0.49
2015-05,41.56,42.95,9.3,9.1,0.88,0.86,0.35,0.35
2015-06,33.8,37.55,7.43,7.47,0.69,0.69,0.29,0.29
2015-07,37.12,38.03,7.5,7.57,0.63,0.62,0.42,0.38
2015-08,36.74,38.6,7.44,7.34,0.58,0.59,0.34,0.33
2015-09,30.42,36.21,11.31,10.11,0.66,0.64,0.35,0.34
2015-10,42.6,51.05,24.6,24.94,0.79,0.82,0.47,0.58
2015-11,27.68,38.34,17.59,19.85,0.67,0.73,0.37,0.5
2015-12,18.13,24.4,11.57,10.98,0.6,0.61,0.44,0.46
2016-01,27.45,33.72,16.21,15.47,0.68,0.7,0.54,0.55
2016-02,16.87,22.57,13.58,12.61,0.75,0.72,0.44,0.44
2016-03,17.31,23.93,14.36,13.48,0.91,0.84,0.45,0.44
2016-04,30.6,33.79,12.44,11.36,0.99,0.95,0.5,0.47
2016-05,27.87,33.09,10.43,9.81,0.97,0.93,0.36,0.37
2016-06,26.89,33.52,9.9,9.32,1.0,0.94,0.46,0.42
2016-07,36.09,39.27,7.98,7.88,0.84,0.79,0.39,0.36
2016-08,40.82,43.35,7.69,7.34,0.75,0.71,0.35,0.31
2016-09,35.89,38.96,8.36,8.37,0.9,0.85,0.28,0.3
2016-10,35.05,38.14,11.36,9.7,1.1,0.97,0.42,0.39
2016-11,23.8,28.68,10.66,9.75,0.83,0.79,0.48,0.44
2016-12,23.5,24.78,8.82,8.68,0.59,0.58,0.55,0.53
2017-01,18.25,21.2,9.13,8.57,0.55,0.52,0.47,0.46
2017-02,17.06,21.04,8.77,8.69,0.63,0.6,0.4,0.4
2017-03,30.62,32.75,11.86,11.11,0.8,0.78,0.46,0.44
2017-04,32.08,32.94,11.45,10.92,0.84,0.79,0.54,0.51
2017-05,39.79,40.62,7.22,7.36,0.72,0.71,0.25,0.27
2017-06,35.79,39.2,9.28,8.74,0.83,0.79,0.39,0.36
2017-07,46.02,44.82,6.48,6.58,0.61,0.61,0.29,0.29
2017-08,46.22,44.83,6.7,6.59,0.57,0.57,0.28,0.27
2017-09,47.88,45.29,8.32,7.97,0.65,0.63,0.32,0.32
2017-10,29.48,33.33,9.81,9.36,0.72,0.71,0.29,0.31
2017-11,32.94,32.07,13.25,12.61,0.83,0.8,0.45,0.45
2017-12,19.03,23.51,11.81,10.66,0.75,0.68,0.68,0.58
2018-01,25.0,27.14,11.42,11.05,0.66,0.63,0.39,0.42
