month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,,37.16,7.82,6.73,0.41,0.41,0.22,0.18
2014-02,37.67,33.87,15.45,14.22,0.62,0.6,0.29,0.33
2014-03,18.37,27.83,12.89,12.83,0.69,0.71,0.6,0.59
2014-04,23.57,25.59,11.41,11.34,0.79,0.8,0.57,0.51
2014-05,21.18,28.88,7.67,8.0,0.78,0.78,0.29,0.33
2014-06,42.19,45.28,7.37,7.88,0.91,0.91,0.59,0.53
2014-07,,52.38,8.73,9.01,0.95,0.97,0.56,0.57
2014-08,67.58,72.44,11.05,11.86,1.47,1.48,1.17,1.15
2014-09,52.61,56.43,16.57,16.78,1.3,1.3,1.57,1.57
2014-10,,,16.77,17.25,1.04,1.0,1.06,0.97
2014-11,25.61,31.52,16.21,16.71,0.81,0.8,0.46,0.45
2014-12,19.45,27.04,12.85,13.25,0.83,0.78,0.34,0.34
2015-01,40.3,34.9,10.3,10.47,0.6,0.6,0.37,0.34
2015-02,27.49,28.22,12.79,12.17,0.69,0.7,0.55,0.52
2015-03,21.72,27.77,11.85,12.11,0.63,0.67,0.53,0.49
2015-04,27.34,31.17,9.82,10.2,0.68,0.73,0.63,0.54
2015-05,29.99,41.48,8.53,8.93,0.85,0.83,0.69,0.58
2015-06,43.03,47.74,8.24,8.59,0.98,0.97,0.64,0.59
2015-07,64.02,63.98,10.02,10.37,1.34,1.32,0.87,0.71
2015-08,36.41,45.47,9.84,10.12,0.85,0.89,0.71,0.65
2015-09,57.04,56.7,16.21,16.78,1.25,1.21,1.45,1.27
2015-10,34.11,34.95,16.78,17.69,0.76,0.76,0.54,0.52
2015-11,21.1,24.45,24.0,25.27,0.78,0.81,0.72,0.8
2015-12,34.58,35.09,13.13,13.82,0.53,0.61,0.34,0.37
2016-01,28.63,33.24,17.29,17.16,0.59,0.69,0.47,0.51
2016-02,19.59,28.5,15.5,15.71,0.58,0.68,0.42,0.45
2016-03,19.15,29.06,14.46,14.28,0.76,0.73,0.6,0.51
2016-04,21.57,29.62,10.61,10.46,0.8,0.83,0.31,0.3
2016-05,18.78,26.02,9.66,9.59,0.94,0.88,0.29,0.27
2016-06,42.35,42.42,9.25,9.44,0.98,0.93,0.47,0.44
2016-07,65.3,60.7,8.83,9.14,1.28,1.18,0.75,0.66
2016-08,53.42,55.0,9.89,9.9,1.11,1.07,0.71,0.66
2016-09,23.46,30.51,11.24,11.15,1.1,1.01,0.41,0.4
2016-10,34.59,34.8,11.36,11.39,0.9,0.88,0.55,0.5
2016-11,29.93,32.38,14.35,14.54,0.74,0.77,0.66,0.58
2016-12,25.3,28.89,12.31,12.73,0.72,0.71,0.33,0.34
2017-01,32.47,34.92,9.64,9.38,0.63,0.6,0.31,0.28
2017-02,21.78,31.02,10.17,9.74,0.6,0.6,0.49,0.41
2017-03,24.27,26.41,14.19,13.19,0.8,0.75,0.37,0.32
2017-04,24.66,30.45,10.82,10.87,0.66,0.64,0.32,0.33
2017-05,24.34,31.12,9.25,8.87,0.92,0.85,0.41,0.37
2017-06,67.64,62.46,9.28,9.41,1.28,1.23,0.54,0.52
2017-07,61.9,59.42,10.22,10.35,1.32,1.23,0.91,0.81
2017-08,41.63,,10.47,10.34,0.93,0.96,0.73,0.67
2017-09,51.69,47.35,13.06,12.95,1.03,0.99,0.72,0.68
2017-10,31.5,36.41,14.76,14.65,0.8,0.83,0.54,0.52
2017-11,23.61,29.23,15.36,15.91,0.73,0.73,0.41,0.4
2017-12,23.92,29.59,15.72,15.74,0.68,0.73,0.43,0.43
2018-01,26.52,31.07,12.08,11.79,0.66,0.65,0.27,0.3
2018-02,26.63,27.91,12.71,12.15,0.78,0.69,0.22,0.24
2018-03,33.34,30.41,11.84,12.02,0.66,0.7,0.52,0.48
2018-04,25.53,32.81,11.43,11.47,0.76,0.75,0.56,0.54
2018-05,44.48,41.51,8.04,8.46,0.85,0.78,0.41,0.36
2018-06,63.66,60.22,9.38,9.63,1.28,1.18,0.54,0.56
2018-07,52.58,51.74,10.08,10.31,1.0,1.02,0.73,0.72
2018-08,37.9,45.22,12.08,12.1,0.97,0.96,0.8,0.77
2018-09,44.27,40.03,12.53,13.34,0.89,0.9,1.0,0.91
2018-10,43.23,41.05,19.37,19.58,1.0,0.94,0.76,0.71
2018-11,29.68,31.42,14.72,15.41,0.73,0.75,0.38,0.41
2018-12,42.39,36.96,14.24,14.83,0.66,0.68,0.61,0.53
2019-01,34.96,31.49,11.37,11.42,0.66,0.65,0.54,0.48
2019-02,35.26,37.25,10.64,10.72,0.58,0.58,0.39,0.41
2019-03,27.1,27.63,12.72,12.61,0.68,0.71,0.4,0.37
2019-04,26.52,29.48,8.98,9.41,0.65,0.68,0.31,0.32
2019-05,27.81,32.61,7.68,7.92,0.71,0.73,0.44,0.36
2019-06,61.04,57.97,8.95,9.41,1.28,1.23,0.73,0.7
2019-07,59.44,58.01,9.54,9.61,1.21,1.15,0.73,0.73
2019-08,54.56,53.99,10.92,10.69,1.06,1.09,0.99,0.89
2019-09,39.78,42.65,12.25,12.2,0.82,0.85,0.6,0.59
2019-10,36.34,36.22,17.61,17.27,1.01,0.92,0.83,0.74
2019-11,28.5,31.28,17.07,16.97,0.73,0.79,0.94,0.77
2019-12,28.27,28.73,15.57,16.0,0.71,0.73,0.73,0.62
2020-01,30.88,31.25,12.04,12.33,0.64,0.65,0.36,0.35
2020-02,28.97,34.66,10.53,10.98,0.53,0.6,0.38,0.4
2020-03,18.81,25.9,12.15,11.75,0.76,0.73,0.49,0.45
2020-04,18.99,26.86,10.42,10.55,0.73,0.74,0.34,0.34
2020-05,27.72,32.81,7.8,7.9,0.69,0.71,0.41,0.35
2020-06,31.6,39.64,8.42,8.59,0.85,0.87,0.42,0.4
2020-07,63.22,61.48,9.02,9.6,1.29,1.21,0.76,0.76
2020-08,25.23,39.7,10.2,10.05,0.91,0.89,0.74,0.67
2020-09,25.63,36.24,10.19,10.17,0.8,0.86,0.36,0.41
2020-10,27.47,35.77,12.75,13.49,0.7,0.78,0.46,0.48
2020-11,24.61,31.44,14.59,15.24,0.7,0.75,0.58,0.53
2020-12,29.77,29.03,12.41,12.27,0.65,0.69,0.2,0.25
2021-01,30.25,32.04,11.59,11.91,0.56,0.63,0.45,0.43
2021-02,29.5,30.5,9.57,8.98,0.58,0.57,0.2,0.21
2021-03,18.02,26.27,11.11,11.16,0.78,0.73,0.34,0.33
2021-04,21.89,32.34,11.83,11.5,0.74,0.7,0.76,0.67
2021-05,24.39,33.83,7.4,7.71,0.76,0.77,0.34,0.37
2021-06,34.29,42.71,9.67,9.61,0.86,0.92,0.62,0.6
2021-07,57.36,54.22,11.38,10.94,1.19,1.14,0.88,0.81
2021-08,53.11,52.44,10.26,10.21,1.08,1.05,0.77,0.69
2021-09,56.98,55.18,10.26,10.32,0.99,0.99,0.66,0.63
2021-10,25.13,34.0,14.92,15.13,0.82,0.84,0.5,0.51
2021-11,22.87,29.89,11.96,12.38,0.66,0.71,0.48,0.47
