month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,29.0,35.56,10.95,8.55,0.37,0.4,0.21,0.18
2014-02,33.67,32.91,12.56,12.01,0.54,0.52,0.21,0.24
2014-03,25.82,29.15,12.54,12.29,0.83,0.8,0.37,0.35
2014-04,23.03,24.27,11.88,11.6,1.04,0.96,0.4,0.34
2014-05,30.92,29.29,7.76,7.63,0.82,0.76,0.21,0.2
2014-06,28.91,31.42,6.87,6.93,0.71,0.69,0.36,0.3
2014-07,30.69,34.37,6.8,6.67,0.61,0.62,0.35,0.36
2014-08,36.76,38.76,6.84,6.82,0.7,0.67,0.39,0.4
2014-09,,,8.96,8.81,0.94,0.9,0.45,0.46
2014-10,54.6,58.05,15.72,16.08,1.14,1.13,0.61,0.67
2014-11,48.16,54.73,18.28,18.75,1.16,1.18,0.52,0.58
2014-12,35.71,37.15,16.1,15.84,1.09,1.03,0.43,0.45
2015-01,31.62,31.62,10.74,10.39,0.61,0.59,0.29,0.28
2015-02,33.39,32.87,10.94,10.06,0.68,0.66,0.35,0.33
2015-03,33.87,34.83,11.76,11.03,0.79,0.7,0.48,0.44
2015-04,22.47,24.82,10.13,10.19,1.0,0.93,0.32,0.28
2015-05,25.52,30.02,7.69,7.74,0.85,0.8,0.31,0.3
2015-06,31.62,33.73,6.51,6.75,0.71,0.7,0.34,0.31
2015-07,29.85,33.76,7.41,7.14,0.62,0.64,0.28,0.31
2015-08,34.3,36.89,8.75,7.96,0.77,0.71,0.36,0.36
2015-09,49.53,53.83,12.13,12.35,1.01,1.03,0.58,0.61
2015-10,59.63,68.22,18.96,21.68,1.09,1.22,0.54,0.68
2015-11,51.75,58.32,25.07,27.93,1.05,1.1,0.63,0.72
2015-12,52.05,53.36,15.38,15.57,0.73,0.77,0.57,0.62
2016-01,42.2,43.49,17.92,16.91,0.69,0.68,0.47,0.47
2016-02,24.52,24.73,16.05,13.7,0.71,0.62,0.26,0.25
2016-03,23.73,25.9,14.17,13.58,0.96,0.87,0.29,0.28
2016-04,22.16,23.47,10.22,9.97,1.09,0.97,0.24,0.21
2016-05,24.2,25.33,10.28,9.93,1.03,0.95,0.21,0.2
2016-06,29.22,30.98,7.99,8.2,0.93,0.86,0.36,0.3
2016-07,31.19,34.72,6.84,6.97,0.8,0.73,0.32,0.3
2016-08,33.01,35.29,7.75,7.57,0.86,0.81,0.39,0.36
2016-09,30.97,34.8,9.56,9.71,1.24,1.13,0.39,0.36
2016-10,35.85,35.0,9.71,9.65,1.0,0.97,0.28,0.28
2016-11,31.83,31.83,12.67,12.2,0.82,0.84,0.45,0.43
2016-12,27.97,28.48,12.63,11.98,0.78,0.73,0.31,0.3
2017-01,26.34,26.72,11.76,10.51,0.68,0.6,0.22,0.2
2017-02,27.44,28.92,11.62,10.47,0.71,0.62,0.24,0.22
2017-03,22.17,24.43,12.19,11.14,0.93,0.84,0.3,0.27
2017-04,24.25,23.3,13.6,12.52,1.22,1.04,0.27,0.25
2017-05,26.87,28.16,7.97,8.15,0.84,0.8,0.21,0.19
2017-06,33.87,34.17,6.73,6.79,0.67,0.67,0.28,0.27
2017-07,35.06,34.5,6.86,6.79,0.67,0.65,0.51,0.45
2017-08,33.67,36.03,7.56,7.0,0.68,0.62,0.47,0.44
2017-09,40.57,39.25,8.86,8.12,0.8,0.75,0.31,0.36
2017-10,41.7,49.94,12.88,13.14,0.94,0.96,0.41,0.46
2017-11,28.85,29.18,16.23,14.87,0.96,0.91,0.3,0.31
2017-12,22.19,24.2,15.25,13.86,0.84,0.79,0.38,0.36
2018-01,22.43,25.13,13.05,11.65,0.6,0.6,0.21,0.22
2018-02,25.37,26.46,12.31,11.63,0.78,0.71,0.21,0.23
2018-03,29.83,28.46,12.17,12.07,0.86,0.82,0.33,0.34
2018-04,27.76,27.93,10.03,10.11,0.85,0.85,0.28,0.29
2018-05,30.26,30.65,7.54,7.38,0.77,0.73,0.18,0.2
2018-06,30.2,32.34,7.42,7.05,0.72,0.7,0.26,0.26
2018-07,31.86,34.93,7.54,7.19,0.72,0.69,0.49,0.45
2018-08,33.04,37.78,8.91,8.41,0.84,0.82,0.47,0.47
2018-09,,54.03,8.9,10.17,0.89,0.95,0.55,0.59
2018-10,56.12,61.3,18.57,20.07,1.36,1.49,0.7,0.82
2018-11,40.2,48.05,15.74,16.33,0.99,1.04,0.48,0.51
2018-12,32.68,30.49,14.17,13.42,0.85,0.82,0.37,0.36
2019-01,36.95,35.99,11.32,10.54,0.66,0.64,0.29,0.29
2019-02,38.11,37.1,10.57,9.88,0.65,0.6,0.23,0.25
2019-03,22.42,23.42,13.84,12.27,0.96,0.85,0.3,0.28
2019-04,28.58,27.63,9.93,10.12,0.89,0.88,0.26,0.25
2019-05,25.24,28.16,8.09,7.99,0.8,0.76,0.26,0.25
2019-06,34.99,34.17,6.64,6.64,0.61,0.63,0.29,0.29
2019-07,28.46,34.2,6.43,6.5,0.54,0.58,0.37,0.35
2019-08,34.93,37.77,7.64,6.96,0.65,0.62,0.37,0.38
2019-09,41.26,42.24,9.06,8.24,0.68,0.66,0.4,0.38
2019-10,51.29,51.82,12.71,12.47,1.05,0.98,0.61,0.59
2019-11,43.94,42.46,15.07,14.62,0.91,0.92,0.59,0.58
2019-12,32.6,34.78,18.46,16.76,0.99,0.9,0.6,0.59
2020-01,22.13,26.03,11.8,11.05,0.61,0.6,0.29,0.28
2020-02,28.44,30.13,10.61,9.92,0.59,0.57,0.22,0.22
2020-03,21.89,24.31,11.33,10.87,1.01,0.88,0.33,0.28
2020-04,19.73,22.04,10.66,9.68,0.95,0.87,0.22,0.21
2020-05,26.9,28.56,8.19,8.02,0.73,0.74,0.17,0.18
2020-06,29.16,32.44,6.64,6.82,0.65,0.66,0.22,0.24
2020-07,30.76,34.68,6.19,6.61,0.69,0.66,0.3,0.31
2020-08,27.28,32.67,8.26,8.11,0.82,0.79,0.45,0.42
2020-09,33.33,33.99,7.71,7.25,0.72,0.7,0.31,0.33
2020-10,32.0,34.55,11.69,10.72,0.79,0.77,0.32,0.33
2020-11,28.77,30.61,12.77,12.76,0.76,0.79,0.37,0.37
2020-12,24.59,25.2,12.82,11.36,0.63,0.6,0.18,0.19
2021-01,26.12,27.65,9.78,9.38,0.56,0.55,0.26,0.25
2021-02,33.11,32.86,9.71,9.09,0.49,0.48,0.15,0.16
2021-03,23.4,27.26,11.28,11.37,0.86,0.8,0.31,0.29
2021-04,17.03,23.37,10.93,10.16,0.91,0.85,0.3,0.27
2021-05,30.12,29.93,6.78,7.33,0.68,0.7,0.16,0.18
2021-06,28.51,32.36,7.71,7.3,0.67,0.69,0.31,0.31
2021-07,29.91,33.11,7.21,6.99,0.71,0.67,0.38,0.38
2021-08,29.61,34.78,6.78,6.87,0.62,0.66,0.31,0.34
2021-09,38.1,38.02,7.49,7.24,0.68,0.68,0.26,0.29
2021-10,30.62,31.68,12.63,11.9,0.87,0.85,0.38,0.37
2021-11,26.14,27.16,13.37,12.76,0.94,0.88,0.33,0.33
2021-12,24.78,27.38,11.77,11.36,0.72,0.69,0.33,0.31
2022-01,27.67,30.66,10.93,10.05,0.59,0.56,0.32,0.29
2022-02,31.59,32.38,9.95,9.69,0.63,0.6,0.26,0.25
2022-03,28.06,27.2,11.23,11.09,0.84,0.8,0.38,0.35
2022-04,22.41,25.35,9.63,9.54,0.87,0.85,0.34,0.32
2022-05,23.45,26.39,9.15,8.77,0.86,0.84,0.25,0.24
2022-06,30.81,32.3,8.19,7.77,0.82,0.77,0.33,0.3
2022-07,32.6,33.08,6.79,7.0,0.73,0.72,0.24,0.25
2022-08,31.3,33.45,7.46,7.24,0.81,0.76,0.31,0.3
2022-09,28.88,31.07,9.75,9.25,1.06,0.96,0.3,0.29
2022-10,22.98,25.48,13.65,12.51,0.95,0.91,0.29,0.28
2022-11,24.34,27.24,15.42,14.73,0.84,0.81,0.29,0.29
2022-12,29.52,27.6,11.25,10.72,0.71,0.69,0.35,0.33
2023-01,33.26,35.47,9.49,9.06,0.53,0.52,0.29,0.29
2023-02,29.86,34.12,9.13,8.57,0.48,0.47,0.11,0.14
2023-03,28.44,31.27,10.18,9.54,0.75,0.65,0.25,0.24
2023-04,23.09,23.12,10.36,9.99,0.86,0.83,0.24,0.23
2023-05,28.53,28.45,7.74,7.47,0.74,0.71,0.23,0.21
2023-06,28.41,31.62,7.54,7.15,0.69,0.68,0.34,0.32
2023-07,35.3,35.52,7.09,7.11,0.6,0.6,0.41,0.4
2023-08,38.42,38.5,7.11,6.82,0.57,0.57,0.4,0.4
2023-09,44.28,43.53,8.37,8.17,0.64,0.65,0.32,0.35
2023-10,,51.94,12.41,12.06,0.87,0.85,0.52,0.54
2023-11,51.31,51.86,19.62,19.17,1.05,1.04,0.66,0.69
2023-12,30.13,30.4,14.29,13.47,0.69,0.68,0.42,0.4
2024-01,30.28,32.17,9.32,9.14,0.4,0.43,0.21,0.19
2024-02,28.45,29.63,10.24,9.46,0.64,0.6,0.17,0.18
2024-03,31.76,30.94,10.82,10.2,0.8,0.76,0.2,0.19
2024-04,20.28,22.36,10.25,9.91,1.01,0.96,0.22,0.2
2024-05,32.48,32.01,6.84,6.98,0.69,0.7,0.15,0.15
2024-06,32.12,31.72,7.52,7.24,0.75,0.71,0.32,0.29
2024-07,38.99,36.09,6.66,6.73,0.62,0.61,0.42,0.42
2024-08,34.3,36.07,7.73,7.04,0.65,0.62,0.41,0.39
2024-09,37.01,37.16,9.75,9.11,0.71,0.69,0.38,0.39
2024-10,38.67,39.76,14.55,13.84,0.89,0.88,0.35,0.38
2024-11,27.76,26.71,16.16,15.17,0.77,0.78,0.33,0.34
2024-12,26.72,25.97,13.96,12.51,0.73,0.7,0.27,0.26
