month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,45.1,46.55,9.04,9.3,0.4,0.44,0.29,0.29
2014-02,37.42,40.71,18.09,20.31,0.66,0.68,0.3,0.32
2014-03,16.86,18.54,11.8,12.62,0.59,0.6,0.54,0.49
2014-04,16.92,19.3,11.29,11.45,0.76,0.74,0.53,0.51
2014-05,24.83,26.57,8.0,8.52,0.75,0.74,0.31,0.34
2014-06,41.5,41.36,6.15,7.02,0.62,0.61,0.45,0.4
2014-07,35.45,36.44,6.64,7.13,0.58,0.55,0.37,0.38
2014-08,38.12,39.33,7.56,8.09,0.7,0.65,0.62,0.58
2014-09,38.36,38.45,12.57,13.26,0.9,0.88,1.07,1.14
2014-10,29.39,32.29,14.12,14.14,0.75,0.74,0.79,0.78
2014-11,21.54,20.95,13.94,14.61,0.68,0.67,0.34,0.37
2014-12,15.38,18.6,14.2,13.69,0.82,0.77,0.33,0.34
2015-01,38.27,37.35,9.9,9.81,0.57,0.52,0.39,0.37
2015-02,23.46,25.98,11.94,11.76,0.59,0.58,0.49,0.46
2015-03,21.07,23.18,11.03,11.19,0.61,0.58,0.5,0.48
2015-04,26.43,28.95,9.53,9.99,0.66,0.61,0.57,0.5
2015-05,30.98,33.61,7.5,8.09,0.66,0.61,0.54,0.5
2015-06,27.36,31.95,6.9,7.51,0.64,0.61,0.48,0.45
2015-07,33.7,33.98,6.98,7.51,0.6,0.56,0.52,0.47
2015-08,26.16,31.0,7.33,8.09,0.57,0.54,0.47,0.45
2015-09,19.78,22.59,12.49,12.66,0.82,0.76,0.93,0.83
2015-10,27.95,28.54,14.38,14.33,0.62,0.6,0.42,0.39
2015-11,11.11,16.21,19.83,19.75,0.67,0.62,0.56,0.55
2015-12,28.0,30.93,12.31,12.87,0.48,0.46,0.33,0.32
2016-01,17.83,21.8,15.89,15.07,0.55,0.52,0.47,0.43
2016-02,16.51,22.12,15.94,15.14,0.61,0.57,0.39,0.35
2016-03,13.83,19.79,13.23,13.32,0.72,0.66,0.56,0.5
2016-04,14.37,19.11,10.46,10.35,0.78,0.74,0.32,0.32
2016-05,17.23,21.65,10.11,9.59,0.95,0.86,0.31,0.28
2016-06,35.62,36.12,8.37,8.56,0.75,0.71,0.4,0.36
2016-07,41.09,44.47,6.87,7.46,0.69,0.63,0.48,0.45
2016-08,28.92,33.72,7.85,8.42,0.75,0.7,0.51,0.47
2016-09,12.6,18.72,9.34,9.77,0.96,0.91,0.35,0.32
2016-10,25.21,30.85,10.23,10.2,0.82,0.78,0.45,0.39
2016-11,17.43,20.94,12.37,12.19,0.68,0.65,0.53,0.49
2016-12,20.31,25.73,11.58,11.99,0.61,0.59,0.3,0.31
2017-01,30.85,35.21,9.59,9.62,0.54,0.48,0.31,0.29
2017-02,17.19,24.16,9.9,9.41,0.54,0.49,0.44,0.38
2017-03,24.78,26.83,13.89,13.02,0.7,0.62,0.37,0.34
2017-04,24.97,27.15,11.58,11.38,0.68,0.61,0.37,0.35
2017-05,28.53,30.8,8.11,8.39,0.71,0.68,0.35,0.35
2017-06,47.49,49.0,7.01,7.58,0.61,0.57,0.39,0.39
2017-07,37.32,43.02,8.1,8.92,0.69,0.67,0.61,0.6
2017-08,32.36,36.85,7.86,8.1,0.6,0.58,0.5,0.49
2017-09,42.46,44.31,10.83,10.75,0.73,0.66,0.52,0.51
2017-10,27.95,29.55,13.61,13.68,0.74,0.7,0.46,0.44
2017-11,20.38,24.43,15.37,15.19,0.76,0.72,0.34,0.36
2017-12,18.85,23.44,15.2,14.22,0.68,0.63,0.37,0.35
2018-01,25.6,27.41,12.34,12.32,0.59,0.55,0.3,0.31
2018-02,22.58,26.4,11.32,10.99,0.64,0.58,0.23,0.26
