month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,70.49,59.2,16.06,12.68,1.66,1.43,4.72,4.44
2014-02,68.41,66.55,34.86,34.34,2.26,2.23,4.3,3.99
2014-03,59.78,56.94,33.36,31.73,2.42,2.46,3.25,3.33
2014-04,55.32,52.41,24.13,23.36,2.55,2.42,2.64,2.87
2014-05,55.75,52.76,18.22,18.15,2.26,2.15,1.45,1.65
2014-06,61.26,55.77,18.2,17.93,2.17,2.12,1.6,1.62
2014-07,53.67,51.33,19.06,17.77,2.03,1.97,1.65,1.69
2014-08,54.61,52.15,18.15,17.98,1.97,1.97,1.65,1.82
2014-09,56.53,54.39,26.54,25.44,2.46,2.43,2.32,2.38
2014-10,58.07,57.71,42.9,42.89,2.74,2.8,2.85,2.83
2014-11,51.54,52.91,46.59,48.07,2.68,2.89,2.31,2.65
2014-12,51.54,49.18,26.44,24.56,2.51,2.31,2.51,2.73
2015-01,61.71,57.74,24.15,22.83,2.37,2.36,6.27,6.2
2015-02,52.37,52.51,25.13,23.79,2.26,2.25,3.13,3.62
2015-03,55.31,54.17,24.77,23.68,2.36,2.34,3.46,3.99
2015-04,53.53,51.0,22.72,21.95,2.53,2.39,2.15,2.47
2015-05,51.68,49.12,20.39,20.29,2.42,2.29,1.67,1.92
2015-06,47.98,48.1,17.29,17.93,2.12,2.1,1.54,1.73
2015-07,,47.88,17.91,17.81,1.94,1.94,1.75,1.8
2015-08,51.67,,18.05,17.97,1.89,1.92,1.66,1.8
2015-09,,,34.78,32.72,2.5,2.5,2.44,2.59
2015-10,61.14,59.67,53.29,57.08,2.57,2.76,2.6,2.81
2015-11,53.73,55.46,54.82,58.77,2.87,3.17,2.88,3.18
2015-12,56.73,55.07,30.03,30.27,2.11,2.24,3.54,3.55
2016-01,54.95,55.09,30.56,32.3,2.07,2.29,2.5,2.84
2016-02,,51.42,34.29,31.74,2.45,2.34,2.57,2.82
2016-03,54.85,52.94,29.33,28.5,2.56,2.53,2.46,2.61
2016-04,54.05,51.81,21.59,19.97,2.33,2.24,1.58,1.78
2016-05,57.63,55.52,20.84,20.6,2.6,2.49,1.7,1.8
2016-06,55.34,52.35,19.61,19.21,2.34,2.25,1.75,1.84
2016-07,55.63,51.77,16.71,16.71,2.0,1.95,1.38,1.55
2016-08,54.41,52.03,16.57,16.63,1.96,1.93,1.44,1.56
2016-09,56.18,54.68,21.16,21.1,2.84,2.7,1.67,1.91
