month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,48.13,41.73,6.28,8.43,0.35,0.53,0.35,0.47
2014-02,40.83,40.15,15.92,15.6,0.75,0.76,0.34,0.34
2014-03,23.21,28.77,15.35,15.49,0.93,0.94,0.57,0.55
2014-04,18.9,23.35,13.84,13.59,1.18,1.14,0.56,0.54
2014-05,28.53,28.66,9.59,10.79,1.01,1.03,0.38,0.44
2014-06,41.42,36.23,8.36,9.09,0.88,0.9,0.47,0.43
2014-07,33.45,32.58,10.29,10.43,0.91,0.92,0.45,0.47
2014-08,36.02,34.0,8.16,8.61,0.8,0.78,0.5,0.5
2014-09,44.88,44.61,15.56,16.09,1.29,1.21,1.22,1.08
2014-10,47.98,,25.29,26.4,1.43,1.42,1.41,1.31
2014-11,31.13,29.49,25.08,25.19,1.25,1.22,0.68,0.75
2014-12,20.04,26.79,18.1,17.7,1.49,1.42,0.39,0.44
2015-01,35.82,34.1,11.44,11.74,0.77,0.79,0.46,0.45
2015-02,20.54,26.08,13.94,14.1,0.96,0.99,0.43,0.51
2015-03,19.75,25.8,13.61,13.67,1.01,0.98,0.55,0.57
2015-04,29.79,29.64,12.92,13.15,1.27,1.17,0.52,0.52
2015-05,31.98,31.22,10.07,10.33,0.98,0.97,0.48,0.47
2015-06,26.63,29.83,7.79,8.37,0.78,0.81,0.42,0.45
2015-07,33.03,32.17,9.69,9.82,0.88,0.87,0.54,0.51
2015-08,29.13,31.73,9.67,9.78,0.87,0.87,0.57,0.57
2015-09,27.1,33.01,16.47,16.28,1.16,1.14,0.96,0.9
2015-10,39.49,40.16,23.53,24.45,1.08,1.14,0.78,0.77
2015-11,20.79,24.38,31.82,33.16,1.15,1.2,0.87,0.91
2015-12,26.9,30.62,18.48,19.6,0.95,0.99,0.47,0.55
2016-01,25.63,30.9,20.16,20.26,0.93,0.99,0.56,0.63
2016-02,20.88,28.44,18.85,18.3,1.14,1.17,0.35,0.44
2016-03,24.95,29.49,17.57,17.34,1.26,1.24,0.53,0.5
2016-04,19.99,24.42,10.76,10.74,0.94,0.97,0.39,0.44
2016-05,24.92,28.12,12.36,12.55,1.27,1.27,0.42,0.43
2016-06,34.22,32.34,10.19,10.56,1.01,1.03,0.47,0.47
2016-07,38.25,33.97,8.28,8.91,0.87,0.86,0.4,0.44
2016-08,33.43,33.06,10.85,10.47,1.13,1.03,0.61,0.53
2016-09,20.33,25.25,11.53,12.46,1.34,1.3,0.45,0.49
2016-10,29.1,31.4,14.03,13.82,1.28,1.27,0.54,0.55
2016-11,28.39,31.76,15.88,16.26,1.1,1.11,0.62,0.66
2016-12,29.47,29.47,12.48,13.0,1.0,1.01,0.36,0.41
2017-01,25.91,29.63,10.86,10.83,0.7,0.74,0.35,0.39
2017-02,28.19,29.43,11.56,11.71,0.83,0.83,0.38,0.39
2017-03,33.66,35.52,15.64,15.46,0.96,0.99,0.49,0.47
2017-04,32.22,32.24,14.53,14.69,1.03,1.03,0.51,0.51
2017-05,31.74,32.19,8.96,9.95,0.91,0.94,0.38,0.43
2017-06,41.62,36.09,8.82,9.02,0.82,0.83,0.38,0.43
2017-07,30.82,31.6,8.59,8.78,0.79,0.79,0.49,0.5
2017-08,28.21,30.28,8.88,9.15,0.77,0.8,0.51,0.52
2017-09,36.83,36.39,12.5,12.78,0.92,0.94,0.56,0.58
2017-10,28.14,32.94,19.13,18.54,1.18,1.15,0.63,0.62
2017-11,29.94,31.43,22.86,21.6,1.55,1.44,0.49,0.56
2017-12,31.47,31.95,19.69,18.83,1.24,1.22,0.44,0.47
2018-01,36.36,32.63,13.29,13.04,0.95,0.92,0.41,0.39
2018-02,22.59,27.3,12.71,12.82,0.99,0.96,0.35,0.41
2018-03,38.9,37.79,15.79,15.19,1.23,1.18,0.63,0.6
2018-04,26.44,31.2,11.77,12.85,0.94,0.98,0.61,0.63
2018-05,40.53,35.32,9.18,9.36,0.89,0.87,0.42,0.45
2018-06,37.6,34.63,9.21,9.22,0.85,0.85,0.41,0.47
2018-07,27.07,29.43,9.01,9.08,0.82,0.82,0.47,0.49
2018-08,33.34,32.92,11.75,11.46,0.97,0.94,0.55,0.55
2018-09,35.24,36.71,14.39,15.02,1.13,1.13,0.87,0.85
2018-10,34.95,38.28,24.44,23.24,1.35,1.28,0.79,0.85
2018-11,30.76,33.22,19.83,20.0,1.25,1.19,0.47,0.55
2018-12,41.22,39.43,16.59,16.53,1.07,1.06,0.59,0.56
2019-01,37.58,37.83,13.57,13.86,0.91,0.9,0.54,0.5
2019-02,30.79,29.99,13.06,12.97,1.0,1.0,0.37,0.45
2019-03,29.3,28.88,16.22,15.73,1.1,1.07,0.4,0.45
2019-04,33.64,33.65,11.81,12.62,0.98,0.99,0.48,0.51
2019-05,27.73,29.81,8.73,9.77,0.82,0.9,0.38,0.41
2019-06,41.6,35.43,8.37,9.07,0.75,0.81,0.47,0.44
2019-07,36.02,34.46,8.75,9.14,0.77,0.8,0.5,0.51
2019-08,34.3,34.14,10.08,10.92,0.82,0.87,0.61,0.6
2019-09,31.32,34.15,12.91,13.05,0.81,0.89,0.52,0.57
2019-10,36.98,39.55,19.9,21.11,1.22,1.21,0.88,0.87
2019-11,26.45,34.81,21.47,23.31,1.14,1.23,1.17,1.1
2019-12,31.88,34.29,21.86,22.82,1.27,1.24,0.81,0.84
2020-01,28.19,28.4,12.69,13.36,0.96,0.96,0.55,0.53
2020-02,25.49,28.1,11.51,11.68,0.9,0.92,0.27,0.35
2020-03,23.14,27.59,13.65,13.62,1.18,1.19,0.45,0.44
2020-04,19.35,23.86,11.15,11.58,0.93,0.99,0.41,0.45
2020-05,27.61,28.61,12.15,12.01,1.12,1.11,0.42,0.43
2020-06,32.92,32.13,8.01,8.64,0.77,0.81,0.36,0.42
2020-07,31.03,31.61,7.14,7.96,0.75,0.77,0.41,0.44
