month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,20.73,21.12,12.2,13.75,0.32,0.48,0.62,0.61
2014-02,27.22,21.86,21.21,19.68,0.75,0.76,0.64,0.64
2014-03,25.63,24.61,19.99,18.82,0.96,0.89,0.56,0.52
2014-04,24.72,25.59,16.13,15.14,1.1,1.08,0.34,0.34
2014-05,20.0,25.46,15.05,14.05,1.32,1.26,0.33,0.33
2014-06,25.58,26.26,14.16,13.29,1.28,1.22,0.28,0.31
2014-07,24.21,25.48,13.33,12.5,0.81,0.8,0.3,0.32
2014-08,23.81,25.26,12.1,11.93,0.89,0.86,0.39,0.39
2014-09,42.54,35.19,12.81,12.65,0.77,0.78,0.36,0.39
2014-10,57.67,57.34,23.39,22.12,0.95,0.99,0.68,0.65
2014-11,30.48,31.54,21.09,19.33,1.09,1.05,0.37,0.36
2014-12,22.1,23.9,14.23,14.11,1.02,1.05,0.29,0.31
2015-01,22.4,23.26,16.44,15.17,0.93,0.87,0.35,0.34
2015-02,24.2,24.68,20.89,18.54,1.12,1.03,0.45,0.4
2015-03,26.75,24.86,20.13,17.75,1.23,1.07,0.35,0.33
2015-04,23.9,26.28,16.44,14.77,1.33,1.25,0.3,0.3
2015-05,20.75,25.22,14.96,13.81,1.31,1.27,0.32,0.32
2015-06,22.2,25.92,13.06,12.42,1.19,1.14,0.33,0.35
2015-07,23.74,26.27,11.38,11.88,0.76,0.77,0.38,0.38
2015-08,30.74,30.22,11.22,11.22,0.68,0.72,0.42,0.41
2015-09,57.62,56.96,21.3,20.16,0.99,1.01,0.7,0.68
2015-10,78.7,84.65,34.45,33.47,1.23,1.49,0.74,0.97
2015-11,45.49,43.84,24.63,22.71,1.11,1.08,0.46,0.43
2015-12,26.52,26.37,19.08,18.05,0.76,0.8,0.5,0.47
2016-01,21.13,22.76,18.78,17.86,0.82,0.85,0.35,0.37
2016-02,18.85,22.1,18.43,16.91,0.93,0.88,0.43,0.41
2016-03,22.76,24.46,19.45,17.43,1.17,1.13,0.31,0.3
2016-04,25.12,25.18,16.25,15.4,1.31,1.24,0.28,0.3
2016-05,26.58,27.33,14.67,13.94,1.47,1.41,0.31,0.3
2016-06,22.79,25.26,13.11,12.8,1.16,1.19,0.32,0.33
2016-07,28.54,26.68,11.33,11.61,0.99,0.99,0.35,0.37
2016-08,29.11,30.01,12.53,12.52,0.95,0.94,0.38,0.39
2016-09,23.92,25.79,12.53,12.51,1.14,1.13,0.3,0.35
2016-10,29.05,27.41,13.56,13.17,1.26,1.21,0.33,0.35
2016-11,29.19,27.22,15.69,14.56,1.06,1.06,0.33,0.34
2016-12,21.94,24.15,14.69,14.5,0.84,0.88,0.24,0.29
