month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,41.07,36.79,16.21,17.67,0.55,0.82,0.78,0.68
2014-02,32.37,33.27,23.84,22.93,1.0,1.07,1.1,1.3
2014-03,43.65,39.69,19.7,20.66,1.07,1.24,1.22,1.51
2014-04,38.61,35.38,25.49,25.95,1.53,1.63,1.37,1.43
2014-05,47.5,38.54,20.98,22.42,1.88,1.97,1.13,1.2
2014-06,36.01,31.87,25.36,23.52,2.03,1.94,1.29,1.22
2014-07,37.88,35.19,30.21,28.95,1.75,1.82,1.13,1.34
2014-08,46.21,39.8,24.41,25.0,1.77,1.67,1.47,1.41
2014-09,48.77,41.69,38.08,31.39,1.64,1.66,0.99,1.17
2014-10,54.63,52.85,46.47,45.5,1.72,1.73,1.27,1.23
2014-11,34.51,29.54,29.58,26.06,2.11,1.96,1.96,1.65
2014-12,24.57,26.31,26.66,26.46,1.79,1.71,1.64,1.68
2015-01,29.12,23.5,28.98,27.35,1.48,1.42,2.3,2.29
2015-02,37.85,37.55,21.94,22.1,1.1,1.26,1.54,1.77
2015-03,46.78,40.18,27.03,25.75,1.44,1.46,2.71,2.69
2015-04,37.06,33.85,20.85,23.1,1.53,1.67,1.59,1.77
2015-05,36.64,34.81,25.2,23.51,1.96,1.85,0.83,1.17
2015-06,34.79,33.77,20.13,22.7,1.91,1.98,1.37,1.34
2015-07,51.55,47.5,21.87,23.91,1.39,1.53,1.09,1.11
2015-08,79.31,70.51,39.81,36.22,1.87,1.7,2.11,1.81
2015-09,85.59,85.54,114.37,124.82,1.92,1.9,1.54,1.73
2015-10,72.65,73.08,80.61,82.31,1.55,1.63,1.2,1.22
2015-11,41.33,33.53,29.2,24.66,1.95,1.91,1.66,1.43
2015-12,37.6,29.91,25.34,25.07,1.19,1.28,1.71,2.12
2016-01,31.55,31.17,23.51,22.23,1.02,1.16,2.6,2.99
2016-02,33.88,38.17,16.57,17.47,0.76,0.91,1.64,2.1
2016-03,52.83,45.98,21.71,21.6,1.2,1.4,1.5,1.62
2016-04,37.15,37.28,18.87,20.24,1.21,1.41,0.74,0.99
2016-05,41.03,33.91,23.09,24.92,2.32,2.32,1.0,1.14
2016-06,41.61,33.79,23.31,22.41,2.27,2.11,1.26,1.25
2016-07,39.01,34.46,18.79,21.48,1.75,1.81,0.99,1.24
2016-08,37.04,34.41,20.79,24.06,1.56,1.76,0.98,1.24
2016-09,42.97,36.65,20.62,22.77,1.99,2.07,0.96,1.24
2016-10,30.52,28.73,24.94,27.66,2.49,2.37,1.42,1.55
2016-11,32.77,30.92,23.72,25.37,1.82,1.91,1.54,1.53
2016-12,26.32,28.9,27.93,26.48,1.7,1.68,1.38,1.38
2017-01,26.96,25.73,27.61,26.5,1.29,1.27,1.42,1.69
2017-02,35.16,34.99,22.93,26.57,1.23,1.4,1.5,1.8
2017-03,29.71,28.29,22.8,24.85,1.33,1.36,1.44,1.79
2017-04,30.9,29.94,26.09,27.37,1.59,1.66,1.16,1.43
2017-05,41.61,35.25,23.87,25.22,1.94,2.03,1.05,1.33
2017-06,31.5,31.96,22.72,25.37,1.86,1.99,1.0,1.31
2017-07,34.19,31.94,21.42,25.77,1.56,1.75,1.3,1.44
2017-08,30.76,31.59,22.27,26.21,1.71,1.77,0.96,1.25
2017-09,37.18,34.56,21.91,23.54,1.62,1.73,0.85,1.17
2017-10,,40.56,23.96,25.67,1.66,1.77,1.0,1.21
2017-11,27.93,30.26,26.14,26.42,1.7,1.8,1.49,1.64
2017-12,29.15,27.94,32.53,30.62,1.47,1.44,1.14,1.26
2018-01,32.9,26.83,28.86,28.39,1.45,1.52,1.26,1.53
2018-02,24.87,28.67,28.12,25.26,1.42,1.35,1.18,1.37
2018-03,34.85,31.15,23.93,25.06,1.29,1.34,1.91,2.32
2018-04,38.86,36.43,26.01,28.55,1.72,1.81,1.22,1.4
2018-05,32.69,34.82,21.51,23.2,2.0,2.08,1.01,1.34
2018-06,31.2,32.46,21.18,21.87,1.6,1.76,0.85,1.13
2018-07,39.07,33.94,24.3,23.84,1.71,1.62,1.38,1.35
2018-08,,43.8,26.29,24.86,1.48,1.56,0.89,1.04
2018-09,49.71,41.49,27.31,24.93,1.65,1.69,0.92,1.18
2018-10,32.97,33.56,27.2,25.11,1.93,1.88,1.18,1.35
2018-11,32.86,29.38,24.58,27.25,1.68,1.72,1.98,2.03
2018-12,28.62,24.01,25.73,32.76,1.51,1.68,2.18,3.23
2019-01,32.0,29.15,25.0,26.19,1.25,1.32,2.17,2.58
2019-02,36.76,33.17,17.61,21.33,0.91,1.09,2.27,2.82
2019-03,39.54,41.33,18.44,18.63,1.01,1.18,1.26,1.64
2019-04,34.8,34.11,19.31,21.86,1.25,1.35,1.91,2.08
2019-05,29.97,32.75,23.46,25.17,1.5,1.64,0.94,1.13
2019-06,36.32,32.05,22.79,25.86,1.86,2.03,1.11,1.37
2019-07,38.55,37.52,21.46,23.75,1.24,1.34,0.93,1.02
2019-08,53.24,51.98,26.97,26.46,1.05,1.22,0.84,0.93
2019-09,75.31,71.0,60.28,54.11,1.35,1.34,1.81,1.78
2019-10,37.91,37.5,19.86,21.64,1.45,1.62,0.97,1.13
2019-11,31.83,33.4,35.95,30.81,1.32,1.41,0.97,1.2
2019-12,26.96,28.43,29.75,28.94,1.82,1.78,1.61,1.7
2020-01,25.17,21.29,26.54,29.95,1.41,1.69,3.05,3.78
2020-02,38.79,38.82,17.22,19.42,0.9,1.1,1.65,2.0
2020-03,35.52,32.18,22.3,23.69,1.34,1.46,2.34,2.41
2020-04,37.58,31.87,22.95,24.38,1.38,1.51,2.1,2.56
2020-05,31.88,34.1,23.62,25.72,1.75,1.9,0.91,1.1
2020-06,39.52,33.17,23.57,26.05,2.1,2.12,1.45,1.45
2020-07,33.83,32.01,19.36,23.89,1.87,1.91,1.34,1.42
2020-08,47.94,37.15,20.95,22.71,1.63,1.68,1.13,1.19
2020-09,35.27,33.4,19.43,22.63,1.66,1.78,1.27,1.33
2020-10,27.77,26.23,28.14,27.67,1.81,1.74,1.85,1.71
2020-11,34.43,27.68,27.01,27.3,1.88,1.76,1.79,1.83
2020-12,27.23,25.67,29.95,29.14,1.43,1.4,0.95,1.21
2021-01,23.39,25.21,28.44,28.36,1.28,1.28,1.63,1.64
2021-02,31.47,27.65,27.7,28.03,1.18,1.27,1.11,1.59
2021-03,38.96,33.66,25.65,27.81,1.46,1.49,2.52,2.62
2021-04,40.5,31.65,28.35,29.0,1.37,1.5,1.33,1.59
2021-05,38.96,31.91,28.61,27.45,2.26,2.16,1.36,1.35
2021-06,38.06,32.99,22.15,23.18,1.62,1.67,1.02,1.21
2021-07,29.01,32.05,21.04,23.02,1.36,1.47,0.96,1.13
2021-08,31.29,31.65,19.87,24.76,1.69,1.68,1.14,1.23
2021-09,38.96,31.71,23.61,24.65,1.86,1.83,1.32,1.41
2021-10,39.54,34.58,21.16,23.01,1.58,1.7,1.4,1.35
2021-11,30.67,29.88,22.14,27.37,1.86,2.0,1.47,1.64
2021-12,26.7,26.9,29.82,27.98,1.66,1.61,2.04,2.03
2022-01,28.08,21.46,32.05,33.22,1.65,1.79,2.31,3.11
2022-02,36.87,27.18,22.62,24.99,1.2,1.27,2.24,2.59
2022-03,29.05,29.96,22.71,25.34,1.52,1.57,1.08,1.49
2022-04,33.4,33.34,27.99,26.44,1.55,1.57,1.15,1.28
2022-05,28.46,28.9,28.56,28.8,2.5,2.38,1.57,1.52
2022-06,42.32,32.85,20.72,23.2,1.87,1.82,1.44,1.43
2022-07,34.99,31.77,22.74,24.3,1.71,1.71,0.94,1.19
2022-08,31.71,32.38,20.11,24.94,1.69,1.76,1.25,1.37
2022-09,36.46,33.84,19.04,24.41,1.61,1.74,1.11,1.29
2022-10,30.78,29.13,29.74,27.86,2.27,2.12,1.69,1.62
2022-11,24.7,26.04,26.56,28.24,1.76,1.71,1.4,1.52
2022-12,25.56,27.32,26.55,27.54,1.41,1.44,1.15,1.42
2023-01,24.24,27.22,28.51,28.21,1.29,1.25,1.51,1.7
2023-02,27.27,26.07,23.4,25.97,1.16,1.24,2.19,2.41
2023-03,36.99,31.24,22.34,23.6,1.36,1.42,1.68,2.1
2023-04,29.37,32.86,26.66,25.85,1.52,1.56,0.88,1.05
2023-05,32.83,32.5,30.69,29.52,2.1,2.15,1.17,1.39
2023-06,28.37,30.18,22.85,26.36,1.55,1.69,1.06,1.38
2023-07,47.62,35.87,23.49,25.18,1.53,1.68,1.5,1.5
2023-08,40.32,37.38,32.22,33.26,1.91,2.02,1.12,1.47
2023-09,44.16,36.79,46.75,45.94,2.53,2.8,1.82,2.0
2023-10,37.56,33.63,47.09,44.83,2.41,2.45,1.83,1.9
2023-11,22.2,24.86,25.46,27.8,1.66,1.71,2.37,2.58
2023-12,24.23,24.74,24.09,28.25,1.41,1.57,2.49,3.19
2024-01,24.69,25.13,27.68,32.74,1.45,1.77,3.24,4.72
2024-02,27.01,26.21,28.71,37.57,1.74,2.05,3.86,5.71
2024-03,37.33,27.07,27.57,31.14,1.9,1.95,4.14,6.06
2024-04,28.12,27.54,34.78,34.67,3.06,3.03,2.05,2.51
2024-05,25.79,24.06,31.0,29.93,2.67,2.69,1.74,1.63
2024-06,27.34,28.65,30.58,29.69,2.51,2.41,1.43,1.54
2024-07,31.96,25.58,28.96,28.49,1.81,1.83,1.56,1.59
2024-08,36.16,33.33,23.06,25.15,1.46,1.55,1.05,1.16
2024-09,,43.87,27.63,27.77,1.5,1.59,0.99,1.17
2024-10,39.38,34.67,25.66,26.71,1.68,1.72,1.58,1.56
2024-11,29.08,27.22,28.6,28.3,1.66,1.71,2.09,2.21
2024-12,26.03,25.99,38.78,31.68,1.88,1.78,1.11,1.25
