month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,,66.82,15.08,23.13,0.63,1.19,0.41,0.62
2014-02,73.3,61.84,41.38,31.86,1.66,1.62,0.71,0.64
2014-03,58.63,53.99,43.37,38.56,2.46,2.43,0.53,0.62
2014-04,,52.26,32.74,33.66,2.98,2.78,0.57,0.64
2014-05,46.85,47.49,32.9,31.59,3.4,3.21,0.53,0.6
2014-06,48.51,,25.36,28.4,2.76,2.68,0.76,0.65
2014-07,156.92,142.42,24.67,28.77,2.45,2.77,1.02,1.03
2014-08,88.4,75.76,36.01,31.33,3.02,2.79,0.94,1.02
2014-09,134.35,124.42,62.27,61.24,2.91,2.66,1.89,1.89
2014-10,78.07,77.19,87.98,93.64,2.67,2.58,1.61,1.63
2014-11,53.48,59.57,93.33,99.91,3.37,3.36,0.95,0.78
2014-12,45.07,47.84,33.72,31.89,3.07,2.83,0.59,0.58
2015-01,41.98,51.7,32.76,31.24,2.44,2.34,0.59,0.61
2015-02,44.37,52.79,36.56,34.37,2.72,2.52,0.48,0.63
2015-03,53.02,52.08,39.04,34.36,2.85,2.59,0.51,0.62
2015-04,47.69,48.37,30.59,31.92,2.84,2.79,0.4,0.58
2015-05,45.0,46.94,30.83,31.08,3.31,3.13,0.52,0.6
2015-06,43.95,53.76,27.08,29.41,3.02,2.89,0.71,0.72
2015-07,66.84,60.95,25.23,27.31,1.94,1.85,0.86,0.71
2015-08,144.26,137.78,56.31,66.46,3.14,2.88,2.2,2.33
2015-09,216.96,211.01,184.54,183.88,2.8,2.8,4.87,5.01
2015-10,124.12,130.53,210.43,205.25,2.9,2.67,3.36,3.33
2015-11,,55.65,57.85,53.98,3.33,3.06,0.52,0.62
2015-12,46.61,,36.04,32.44,2.28,2.28,0.56,0.55
2016-01,39.27,,43.04,35.07,2.61,2.49,0.5,0.54
2016-02,45.21,,52.17,35.73,3.24,2.63,0.53,0.56
2016-03,47.41,47.21,45.22,35.71,3.09,2.81,0.41,0.53
2016-04,48.15,46.83,39.9,35.62,3.14,2.93,0.39,0.55
2016-05,46.31,46.1,32.41,32.19,3.65,3.37,0.61,0.58
2016-06,48.55,51.49,26.31,29.83,2.89,2.95,0.71,0.67
2016-07,49.71,53.6,24.93,29.52,2.77,2.71,0.63,0.68
2016-08,86.25,75.81,22.4,26.56,2.44,2.53,0.85,0.81
2016-09,74.56,70.32,25.63,30.02,3.2,3.08,0.91,0.87
2016-10,54.54,56.46,24.03,29.85,2.78,2.88,0.58,0.67
2016-11,46.54,,29.47,32.52,2.78,2.82,0.48,0.58
2016-12,48.94,,24.3,30.31,2.02,2.37,0.5,0.56
2017-01,43.74,,29.6,30.29,1.91,2.09,0.54,0.54
2017-02,47.41,51.68,28.78,31.33,2.14,2.23,0.45,0.57
2017-03,49.2,,29.2,30.73,2.2,2.34,0.43,0.56
2017-04,,,29.27,32.29,2.38,2.57,0.46,0.56
2017-05,45.27,48.26,30.46,32.35,3.3,3.13,0.68,0.6
2017-06,47.86,52.34,25.68,29.3,2.77,2.66,0.68,0.66
2017-07,58.29,61.44,24.01,28.25,2.42,2.47,0.81,0.74
2017-08,57.38,56.6,28.68,29.99,2.93,2.75,0.66,0.72
2017-09,83.63,74.14,28.09,31.42,2.74,2.64,0.7,0.95
