month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,27.0,31.45,8.46,8.11,0.42,0.46,0.39,0.25
2014-02,39.16,38.59,13.87,12.53,0.75,0.72,0.49,0.47
2014-03,34.99,33.25,14.88,14.21,1.01,0.99,0.92,0.8
2014-04,18.52,21.63,12.87,13.03,1.18,1.15,0.71,0.73
2014-05,37.41,35.26,9.87,9.44,1.04,0.97,0.66,0.56
2014-06,52.06,,9.41,8.94,0.91,0.88,0.69,0.51
2014-07,38.88,39.57,7.87,7.25,0.63,0.61,0.32,0.3
2014-08,47.52,44.13,7.41,7.15,0.64,0.62,0.36,0.32
2014-09,45.31,42.08,9.72,8.23,0.7,0.65,0.64,0.49
2014-10,43.64,38.73,16.99,14.83,0.85,0.79,0.65,0.53
2014-11,29.64,26.51,19.02,17.38,1.21,1.11,0.82,0.71
2014-12,15.39,19.21,14.38,13.67,1.12,1.07,0.86,0.76
2015-01,24.19,25.04,9.83,8.83,0.71,0.64,0.58,0.49
2015-02,22.84,22.69,13.44,12.04,0.94,0.9,0.59,0.59
2015-03,25.34,24.95,10.9,10.19,0.95,0.84,0.73,0.6
2015-04,30.88,27.98,13.3,12.26,1.28,1.15,0.86,0.77
2015-05,42.92,38.86,8.92,8.22,0.88,0.79,0.51,0.41
2015-06,35.91,37.39,6.68,6.75,0.64,0.62,0.37,0.31
2015-07,42.29,42.59,8.38,7.18,0.69,0.6,0.77,0.52
2015-08,38.89,40.67,7.96,7.15,0.64,0.6,0.55,0.45
2015-09,27.84,30.33,14.14,11.48,0.73,0.66,0.5,0.42
2015-10,48.18,43.27,22.77,19.09,0.78,0.73,0.68,0.52
2015-11,36.79,31.78,22.92,18.77,0.92,0.82,0.7,0.49
2015-12,23.77,22.91,15.45,13.22,0.95,0.86,0.79,0.65
2016-01,26.94,23.6,19.97,15.41,1.0,0.81,0.92,0.61
2016-02,16.08,15.97,16.81,13.75,1.06,0.86,0.64,0.43
2016-03,19.03,20.67,16.27,14.32,1.14,0.99,0.73,0.58
2016-04,28.91,28.47,12.94,12.01,1.18,1.09,0.7,0.63
2016-05,26.92,27.81,11.65,10.42,1.22,1.08,0.68,0.53
2016-06,27.09,31.22,10.31,9.72,1.08,0.99,0.62,0.56
2016-07,41.16,41.44,9.16,8.47,0.95,0.86,0.57,0.46
2016-08,39.83,42.13,9.11,8.46,0.87,0.8,0.57,0.44
2016-09,27.4,29.96,11.84,10.65,1.32,1.16,0.63,0.57
2016-10,33.85,36.82,14.44,12.93,1.45,1.26,0.75,0.62
2016-11,24.04,27.44,13.19,12.48,1.1,1.07,0.71,0.7
2016-12,28.06,30.6,9.09,8.87,0.7,0.7,0.62,0.56
2017-01,24.13,29.77,9.57,8.44,0.66,0.59,0.7,0.58
2017-02,18.83,23.8,10.28,9.14,0.8,0.7,0.54,0.47
2017-03,30.62,29.46,12.18,10.94,0.88,0.84,0.63,0.58
2017-04,30.88,30.68,14.25,12.83,1.08,0.98,0.82,0.72
2017-05,41.51,40.05,8.61,7.95,0.84,0.76,0.38,0.33
2017-06,38.61,39.72,8.73,7.89,0.8,0.73,0.5,0.38
2017-07,39.22,41.16,7.28,7.08,0.61,0.6,0.37,0.33
2017-08,45.35,42.9,7.19,6.96,0.59,0.58,0.41,0.33
2017-09,47.35,43.37,9.6,8.33,0.74,0.67,0.49,0.44
2017-10,29.23,32.8,12.01,11.36,0.86,0.86,0.4,0.46
2017-11,32.93,31.14,16.15,14.99,1.08,1.01,0.68,0.63
2017-12,18.89,21.94,11.04,9.61,0.79,0.7,0.71,0.58
2018-01,33.25,33.31,10.54,9.7,0.68,0.67,0.46,0.44
2018-02,12.18,18.65,9.98,9.44,0.82,0.77,0.55,0.53
2018-03,18.11,21.56,11.93,11.43,0.92,0.91,0.71,0.67
2018-04,39.01,37.28,10.56,10.08,0.88,0.85,0.59,0.54
2018-05,45.62,40.93,8.6,8.02,0.78,0.72,0.38,0.35
2018-06,40.22,40.79,8.09,7.75,0.72,0.67,0.7,0.51
2018-07,34.0,37.13,6.9,7.05,0.6,0.59,0.41,0.37
2018-08,32.05,33.53,7.0,6.74,0.57,0.55,0.32,0.29
2018-09,41.93,38.76,9.8,8.7,0.75,0.68,0.53,0.43
2018-10,36.13,37.6,12.39,11.29,0.78,0.75,0.52,0.43
2018-11,23.26,26.46,13.46,12.57,0.92,0.9,0.6,0.56
2018-12,20.45,22.45,9.27,8.94,0.67,0.67,0.61,0.53
2019-01,31.27,31.25,9.23,8.34,0.71,0.65,0.78,0.59
2019-02,22.22,22.65,11.4,10.52,0.9,0.86,0.61,0.57
2019-03,19.82,22.6,14.46,14.1,1.04,1.03,0.65,0.68
2019-04,42.0,39.18,9.51,9.24,0.85,0.83,0.63,0.57
2019-05,36.03,36.84,7.72,7.6,0.69,0.66,0.33,0.3
2019-06,39.58,40.24,7.07,7.17,0.58,0.59,0.34,0.31
2019-07,37.51,39.57,6.88,6.74,0.56,0.55,0.53,0.41
2019-08,49.95,44.75,8.06,7.32,0.58,0.57,0.47,0.4
2019-09,37.88,38.51,10.26,8.69,0.58,0.58,0.55,0.45
2019-10,48.74,42.1,13.43,12.08,0.76,0.71,0.53,0.46
2019-11,31.73,33.83,12.85,11.82,0.68,0.7,0.62,0.59
2019-12,31.58,34.1,15.6,14.06,0.98,0.94,0.79,0.65
