month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,38.07,29.76,12.65,10.82,0.38,0.41,0.47,0.41
2014-02,18.9,21.84,13.7,12.27,0.55,0.53,0.41,0.41
2014-03,22.15,22.91,13.02,11.91,0.57,0.55,0.46,0.43
2014-04,20.6,23.04,11.45,11.26,0.6,0.58,0.65,0.56
2014-05,16.62,19.04,11.68,11.07,0.83,0.79,0.23,0.27
2014-06,25.13,23.1,10.03,9.92,0.73,0.73,0.24,0.27
2014-07,30.28,32.71,8.99,8.63,0.48,0.47,0.24,0.25
2014-08,21.76,20.65,10.43,9.36,0.71,0.64,0.4,0.36
2014-09,40.38,35.38,8.81,8.66,0.55,0.54,0.2,0.25
2014-10,41.11,37.79,16.7,14.7,0.66,0.61,0.32,0.29
2014-11,18.83,22.46,13.52,11.84,0.83,0.72,0.35,0.32
2014-12,11.65,16.78,13.86,12.05,0.78,0.71,0.5,0.39
2015-01,17.89,18.49,14.37,12.56,0.6,0.55,0.58,0.47
2015-02,29.0,26.23,13.47,12.28,0.56,0.53,0.39,0.39
2015-03,27.2,26.05,12.55,11.48,0.64,0.59,0.39,0.38
2015-04,14.59,16.97,11.96,11.16,0.81,0.8,0.41,0.34
2015-05,15.0,17.53,12.01,11.3,0.79,0.76,0.4,0.36
2015-06,22.77,22.49,8.82,8.88,0.69,0.68,0.25,0.26
2015-07,21.83,23.27,9.1,8.71,0.58,0.55,0.38,0.33
2015-08,29.01,28.92,8.52,8.12,0.51,0.49,0.3,0.28
2015-09,,43.36,13.91,12.3,0.53,0.52,0.26,0.27
2015-10,62.13,56.22,22.44,18.99,0.68,0.63,0.35,0.33
2015-11,14.04,17.13,17.04,14.26,0.77,0.74,0.41,0.33
2015-12,14.88,18.12,14.05,12.41,0.52,0.52,0.47,0.41
2016-01,16.78,20.16,13.71,12.21,0.48,0.5,0.44,0.41
2016-02,17.17,18.22,13.68,12.06,0.54,0.52,0.48,0.43
2016-03,14.19,16.43,12.5,11.88,0.69,0.68,0.37,0.34
2016-04,10.88,16.06,13.09,12.13,0.83,0.81,0.38,0.32
2016-05,13.12,16.57,13.24,11.93,1.05,0.95,0.39,0.3
2016-06,14.5,19.02,10.85,10.32,0.84,0.81,0.35,0.31
2016-07,20.07,20.33,9.59,8.83,0.73,0.67,0.39,0.35
2016-08,22.88,24.11,8.16,8.2,0.6,0.58,0.29,0.31
2016-09,21.37,22.65,8.78,8.67,0.74,0.7,0.26,0.3
2016-10,24.53,21.38,10.28,9.49,0.95,0.84,0.3,0.3
2016-11,18.77,19.64,11.26,10.65,0.71,0.71,0.37,0.34
2016-12,14.79,18.51,13.16,11.91,0.7,0.67,0.32,0.33
2017-01,16.37,21.34,13.08,12.05,0.56,0.54,0.61,0.52
2017-02,21.72,23.76,12.48,12.02,0.59,0.58,0.66,0.56
2017-03,16.88,19.77,12.47,11.42,0.66,0.61,0.45,0.41
2017-04,13.89,18.24,13.09,11.95,0.68,0.65,0.35,0.36
2017-05,14.24,19.95,12.85,11.59,0.94,0.82,0.26,0.26
2017-06,19.13,21.71,10.68,10.04,0.82,0.77,0.21,0.25
2017-07,19.74,21.81,9.95,9.01,0.69,0.63,0.3,0.3
2017-08,16.29,20.3,10.46,9.51,0.67,0.63,0.28,0.31
2017-09,16.58,22.37,10.32,9.33,0.71,0.64,0.25,0.27
2017-10,20.88,24.46,10.61,10.06,0.66,0.63,0.28,0.32
2017-11,12.42,19.02,13.73,12.2,0.8,0.75,0.24,0.27
2017-12,17.78,21.71,12.94,12.07,0.59,0.61,0.31,0.32
2018-01,13.98,19.2,12.77,11.64,0.63,0.6,0.42,0.39
2018-02,16.33,20.99,13.82,12.35,0.57,0.54,0.5,0.45
2018-03,25.82,23.74,12.72,11.69,0.61,0.6,0.45,0.4
2018-04,17.88,20.82,12.42,11.7,0.72,0.68,0.32,0.34
2018-05,12.01,19.55,10.94,10.51,0.89,0.84,0.24,0.28
2018-06,19.93,22.56,9.8,9.24,0.82,0.76,0.23,0.28
2018-07,22.93,24.74,8.96,8.8,0.63,0.64,0.24,0.29
2018-08,25.55,29.06,9.03,8.65,0.58,0.56,0.21,0.27
2018-09,37.9,36.29,8.81,8.79,0.55,0.55,0.19,0.25
2018-10,27.18,25.93,11.84,10.84,0.77,0.71,0.34,0.33
