month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,13.7,16.98,7.64,7.85,0.44,0.53,0.29,0.36
2014-02,23.38,24.46,11.86,9.78,0.72,0.63,0.25,0.24
2014-03,27.36,27.1,16.82,14.48,0.96,0.92,0.57,0.53
2014-04,17.25,19.64,12.09,11.86,1.04,0.94,0.41,0.38
2014-05,25.37,26.92,11.86,10.8,1.27,1.17,0.41,0.38
2014-06,33.8,33.03,11.05,9.98,1.07,1.02,0.54,0.47
2014-07,41.62,41.49,8.21,7.41,0.72,0.74,0.35,0.38
2014-08,46.1,46.21,8.9,7.44,0.75,0.72,0.38,0.36
2014-09,48.71,,10.21,7.4,0.61,0.58,0.39,0.34
2014-10,46.21,46.63,15.3,11.82,0.69,0.62,0.39,0.36
2014-11,31.23,33.04,16.14,13.93,0.85,0.75,0.34,0.33
2014-12,13.23,17.8,12.03,10.68,0.85,0.75,0.49,0.45
2015-01,12.66,17.74,12.09,9.64,0.78,0.68,0.47,0.45
2015-02,21.12,19.76,13.36,11.2,0.85,0.76,0.35,0.33
2015-03,16.25,18.91,12.09,10.49,0.97,0.88,0.42,0.38
2015-04,23.47,25.23,12.35,11.19,1.06,0.97,0.41,0.38
2015-05,42.87,41.49,9.92,8.78,0.99,0.92,0.33,0.31
2015-06,35.04,38.21,7.78,7.21,0.75,0.74,0.35,0.35
2015-07,44.82,46.97,8.11,6.89,0.66,0.58,0.47,0.38
2015-08,44.83,47.66,7.95,6.69,0.63,0.58,0.37,0.34
2015-09,46.12,,12.93,8.42,0.66,0.58,0.5,0.39
2015-10,52.9,55.19,31.7,28.61,0.75,0.63,0.52,0.49
2015-11,33.11,32.27,20.91,17.86,0.74,0.67,0.39,0.36
2015-12,18.55,20.78,14.65,10.88,0.66,0.59,0.47,0.43
2016-01,21.34,21.52,17.69,13.9,0.69,0.64,0.4,0.37
2016-02,18.88,21.14,15.98,13.52,0.81,0.74,0.29,0.28
2016-03,11.3,18.3,15.85,13.61,1.14,1.05,0.45,0.42
2016-04,27.69,27.39,14.02,12.3,1.15,1.1,0.38,0.35
2016-05,25.91,30.52,12.25,10.42,1.2,1.05,0.31,0.27
2016-06,23.78,28.01,10.15,10.18,1.08,1.07,0.46,0.43
2016-07,33.58,35.24,9.3,8.82,0.97,0.95,0.42,0.44
2016-08,38.28,41.55,8.25,7.92,0.86,0.83,0.39,0.36
2016-09,35.56,36.32,9.05,8.77,0.95,0.93,0.32,0.35
2016-10,33.48,35.4,10.31,9.05,0.92,0.91,0.33,0.35
2016-11,22.97,25.74,12.04,9.86,0.87,0.8,0.38,0.36
2016-12,21.21,20.49,9.71,8.74,0.66,0.59,0.58,0.51
2017-01,19.43,25.26,10.28,8.52,0.6,0.52,0.43,0.44
2017-02,14.29,20.12,10.07,8.64,0.77,0.65,0.33,0.32
2017-03,25.31,27.49,12.83,10.22,0.97,0.85,0.39,0.35
2017-04,32.89,32.45,12.17,10.32,1.0,0.93,0.4,0.39
2017-05,42.2,41.28,8.47,8.09,0.93,0.83,0.28,0.26
2017-06,30.86,32.47,10.64,9.46,0.98,0.92,0.42,0.4
2017-07,46.45,43.69,7.51,7.35,0.68,0.72,0.36,0.36
2017-08,51.6,51.55,6.83,6.37,0.6,0.59,0.31,0.31
2017-09,51.8,52.29,8.33,6.96,0.62,0.61,0.31,0.32
2017-10,35.92,37.47,9.85,8.33,0.69,0.66,0.3,0.31
2017-11,32.39,31.65,13.01,10.67,0.79,0.73,0.4,0.38
2017-12,15.17,19.46,10.82,8.85,0.71,0.62,0.54,0.48
2018-01,22.04,23.92,11.03,9.2,0.61,0.56,0.37,0.38
2018-02,6.55,13.18,12.09,10.1,0.93,0.81,0.4,0.35
2018-03,20.55,22.28,11.4,10.36,0.91,0.87,0.38,0.37
2018-04,43.59,37.99,12.23,10.09,1.02,0.97,0.34,0.33
2018-05,43.36,38.67,9.79,9.14,0.89,0.87,0.26,0.26
2018-06,36.79,37.74,8.54,7.96,0.8,0.79,0.39,0.37
2018-07,37.04,42.23,6.09,6.12,0.55,0.56,0.27,0.27
2018-08,38.09,41.47,6.7,6.09,0.58,0.53,0.26,0.26
2018-09,49.43,49.45,7.92,6.63,0.63,0.6,0.31,0.31
2018-10,32.44,35.8,12.44,9.93,0.75,0.69,0.35,0.34
2018-11,23.48,26.0,11.84,10.22,0.78,0.71,0.39,0.37
2018-12,16.16,20.3,10.26,9.49,0.69,0.67,0.55,0.52
2019-01,23.63,26.99,8.97,8.14,0.61,0.54,0.42,0.41
2019-02,24.79,22.98,10.68,9.25,0.82,0.73,0.29,0.28
2019-03,21.05,23.48,11.5,10.07,0.82,0.77,0.38,0.37
2019-04,38.13,38.11,10.43,10.04,0.96,0.95,0.39,0.39
2019-05,40.96,40.78,8.94,8.56,0.86,0.83,0.3,0.3
2019-06,41.68,42.01,7.17,6.95,0.62,0.64,0.31,0.31
2019-07,45.18,47.46,6.36,6.11,0.54,0.52,0.36,0.32
2019-08,51.92,53.52,7.68,6.85,0.53,0.53,0.27,0.27
