month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,24.27,34.24,28.22,31.96,1.9,1.95,0.45,0.49
2014-02,26.35,30.59,38.75,39.26,2.84,3.09,0.38,0.55
2014-03,28.44,30.86,34.29,35.52,2.98,2.95,0.68,0.71
2014-04,22.81,28.17,27.93,30.2,3.6,3.59,0.61,0.69
2014-05,28.91,30.8,31.58,32.79,4.76,4.76,0.6,0.67
2014-06,24.55,28.0,25.13,27.45,3.39,3.65,1.18,1.18
2014-07,18.34,22.28,17.9,18.79,1.75,1.82,0.73,0.79
2014-08,20.64,22.97,19.23,20.21,2.63,2.44,0.8,0.88
2014-09,22.76,26.72,25.08,25.23,2.88,2.89,0.66,0.71
2014-10,28.59,31.12,33.68,32.84,2.74,2.81,0.56,0.67
2014-11,28.81,31.98,34.4,33.53,3.16,2.97,0.57,0.58
2014-12,26.04,29.39,39.84,36.16,4.11,3.47,0.78,0.67
2015-01,25.89,29.44,33.87,34.05,2.86,3.0,0.81,0.85
2015-02,29.18,31.76,34.52,32.56,3.03,3.0,0.94,0.81
2015-03,26.68,30.72,32.09,30.21,2.97,2.6,0.52,0.54
2015-04,24.09,29.15,27.49,28.82,4.17,3.92,0.59,0.64
2015-05,20.66,24.63,24.11,23.44,3.22,3.01,0.9,0.99
2015-06,22.21,27.36,23.18,24.96,3.23,3.12,0.99,1.0
2015-07,18.77,22.96,19.63,19.05,1.87,1.95,0.62,0.7
2015-08,26.8,31.62,18.55,18.21,1.68,1.46,0.6,0.73
2015-09,,52.47,29.34,27.68,2.26,1.96,0.82,0.83
2015-10,53.63,55.76,33.43,29.14,1.72,1.31,0.47,0.5
2015-11,43.06,47.8,42.76,41.59,2.49,2.63,0.55,0.59
2015-12,38.72,43.97,42.6,40.1,2.68,2.65,0.66,0.74
2016-01,33.75,37.53,44.49,40.55,2.67,2.64,0.53,0.5
2016-02,25.05,27.5,41.91,33.94,3.13,2.6,0.67,0.6
2016-03,29.62,30.73,37.77,33.29,3.94,3.24,0.4,0.44
2016-04,25.67,30.77,34.88,37.09,5.93,5.56,0.38,0.5
2016-05,28.35,31.11,34.37,35.04,5.28,5.14,0.42,0.53
