month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,37.43,23.22,13.92,13.44,0.54,0.52,1.97,1.23
2014-02,24.41,27.34,15.37,14.18,0.79,0.77,0.58,0.62
2014-03,27.28,28.39,16.35,14.84,0.87,0.8,0.65,0.6
2014-04,26.72,26.92,14.69,14.7,0.92,0.89,0.63,0.57
2014-05,25.02,26.89,13.77,13.73,1.3,1.16,0.47,0.46
2014-06,27.62,28.13,12.15,12.24,1.16,1.14,0.44,0.43
2014-07,25.95,28.69,9.51,9.48,0.61,0.59,0.38,0.36
2014-08,27.39,29.47,10.93,10.78,0.86,0.81,0.43,0.42
2014-09,39.59,34.95,9.43,9.76,0.69,0.66,0.33,0.36
2014-10,49.48,41.98,19.68,17.11,0.84,0.86,0.52,0.5
2014-11,25.09,30.18,18.25,15.81,1.24,1.1,0.51,0.5
2014-12,17.41,25.55,14.73,13.64,1.13,1.04,0.62,0.55
2015-01,22.06,25.55,14.46,13.88,0.93,0.87,0.61,0.56
2015-02,30.12,30.79,15.07,13.32,0.92,0.84,0.44,0.47
2015-03,29.09,31.67,15.7,14.17,0.97,0.91,0.48,0.49
2015-04,24.88,27.37,14.38,14.03,1.14,1.09,0.61,0.56
2015-05,19.33,26.16,13.34,13.3,1.16,1.08,0.54,0.5
2015-06,22.26,27.85,11.09,11.63,1.13,1.08,0.46,0.44
2015-07,24.24,27.2,10.35,11.03,0.74,0.71,0.48,0.44
2015-08,30.4,31.09,9.69,9.7,0.64,0.61,0.43,0.39
2015-09,54.51,51.79,15.05,13.59,0.76,0.71,0.5,0.47
2015-10,66.46,63.92,33.46,26.92,0.99,0.97,0.62,0.63
2015-11,32.92,34.83,21.86,19.46,1.2,1.2,0.64,0.6
2015-12,22.75,25.26,16.83,15.24,0.83,0.83,0.62,0.58
2016-01,21.67,25.76,18.62,16.26,0.81,0.84,0.55,0.55
2016-02,24.71,25.3,16.41,15.82,0.8,0.8,0.6,0.57
2016-03,22.12,25.8,15.37,14.97,0.97,0.99,0.44,0.48
2016-04,27.39,27.53,15.98,15.22,1.2,1.16,0.52,0.49
2016-05,29.78,30.91,15.26,14.61,1.54,1.51,0.53,0.46
2016-06,22.01,27.66,12.24,12.41,1.19,1.14,0.54,0.49
2016-07,23.51,26.86,10.83,11.2,1.03,0.92,0.49,0.45
2016-08,25.53,28.15,9.57,9.92,0.81,0.73,0.44,0.41
2016-09,28.91,29.78,10.44,11.24,1.08,1.04,0.41,0.43
2016-10,32.43,30.08,11.98,12.04,1.24,1.11,0.43,0.42
2016-11,28.31,28.45,13.59,13.29,0.99,0.95,0.62,0.52
2016-12,20.39,24.99,12.68,12.18,0.95,0.87,0.45,0.44
2017-01,19.53,24.5,15.66,14.01,0.86,0.79,0.59,0.57
2017-02,23.63,26.07,13.35,13.26,0.81,0.76,0.59,0.6
2017-03,23.23,26.98,14.31,13.38,1.0,0.92,0.6,0.54
2017-04,22.51,26.88,14.95,13.9,1.04,0.97,0.46,0.48
2017-05,26.94,26.24,13.99,13.71,1.3,1.13,0.41,0.41
2017-06,22.27,26.02,12.67,11.81,1.29,1.12,0.35,0.38
2017-07,24.82,27.76,11.55,11.18,0.94,0.88,0.43,0.42
2017-08,26.0,27.96,12.17,11.5,0.87,0.82,0.42,0.42
2017-09,29.35,29.55,13.14,12.57,0.97,0.93,0.37,0.4
2017-10,29.1,29.41,13.61,12.71,0.87,0.84,0.4,0.44
2017-11,23.58,26.55,15.85,14.33,1.08,1.0,0.38,0.43
2017-12,23.33,26.59,17.04,14.73,0.92,0.9,0.4,0.46
2018-01,20.54,25.6,14.24,13.24,0.91,0.86,0.42,0.44
2018-02,21.13,25.4,16.39,14.28,0.9,0.81,0.68,0.61
2018-03,23.88,27.27,14.94,13.49,0.87,0.84,0.41,0.45
2018-04,27.39,27.76,16.42,14.86,1.22,1.04,0.47,0.46
2018-05,18.75,27.38,12.9,12.44,1.35,1.2,0.44,0.44
2018-06,23.45,27.8,11.72,11.44,1.11,1.07,0.36,0.41
2018-07,23.96,27.06,9.74,10.04,0.83,0.78,0.34,0.38
2018-08,28.15,30.0,9.74,9.29,0.7,0.63,0.34,0.36
2018-09,38.59,35.4,9.98,9.88,0.7,0.65,0.36,0.37
2018-10,39.52,37.44,18.07,14.79,1.01,0.96,0.47,0.49
2018-11,25.39,27.91,16.54,15.6,1.11,1.05,0.46,0.47
2018-12,23.05,25.83,12.84,12.5,0.84,0.83,0.41,0.44
2019-01,21.06,24.27,13.11,13.14,0.76,0.71,0.49,0.49
2019-02,25.31,27.38,12.54,12.13,0.68,0.68,0.37,0.43
2019-03,23.92,27.14,13.46,13.06,0.79,0.78,0.4,0.45
2019-04,23.16,26.09,14.59,14.34,1.02,1.0,0.43,0.46
2019-05,22.57,24.96,13.79,13.45,0.94,0.9,0.49,0.48
2019-06,26.57,25.03,11.54,12.49,0.89,0.87,0.39,0.41
2019-07,24.28,27.0,9.4,9.71,0.63,0.6,0.33,0.34
2019-08,29.61,30.2,9.6,8.98,0.56,0.54,0.33,0.33
2019-09,36.41,36.07,14.57,13.21,0.66,0.68,0.4,0.43
2019-10,33.54,30.72,13.61,13.14,0.95,0.91,0.42,0.42
2019-11,26.18,28.9,14.57,13.1,0.69,0.71,0.45,0.48
2019-12,25.32,28.41,14.78,14.63,0.83,0.83,0.53,0.52
2020-01,21.37,24.48,13.72,14.02,0.77,0.79,0.46,0.48
2020-02,20.93,24.16,12.98,13.6,0.74,0.74,0.43,0.47
2020-03,20.63,25.17,14.54,13.56,1.06,1.0,0.36,0.41
2020-04,24.01,25.55,14.44,14.01,1.03,1.02,0.36,0.41
2020-05,22.21,25.16,13.44,13.65,1.08,1.04,0.36,0.39
2020-06,20.69,25.92,13.03,12.68,1.24,1.15,0.43,0.44
2020-07,20.76,26.61,11.69,11.78,1.07,1.05,0.38,0.43
2020-08,23.57,26.95,10.44,10.55,0.86,0.78,0.4,0.41
2020-09,22.09,27.13,12.86,12.16,1.1,1.02,0.44,0.44
2020-10,28.01,28.93,12.68,12.1,0.88,0.85,0.36,0.41
2020-11,27.89,30.11,13.69,13.05,0.85,0.83,0.43,0.44
2020-12,20.7,26.01,14.26,12.84,0.85,0.83,0.35,0.41
2021-01,21.8,25.61,13.3,13.25,0.83,0.8,0.48,0.49
2021-02,21.75,25.99,14.34,13.75,0.75,0.74,0.65,0.66
2021-03,22.99,26.63,12.91,12.14,0.91,0.83,0.44,0.44
2021-04,25.13,26.82,14.25,13.21,0.9,0.84,0.44,0.49
2021-05,27.49,26.01,12.23,12.56,1.09,1.0,0.3,0.36
2021-06,19.77,25.9,11.74,11.56,0.96,0.9,0.4,0.42
2021-07,24.14,27.14,9.92,10.4,0.84,0.79,0.4,0.4
2021-08,22.52,27.91,11.14,11.07,0.94,0.89,0.43,0.43
2021-09,24.89,27.02,12.42,11.53,1.06,0.96,0.36,0.4
2021-10,29.38,30.0,12.54,12.67,0.93,0.91,0.43,0.45
2021-11,22.87,26.35,12.26,12.72,1.19,1.12,0.42,0.44
2021-12,20.0,24.2,12.37,12.02,0.77,0.73,0.42,0.43
2022-01,20.32,25.47,13.17,12.2,0.83,0.77,0.44,0.46
2022-02,23.06,26.38,12.62,12.05,0.8,0.74,0.46,0.45
2022-03,22.5,27.1,13.64,13.02,1.08,1.0,0.4,0.43
2022-04,31.14,29.14,14.56,13.58,1.11,0.99,0.37,0.42
2022-05,30.44,28.47,14.52,13.82,1.33,1.24,0.46,0.44
2022-06,28.7,29.29,12.2,12.07,1.18,1.1,0.56,0.5
2022-07,21.31,26.18,11.25,11.3,0.97,0.92,0.39,0.41
2022-08,23.47,27.71,11.44,11.65,0.99,0.94,0.46,0.45
2022-09,28.77,29.82,11.64,11.51,0.95,0.93,0.45,0.45
2022-10,35.54,32.87,14.88,13.87,1.08,1.01,0.54,0.52
2022-11,26.4,27.2,14.33,13.82,1.11,1.04,0.36,0.4
2022-12,25.67,27.34,13.72,12.43,0.95,0.87,0.42,0.43
2023-01,26.6,27.58,12.81,12.28,0.81,0.75,0.52,0.47
2023-02,23.99,26.26,12.12,11.87,0.76,0.73,0.47,0.45
2023-03,20.78,25.63,13.75,12.88,1.02,0.9,0.43,0.46
2023-04,32.62,28.53,14.54,14.04,0.99,0.94,0.56,0.53
2023-05,29.29,28.05,11.66,12.69,0.91,0.92,0.36,0.4
2023-06,27.19,27.4,11.55,11.93,0.9,0.85,0.39,0.41
2023-07,25.96,26.16,10.67,11.07,0.75,0.73,0.4,0.39
2023-08,28.41,27.95,9.44,10.0,0.56,0.56,0.37,0.36
2023-09,38.27,32.87,10.17,10.5,0.69,0.66,0.32,0.34
2023-10,37.49,34.48,13.51,13.57,0.76,0.77,0.43,0.43
2023-11,33.2,30.79,16.14,15.7,0.91,0.88,0.49,0.49
2023-12,21.99,24.26,13.26,14.19,0.81,0.84,0.66,0.56
2024-01,20.33,23.77,13.52,13.89,0.87,0.85,0.48,0.47
2024-02,21.44,24.91,13.5,14.13,0.8,0.82,0.44,0.45
2024-03,23.18,26.66,13.15,13.91,0.94,0.99,0.4,0.43
