month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,38.27,30.35,11.02,10.8,0.37,0.51,0.73,2.69
2014-02,20.0,23.55,16.18,14.45,0.69,0.67,2.5,2.34
2014-03,23.23,20.45,14.58,14.0,0.69,0.69,1.9,1.86
2014-04,21.08,21.27,13.96,12.85,0.79,0.74,0.83,0.75
2014-05,20.42,20.46,12.14,11.4,0.91,0.82,0.57,0.55
2014-06,25.08,23.52,12.39,11.3,0.86,0.82,0.32,0.42
2014-07,26.67,25.41,13.0,11.22,0.66,0.63,0.37,0.42
2014-08,23.07,22.71,11.08,10.29,0.73,0.66,0.47,0.46
2014-09,41.17,30.56,12.79,11.61,0.68,0.68,0.41,0.48
2014-10,51.35,,27.17,27.53,0.84,0.83,1.12,1.03
2014-11,27.46,25.34,20.34,18.82,0.95,0.85,1.23,1.23
2014-12,20.64,20.19,14.3,12.73,0.92,0.79,0.91,0.72
2015-01,20.07,20.26,16.86,14.92,0.84,0.78,1.83,1.77
2015-02,22.62,18.67,20.2,18.08,1.09,1.04,3.43,3.33
2015-03,24.45,21.2,14.45,13.39,0.81,0.75,1.19,1.1
2015-04,18.94,20.43,12.08,11.67,0.88,0.85,0.78,0.7
2015-05,16.42,20.22,12.39,11.41,0.89,0.83,0.42,0.44
2015-06,26.53,23.6,11.52,10.83,0.89,0.81,0.5,0.45
2015-07,26.27,26.32,10.96,11.17,0.65,0.63,0.5,0.48
2015-08,29.35,28.14,12.67,11.44,0.64,0.62,0.58,0.54
2015-09,58.84,55.95,28.98,30.55,0.77,0.79,0.74,0.87
2015-10,67.66,65.75,37.86,40.09,0.86,0.89,0.9,0.99
2015-11,21.61,22.45,18.64,16.01,0.91,0.84,0.66,0.57
2015-12,23.6,21.18,15.82,13.98,0.68,0.67,2.08,1.66
2016-01,15.36,18.37,14.75,13.58,0.63,0.64,0.78,0.97
2016-02,18.03,19.0,15.46,13.62,0.74,0.71,1.51,1.36
2016-03,15.86,17.31,14.79,13.0,0.88,0.83,0.78,0.7
2016-04,13.18,18.59,12.37,12.04,0.82,0.83,0.35,0.41
2016-05,22.91,23.49,14.19,12.74,1.21,1.07,0.43,0.38
2016-06,24.51,24.58,11.43,10.9,0.9,0.85,0.37,0.45
2016-07,21.24,22.9,9.96,9.9,0.77,0.71,0.44,0.43
2016-08,27.97,25.06,11.79,10.53,0.8,0.73,0.46,0.47
2016-09,20.62,22.63,10.9,9.95,0.88,0.78,0.42,0.44
2016-10,25.46,23.37,11.51,10.69,0.95,0.85,0.61,0.52
2016-11,16.29,20.63,12.99,12.86,0.84,0.78,1.38,1.04
2016-12,15.19,19.95,14.09,12.65,0.78,0.71,0.59,0.64
2017-01,19.05,20.47,14.81,13.44,0.63,0.61,1.13,1.08
2017-02,23.12,20.45,14.09,14.02,0.72,0.69,1.14,1.22
2017-03,20.0,19.27,14.61,13.84,0.85,0.77,1.32,1.21
2017-04,12.75,18.53,15.05,13.25,0.87,0.79,0.67,0.64
2017-05,14.92,19.53,12.69,12.11,0.91,0.82,0.32,0.47
2017-06,18.06,21.72,11.18,10.45,0.88,0.78,0.25,0.4
2017-07,22.14,23.73,10.85,10.28,0.73,0.68,0.36,0.43
2017-08,19.12,22.79,11.51,10.44,0.74,0.67,0.39,0.44
2017-09,24.12,23.71,11.44,10.85,0.74,0.7,0.36,0.43
2017-10,29.13,29.56,12.45,12.02,0.69,0.68,0.44,0.49
2017-11,15.73,19.19,15.69,13.03,0.95,0.82,0.68,0.61
2017-12,18.06,21.35,15.4,13.59,0.66,0.64,0.42,0.52
2018-01,19.79,21.25,14.39,12.9,0.71,0.66,0.68,0.7
2018-02,17.99,21.05,15.51,14.28,0.74,0.69,0.97,1.22
2018-03,22.7,20.45,14.53,12.95,0.76,0.72,1.26,1.11
2018-04,24.21,21.09,15.3,13.94,0.91,0.8,0.68,0.75
2018-05,19.73,21.55,12.37,11.37,0.99,0.88,0.42,0.49
2018-06,23.0,22.65,11.32,10.31,0.87,0.8,0.31,0.42
2018-07,24.2,24.42,12.06,10.37,0.78,0.71,0.36,0.45
2018-08,28.36,24.95,12.36,10.59,0.71,0.67,0.39,0.44
2018-09,33.26,28.94,12.66,11.43,0.7,0.68,0.44,0.5
2018-10,30.83,25.55,15.7,12.31,0.81,0.73,0.5,0.49
2018-11,19.24,20.63,14.14,13.37,0.85,0.78,1.04,0.9
2018-12,23.85,20.39,13.68,13.11,0.77,0.73,1.01,0.89
2019-01,19.65,19.98,14.99,13.73,0.74,0.69,1.27,1.25
2019-02,22.13,22.15,12.1,12.82,0.64,0.68,1.11,1.18
2019-03,19.51,19.97,13.95,13.05,0.76,0.74,1.52,1.45
2019-04,14.89,17.93,12.64,12.5,0.8,0.79,0.58,0.68
2019-05,15.44,19.95,13.23,11.77,0.74,0.71,0.44,0.47
2019-06,23.52,22.69,11.85,11.17,0.71,0.7,0.36,0.42
2019-07,21.33,22.61,10.31,10.27,0.56,0.56,0.37,0.46
2019-08,31.12,26.69,12.33,11.2,0.55,0.55,0.38,0.49
2019-09,35.28,28.12,21.99,19.62,0.75,0.72,0.67,0.73
2019-10,29.59,26.35,12.14,10.9,0.77,0.71,0.41,0.46
2019-11,21.0,24.63,15.86,13.95,0.61,0.62,0.53,0.51
2019-12,17.5,20.37,14.36,13.38,0.72,0.68,0.81,0.86
2020-01,14.37,18.43,13.06,13.28,0.67,0.67,1.17,1.11
2020-02,20.64,19.28,13.52,13.58,0.74,0.72,1.73,1.58
2020-03,15.73,18.44,12.48,12.03,0.77,0.76,0.65,0.64
2020-04,15.84,19.49,13.22,12.12,0.81,0.81,0.41,0.46
2020-05,17.64,19.69,12.18,11.74,0.85,0.83,0.27,0.42
2020-06,19.65,20.93,12.02,11.04,0.96,0.87,0.48,0.49
2020-07,20.68,22.67,10.84,10.26,0.92,0.8,0.44,0.44
2020-08,20.4,23.68,9.48,10.03,0.69,0.7,0.43,0.45
2020-09,23.43,23.51,9.85,10.23,0.75,0.71,0.34,0.45
2020-10,22.34,23.86,12.28,11.02,0.73,0.68,0.51,0.44
2020-11,19.99,21.73,12.47,11.47,0.72,0.68,0.47,0.45
2020-12,21.6,22.42,13.77,12.09,0.62,0.58,0.33,0.44
2021-01,14.61,20.72,13.69,12.76,0.61,0.6,0.75,0.72
2021-02,18.14,20.42,15.47,13.85,0.66,0.64,0.82,1.0
