month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,26.93,22.03,12.8,12.57,0.39,0.44,0.36,0.36
2014-02,15.16,16.44,13.06,12.99,0.57,0.57,0.37,0.38
2014-03,20.59,21.38,13.31,13.48,0.64,0.63,0.43,0.41
2014-04,22.28,20.41,12.41,11.99,0.71,0.67,0.44,0.39
2014-05,15.25,16.04,10.95,11.28,0.95,0.93,0.34,0.36
2014-06,16.69,17.71,9.93,10.31,0.88,0.88,0.32,0.32
2014-07,22.9,19.71,10.4,10.71,0.69,0.68,0.3,0.3
2014-08,17.08,16.76,10.3,10.48,0.84,0.79,0.44,0.42
2014-09,19.49,18.34,9.84,9.84,0.73,0.72,0.22,0.25
2014-10,32.42,35.89,17.72,17.61,0.75,0.75,0.33,0.31
2014-11,14.87,19.12,12.77,12.86,0.83,0.82,0.34,0.34
2014-12,10.04,13.94,12.95,12.68,0.81,0.77,0.41,0.37
2015-01,16.68,17.98,12.36,12.57,0.61,0.61,0.4,0.41
2015-02,20.36,19.73,13.81,13.94,0.68,0.68,0.39,0.38
2015-03,19.43,22.56,11.94,12.52,0.66,0.66,0.36,0.35
2015-04,17.96,19.54,11.92,11.46,0.93,0.85,0.42,0.4
2015-05,17.63,18.74,11.8,11.11,0.93,0.87,0.47,0.43
2015-06,18.46,19.23,10.24,10.0,0.92,0.87,0.34,0.33
2015-07,14.5,18.42,9.93,10.32,0.72,0.69,0.44,0.42
2015-08,16.3,18.23,9.93,10.11,0.68,0.68,0.41,0.39
2015-09,20.6,21.75,14.4,14.06,0.72,0.73,0.38,0.36
2015-10,36.11,41.03,20.26,19.74,0.73,0.73,0.37,0.34
2015-11,16.09,20.19,17.35,16.71,0.8,0.78,0.37,0.36
2015-12,14.8,16.02,14.77,14.41,0.58,0.6,0.42,0.44
2016-01,15.3,17.79,16.67,15.58,0.66,0.63,0.48,0.46
2016-02,13.04,15.42,13.79,14.22,0.58,0.62,0.51,0.56
2016-03,14.01,16.25,15.3,14.46,0.96,0.87,0.43,0.38
2016-04,12.39,15.26,13.12,12.42,1.01,0.96,0.36,0.35
