month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,44.43,33.9,11.77,8.33,0.43,0.39,1.13,1.83
2014-02,29.5,34.87,15.71,14.43,0.67,0.66,5.24,5.6
2014-03,28.45,31.14,15.43,15.14,0.73,0.74,4.84,5.56
2014-04,22.87,22.22,14.39,14.3,0.79,0.8,3.28,3.02
2014-05,21.26,22.35,12.41,12.44,0.94,0.86,0.98,1.22
2014-06,28.74,24.98,12.16,12.13,0.88,0.84,0.66,1.11
2014-07,32.31,30.5,14.67,13.11,0.75,0.71,0.65,0.89
2014-08,27.3,25.91,11.44,11.62,0.81,0.74,0.86,1.05
2014-09,39.99,36.48,17.6,16.31,0.8,0.77,0.66,0.98
2014-10,54.93,58.72,29.93,31.32,0.94,0.93,1.71,1.72
2014-11,26.34,26.14,15.61,15.19,0.91,0.86,3.33,3.41
2014-12,27.58,22.9,14.63,13.97,0.8,0.75,3.32,3.15
2015-01,28.84,30.22,16.62,14.78,0.76,0.7,6.68,6.28
2015-02,31.86,37.13,16.03,15.29,0.78,0.77,7.86,8.57
2015-03,34.87,35.59,16.89,15.2,0.91,0.88,8.33,8.22
2015-04,20.5,24.21,14.07,14.34,0.95,0.93,3.95,4.28
2015-05,19.59,21.43,12.71,12.8,0.86,0.84,1.41,1.6
2015-06,25.74,23.77,11.99,12.23,0.94,0.88,1.19,1.4
2015-07,31.67,30.3,10.06,10.9,0.61,0.59,0.67,0.9
2015-08,46.0,36.02,13.49,12.44,0.66,0.64,0.85,1.02
2015-09,69.16,73.33,40.08,41.52,0.89,0.91,1.21,1.2
2015-10,66.6,74.37,42.78,46.35,0.91,0.91,1.51,1.43
2015-11,18.34,24.1,19.24,17.37,0.91,0.87,3.49,3.18
2015-12,21.62,22.88,15.83,14.38,0.63,0.61,5.13,5.38
2016-01,21.02,29.62,17.96,14.5,0.74,0.7,6.77,6.45
2016-02,26.83,29.79,17.67,14.88,0.79,0.73,7.94,7.68
2016-03,26.52,29.55,18.29,16.31,1.09,1.03,4.52,4.6
2016-04,20.68,21.93,15.84,14.22,0.98,0.94,1.28,1.57
2016-05,19.3,19.99,14.36,12.53,1.2,1.06,0.9,1.24
2016-06,24.3,23.92,12.16,11.3,1.0,0.9,0.87,1.28
2016-07,24.91,23.96,10.25,11.09,0.81,0.78,0.77,1.11
2016-08,33.23,28.0,10.92,11.02,0.73,0.69,0.61,1.02
2016-09,24.22,23.12,11.52,11.19,0.97,0.85,1.04,1.24
2016-10,22.27,21.6,13.31,12.28,1.14,0.94,1.47,1.46
