month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,48.9,26.22,13.57,12.2,0.49,0.49,1.19,0.48
2014-02,24.96,22.04,11.97,11.19,0.58,0.55,0.66,0.66
2014-03,26.2,24.19,12.84,11.89,0.63,0.59,0.94,0.97
2014-04,22.31,19.94,13.73,13.28,0.79,0.76,1.91,1.93
2014-05,17.71,17.49,12.49,12.21,1.01,0.95,0.44,0.49
2014-06,27.27,24.1,11.27,10.87,0.87,0.86,0.46,0.47
2014-07,30.05,29.43,10.52,9.98,0.6,0.57,0.43,0.42
2014-08,27.35,25.28,10.27,9.99,0.74,0.69,0.51,0.5
2014-09,46.48,37.52,10.01,9.55,0.63,0.63,0.51,0.47
2014-10,,47.66,20.39,19.53,0.83,0.77,0.73,0.67
2014-11,17.02,18.44,14.12,13.46,0.91,0.85,0.66,0.62
2014-12,21.88,19.62,12.3,11.62,0.76,0.71,1.44,1.4
2015-01,22.95,20.44,13.66,12.76,0.7,0.65,0.97,0.94
2015-02,33.97,27.6,12.07,11.29,0.6,0.57,0.43,0.46
2015-03,32.52,29.97,11.86,11.41,0.66,0.63,0.49,0.52
2015-04,16.89,16.79,12.88,12.23,0.93,0.89,0.61,0.54
2015-05,17.41,16.38,13.87,12.87,0.98,0.9,1.03,0.79
2015-06,28.25,23.65,10.17,9.99,0.86,0.79,0.7,0.5
2015-07,29.38,26.12,9.24,9.13,0.61,0.57,0.49,0.39
2015-08,35.0,30.6,9.43,8.99,0.58,0.56,0.46,0.42
2015-09,52.98,51.1,20.07,18.71,0.71,0.67,0.55,0.41
2015-10,62.44,58.34,26.53,25.64,0.75,0.71,0.72,0.6
2015-11,16.85,16.01,16.86,15.59,0.87,0.79,0.74,0.68
2015-12,20.72,18.89,13.35,11.97,0.59,0.55,0.88,0.77
2016-01,17.17,20.52,11.82,10.81,0.51,0.51,0.45,0.41
2016-02,20.88,20.26,11.84,10.9,0.57,0.55,0.5,0.46
2016-03,16.69,15.94,11.62,11.37,0.71,0.66,0.4,0.4
2016-04,13.14,15.86,13.01,12.24,0.88,0.84,0.49,0.45
2016-05,16.54,19.0,14.63,13.72,1.33,1.26,0.76,0.59
2016-06,24.52,21.61,12.05,11.22,1.02,0.95,0.74,0.52
2016-07,26.32,22.28,9.43,9.18,0.77,0.71,0.54,0.49
2016-08,27.42,25.55,8.92,9.27,0.68,0.66,0.45,0.43
2016-09,27.02,21.9,8.75,8.96,0.8,0.75,0.8,0.64
2016-10,17.03,20.5,10.7,9.95,1.02,0.9,0.75,0.61
2016-11,21.0,20.88,12.12,11.16,0.86,0.8,0.99,0.78
2016-12,14.32,15.06,13.26,12.41,0.81,0.73,0.56,0.54
2017-01,21.57,21.07,11.98,11.46,0.64,0.59,1.18,1.07
2017-02,25.05,23.58,11.58,11.26,0.67,0.62,1.05,1.09
2017-03,19.93,21.34,12.78,11.51,0.78,0.69,0.54,0.53
2017-04,13.99,17.32,13.48,12.34,0.8,0.74,0.57,0.58
2017-05,16.84,17.16,14.38,13.09,1.15,1.0,0.43,0.44
2017-06,18.56,19.45,11.61,11.09,1.02,0.94,0.45,0.44
2017-07,20.59,23.32,10.26,9.68,0.79,0.71,0.46,0.43
2017-08,23.26,23.97,10.13,9.63,0.74,0.7,0.43,0.44
2017-09,27.93,24.41,11.34,10.13,0.9,0.78,0.38,0.44
2017-10,31.27,28.49,11.21,10.84,0.75,0.74,0.65,0.55
2017-11,14.3,15.79,13.22,12.39,0.87,0.8,0.4,0.46
2017-12,17.99,17.14,12.37,11.84,0.63,0.59,0.94,0.84
2018-01,17.04,19.6,12.34,11.94,0.7,0.65,0.59,0.62
2018-02,16.81,18.73,14.93,13.22,0.74,0.64,1.03,0.99
2018-03,26.23,22.63,12.43,12.1,0.68,0.64,0.98,1.02
2018-04,19.56,18.76,14.22,12.62,0.9,0.79,0.72,0.82
2018-05,16.33,17.5,12.59,12.12,1.13,1.03,0.69,0.55
2018-06,21.65,22.39,9.76,9.35,0.87,0.78,0.5,0.53
2018-07,24.58,24.06,8.93,8.99,0.65,0.65,0.35,0.41
2018-08,27.7,27.07,9.34,9.03,0.62,0.59,0.38,0.4
2018-09,34.41,32.75,10.11,9.64,0.68,0.63,0.41,0.42
2018-10,19.8,19.62,13.16,12.0,0.9,0.81,1.0,0.77
2018-11,15.06,16.89,12.38,12.17,0.83,0.77,0.8,0.71
2018-12,23.18,22.54,10.78,10.95,0.66,0.66,1.29,1.34
2019-01,28.54,25.52,11.22,10.8,0.58,0.57,1.06,1.05
2019-02,23.7,24.87,9.88,10.02,0.52,0.52,0.37,0.4
2019-03,19.07,21.41,10.88,10.59,0.62,0.59,0.35,0.44
2019-04,17.68,17.9,11.42,11.07,0.72,0.68,0.42,0.45
2019-05,15.09,15.7,15.27,13.79,0.88,0.8,1.27,1.1
2019-06,22.12,21.96,11.39,11.19,0.84,0.81,0.46,0.45
2019-07,26.79,26.42,9.2,9.19,0.62,0.59,0.41,0.4
2019-08,32.21,29.22,9.27,9.07,0.5,0.51,0.35,0.39
2019-09,36.51,32.57,18.43,17.89,0.7,0.71,0.5,0.47
2019-10,23.63,22.55,10.6,10.07,0.83,0.76,0.58,0.47
2019-11,20.4,20.52,14.04,13.18,0.67,0.66,1.21,1.13
2019-12,21.63,20.61,12.14,11.96,0.67,0.66,0.79,0.76
2020-01,16.88,21.41,10.42,10.22,0.57,0.56,0.59,0.51
2020-02,28.04,25.46,9.49,9.47,0.49,0.49,0.37,0.34
2020-03,19.97,21.21,10.99,10.85,0.69,0.67,0.5,0.52
2020-04,13.95,15.95,12.68,12.08,0.77,0.74,0.36,0.42
2020-05,13.81,15.62,12.83,12.55,0.98,0.92,0.38,0.45
2020-06,17.41,18.59,13.14,12.26,1.18,1.05,0.4,0.44
2020-07,15.42,17.89,10.44,10.08,0.96,0.87,0.49,0.44
2020-08,23.45,23.5,9.23,9.28,0.76,0.71,0.41,0.43
2020-09,14.5,19.05,9.64,9.47,0.89,0.81,0.43,0.45
2020-10,24.81,24.47,10.12,9.99,0.73,0.71,0.46,0.47
2020-11,18.52,19.15,12.66,12.11,0.78,0.74,0.48,0.48
2020-12,13.9,15.81,12.9,12.26,0.73,0.68,0.77,0.68
