month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,79.14,87.52,12.34,15.66,1.82,2.59,2.16,2.95
2014-02,101.29,99.98,33.32,33.79,3.3,3.3,3.15,3.2
2014-03,107.62,107.29,43.48,45.34,3.9,4.05,4.13,4.18
2014-04,110.57,106.78,25.93,25.85,5.07,5.05,7.24,7.6
2014-05,107.59,101.01,19.68,17.99,3.7,3.44,5.82,5.79
2014-06,115.77,106.78,20.94,18.56,3.57,3.42,6.92,6.72
2014-07,102.89,97.91,17.82,16.95,3.1,3.04,6.5,6.76
2014-08,102.5,95.48,15.63,15.24,2.72,2.65,6.92,6.75
2014-09,99.04,90.57,19.05,18.08,2.7,2.67,8.13,8.15
2014-10,101.5,95.25,31.06,28.87,2.86,2.82,8.16,7.96
2014-11,96.48,91.18,35.76,32.71,3.36,3.29,5.7,5.83
2014-12,95.14,88.98,23.59,23.23,4.95,4.83,5.94,6.46
2015-01,93.49,88.61,18.24,17.09,3.59,3.52,4.9,5.26
2015-02,95.31,88.58,23.08,21.17,3.62,3.6,4.04,4.6
2015-03,101.02,93.7,22.96,20.95,4.01,3.94,4.98,5.34
2015-04,109.38,101.1,24.4,22.16,4.7,4.49,5.85,6.2
2015-05,107.81,,19.84,17.37,3.62,3.31,6.66,6.34
2015-06,102.8,94.64,15.76,15.25,3.1,2.84,7.2,6.77
2015-07,90.48,83.35,15.2,15.17,2.61,2.68,8.94,8.96
2015-08,90.89,82.11,17.35,16.15,2.88,2.7,9.21,8.97
2015-09,96.18,84.39,31.58,28.75,3.0,2.75,10.05,9.9
2015-10,104.65,89.63,46.87,43.2,2.55,2.36,9.07,8.87
2015-11,98.98,90.83,35.51,34.68,3.12,3.04,6.57,6.75
2015-12,93.32,84.17,25.06,23.6,3.55,3.55,4.83,5.16
2016-01,89.66,83.65,30.21,27.74,3.6,3.72,4.53,4.99
2016-02,89.43,84.73,28.18,25.03,4.27,4.11,4.23,4.78
2016-03,96.92,89.06,28.81,25.9,4.35,4.38,4.91,5.54
2016-04,99.97,91.82,21.82,21.46,3.94,3.95,4.3,5.02
2016-05,103.7,96.25,20.73,20.95,3.93,4.06,5.35,5.9
2016-06,102.76,94.4,19.57,19.8,3.92,3.99,6.02,6.55
2016-07,104.05,95.66,17.31,17.15,3.33,3.31,5.87,6.07
2016-08,104.22,96.05,15.77,15.11,2.9,2.87,5.08,5.23
2016-09,96.8,92.24,17.28,17.36,3.31,3.35,5.12,5.77
2016-10,91.19,86.69,22.73,22.42,4.1,4.22,5.0,5.98
2016-11,93.69,87.51,23.96,23.44,4.11,4.14,5.57,6.2
2016-12,102.01,90.6,17.82,18.85,4.59,4.34,6.66,6.98
2017-01,84.24,82.79,18.07,18.22,3.61,3.54,5.48,6.05
2017-02,82.85,80.45,17.54,18.05,3.25,3.34,3.69,4.67
2017-03,94.36,88.44,24.72,23.75,4.34,4.55,6.56,7.1
2017-04,93.86,89.94,26.58,25.93,4.24,4.56,6.15,7.19
2017-05,95.3,91.52,20.46,21.23,4.03,4.03,6.58,7.1
2017-06,92.08,88.71,18.43,18.37,3.62,3.58,6.53,6.74
2017-07,84.91,81.91,14.3,15.13,2.9,2.93,6.36,6.97
2017-08,81.58,80.08,14.89,14.76,2.72,2.82,7.02,7.3
2017-09,84.44,80.25,18.24,17.05,2.87,2.82,7.8,7.92
2017-10,82.69,80.75,18.66,19.98,2.79,2.98,5.1,5.72
2017-11,83.08,82.14,25.68,24.86,4.09,3.98,6.09,6.31
2017-12,88.85,85.33,20.71,21.37,4.18,4.2,7.18,7.55
2018-01,84.29,83.95,17.53,17.34,3.12,3.27,4.8,5.37
2018-02,82.32,81.36,18.58,18.29,3.61,3.51,4.53,5.0
2018-03,88.57,86.68,24.71,24.25,4.74,4.71,7.19,7.66
2018-04,88.63,86.09,21.85,21.88,3.59,3.76,5.59,6.28
2018-05,96.06,89.89,18.99,17.97,3.48,3.28,7.91,7.73
2018-06,91.05,87.15,16.4,16.32,3.14,3.03,7.97,8.05
2018-07,85.49,82.24,15.6,15.42,3.19,2.97,9.04,8.48
2018-08,78.84,78.38,15.75,15.35,3.02,2.89,7.88,7.84
2018-09,81.45,79.05,17.57,17.09,2.81,2.7,7.79,7.79
2018-10,86.18,83.23,23.62,22.73,2.91,2.79,8.15,8.27
2018-11,79.6,80.56,23.84,23.63,3.29,3.3,5.63,6.0
2018-12,80.4,80.49,22.18,21.82,3.99,3.81,6.31,6.46
2019-01,84.03,81.19,16.55,16.57,3.18,3.12,4.96,5.42
2019-02,77.04,79.99,25.61,23.55,4.3,3.97,5.31,5.82
2019-03,88.24,85.01,26.72,24.79,4.84,4.64,7.19,7.3
2019-04,87.03,85.86,24.1,23.04,4.48,4.4,7.27,7.5
2019-05,86.93,85.53,18.33,18.16,3.48,3.44,7.77,7.49
2019-06,85.95,83.44,16.68,16.24,3.13,3.01,8.8,8.35
2019-07,79.28,77.71,14.18,13.88,2.69,2.54,8.56,7.83
2019-08,79.63,77.98,15.5,14.93,2.72,2.64,8.01,7.83
2019-09,81.22,79.4,21.56,19.63,2.73,2.64,9.21,8.42
2019-10,82.46,81.5,22.84,22.79,2.91,2.67,8.95,8.53
2019-11,79.53,80.19,25.6,24.82,2.96,2.88,7.82,7.78
2019-12,83.39,81.81,25.59,24.11,3.7,3.66,6.32,6.49
2020-01,78.78,81.34,18.75,19.41,3.28,3.38,5.08,5.53
2020-02,74.92,78.08,21.57,19.98,3.86,3.65,4.45,4.91
2020-03,82.08,81.72,25.29,23.53,4.45,4.28,5.82,6.05
2020-04,84.5,84.53,22.71,22.77,4.27,4.36,6.85,7.21
2020-05,85.54,85.73,22.6,21.88,3.96,3.98,7.5,7.38
2020-06,88.71,85.58,16.59,16.77,3.19,3.14,7.38,7.37
2020-07,80.92,77.32,13.6,13.76,2.83,2.66,7.56,7.46
2020-08,78.99,78.21,14.62,14.47,2.95,2.79,7.8,7.54
2020-09,74.11,74.76,13.76,14.16,2.61,2.61,7.35,7.43
2020-10,75.02,76.39,19.19,18.97,2.9,2.85,5.81,6.25
2020-11,79.13,80.68,21.66,21.69,3.14,3.24,6.17,6.36
2020-12,79.6,80.68,17.49,18.59,3.65,3.64,5.89,6.45
2021-01,82.74,81.51,19.14,18.41,3.37,3.42,5.42,5.85
2021-02,78.73,80.47,17.1,16.07,2.94,3.14,3.74,4.42
2021-03,88.14,86.31,22.98,23.13,4.46,4.51,7.47,7.68
2021-04,90.07,88.65,20.63,20.08,3.43,3.63,6.58,6.98
2021-05,93.99,92.09,20.23,19.59,3.15,3.27,7.73,7.98
2021-06,84.87,83.98,19.47,18.26,3.6,3.41,7.49,7.25
2021-07,84.36,81.08,14.56,14.87,2.68,2.8,8.82,8.41
2021-08,78.51,76.43,12.98,13.6,2.43,2.5,6.83,7.2
2021-09,77.41,77.24,14.83,15.18,2.6,2.72,6.58,7.18
2021-10,80.64,78.9,19.26,18.73,3.04,3.02,6.95,7.27
2021-11,81.25,82.35,19.55,20.94,4.1,4.15,6.65,7.11
2021-12,83.71,83.28,23.5,22.16,4.22,4.15,7.34,7.38
2022-01,87.93,85.12,18.12,18.37,3.25,3.42,5.97,6.47
2022-02,86.53,84.03,18.06,18.38,3.35,3.43,4.71,5.32
2022-03,93.17,91.21,22.34,21.76,4.77,4.6,8.08,8.16
2022-04,87.35,86.02,21.52,21.13,3.89,3.86,6.48,6.74
2022-05,88.32,86.27,20.97,20.64,3.93,3.85,7.21,7.21
2022-06,91.87,87.27,21.02,20.57,4.22,4.0,7.41,7.42
2022-07,87.97,83.82,15.64,16.44,3.2,3.2,7.31,7.39
2022-08,79.93,78.01,14.79,14.61,2.98,2.83,6.74,7.22
2022-09,80.18,78.37,16.21,16.03,3.09,3.02,7.14,7.18
2022-10,80.19,79.92,24.05,22.75,3.97,3.83,6.09,6.35
2022-11,80.07,80.88,23.14,23.3,4.03,3.98,6.4,6.66
2022-12,79.35,80.85,18.89,19.23,3.57,3.57,5.81,6.05
2023-01,85.91,82.02,17.47,17.07,3.37,3.35,6.4,6.36
2023-02,83.99,83.24,14.79,15.11,2.8,2.9,3.97,4.53
