month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,15.73,12.06,8.53,8.03,0.55,0.5,0.33,0.36
2014-02,23.34,21.15,11.29,10.11,0.71,0.64,0.26,0.28
2014-03,27.54,26.49,16.63,14.73,0.99,0.96,0.56,0.55
2014-04,17.64,17.86,11.57,11.53,0.96,0.92,0.36,0.36
2014-05,22.12,22.19,11.59,11.75,1.23,1.15,0.35,0.36
2014-06,31.29,30.74,10.44,9.94,1.0,0.96,0.48,0.44
2014-07,42.54,39.29,7.87,7.38,0.7,0.68,0.33,0.32
2014-08,45.19,43.25,8.91,8.4,0.75,0.7,0.36,0.34
2014-09,47.25,45.8,9.83,8.82,0.64,0.61,0.33,0.31
2014-10,44.75,42.26,13.94,12.48,0.66,0.62,0.32,0.32
2014-11,31.62,32.34,13.95,12.5,0.76,0.68,0.3,0.29
2014-12,15.5,19.24,10.94,9.85,0.74,0.65,0.47,0.43
2015-01,12.25,16.59,12.12,10.3,0.81,0.67,0.48,0.45
2015-02,21.56,16.56,13.27,11.01,0.84,0.72,0.35,0.32
2015-03,15.88,16.23,12.19,10.42,0.95,0.83,0.38,0.36
2015-04,22.99,22.65,11.75,10.48,0.99,0.86,0.35,0.33
2015-05,38.89,36.3,9.89,8.89,0.97,0.87,0.31,0.3
2015-06,33.17,35.63,8.24,7.88,0.79,0.74,0.34,0.31
2015-07,42.29,41.64,7.77,7.54,0.63,0.57,0.37,0.33
2015-08,43.07,42.46,8.3,7.75,0.65,0.62,0.34,0.32
2015-09,44.63,44.41,11.68,9.68,0.65,0.6,0.36,0.33
2015-10,51.77,,29.16,26.78,0.72,0.71,0.42,0.42
2015-11,31.8,30.23,18.66,16.86,0.67,0.65,0.33,0.33
2015-12,17.61,21.56,13.37,12.14,0.59,0.57,0.43,0.42
2016-01,20.23,21.11,16.4,14.51,0.65,0.6,0.36,0.35
2016-02,19.82,20.89,15.34,13.81,0.79,0.72,0.28,0.29
2016-03,12.16,13.78,15.12,13.09,1.07,0.96,0.41,0.39
2016-04,28.03,25.39,13.18,11.26,1.05,0.98,0.34,0.33
2016-05,28.82,29.73,11.26,10.03,1.09,1.01,0.26,0.27
2016-06,25.89,29.02,10.01,9.52,1.04,0.95,0.44,0.4
2016-07,37.24,37.4,8.54,8.39,0.89,0.82,0.37,0.37
2016-08,39.61,39.44,7.94,8.25,0.82,0.78,0.35,0.33
2016-09,39.02,39.89,8.23,7.99,0.88,0.82,0.27,0.28
2016-10,33.81,34.94,8.78,8.93,0.78,0.77,0.27,0.28
2016-11,28.44,27.5,10.35,8.97,0.74,0.67,0.34,0.32
2016-12,19.88,21.42,9.22,8.79,0.62,0.55,0.55,0.49
2017-01,16.52,18.27,10.07,9.23,0.61,0.55,0.45,0.44
2017-02,14.07,17.36,9.51,8.93,0.73,0.64,0.33,0.33
2017-03,27.84,27.22,12.2,10.31,0.89,0.8,0.36,0.33
2017-04,36.32,33.1,11.22,10.06,0.91,0.83,0.37,0.36
2017-05,43.36,41.68,8.43,8.69,0.89,0.84,0.26,0.26
2017-06,32.88,33.04,10.49,9.21,0.95,0.87,0.4,0.36
2017-07,47.93,42.17,7.56,7.54,0.68,0.67,0.35,0.32
2017-08,51.54,51.18,6.67,7.04,0.58,0.56,0.28,0.27
2017-09,51.5,,8.0,8.15,0.61,0.59,0.26,0.27
2017-10,35.34,34.66,9.73,9.4,0.69,0.65,0.28,0.3
2017-11,35.76,32.44,11.96,11.12,0.72,0.67,0.36,0.35
2017-12,16.35,21.45,9.99,9.67,0.64,0.6,0.5,0.46
2018-01,21.19,21.69,11.1,9.6,0.63,0.55,0.4,0.38
2018-02,6.64,11.17,11.84,10.87,0.92,0.79,0.38,0.37
2018-03,20.51,18.97,11.18,10.22,0.88,0.81,0.34,0.33
2018-04,44.0,37.01,11.78,10.3,0.97,0.88,0.31,0.29
2018-05,43.64,39.51,9.85,9.36,0.9,0.83,0.24,0.24
2018-06,35.73,35.64,8.63,8.39,0.8,0.78,0.38,0.35
2018-07,35.16,38.68,6.05,6.77,0.55,0.56,0.27,0.27
2018-08,37.73,41.1,6.75,6.92,0.57,0.54,0.26,0.26
2018-09,47.5,47.7,7.56,7.39,0.61,0.57,0.27,0.27
2018-10,29.9,31.45,11.71,10.65,0.71,0.66,0.28,0.29
2018-11,24.13,27.46,11.15,10.65,0.73,0.67,0.37,0.35
2018-12,15.72,19.05,9.79,9.64,0.64,0.61,0.51,0.48
2019-01,23.23,27.06,8.93,8.77,0.62,0.57,0.42,0.41
2019-02,28.47,25.02,10.24,9.42,0.77,0.69,0.26,0.27
2019-03,22.86,24.89,11.07,10.48,0.78,0.74,0.38,0.37
2019-04,36.98,34.62,9.85,9.28,0.91,0.83,0.34,0.32
2019-05,42.12,38.0,8.88,8.55,0.85,0.81,0.28,0.27
2019-06,39.16,39.56,7.23,7.56,0.62,0.64,0.3,0.3
2019-07,43.62,47.78,6.56,6.94,0.57,0.55,0.31,0.29
2019-08,51.85,52.03,7.55,7.22,0.55,0.54,0.24,0.26
2019-09,49.46,49.25,10.19,9.77,0.54,0.55,0.26,0.28
2019-10,45.82,47.12,10.05,9.81,0.58,0.57,0.36,0.33
2019-11,38.92,39.0,10.69,10.39,0.62,0.61,0.4,0.38
2019-12,33.47,35.03,10.35,10.11,0.64,0.6,0.45,0.42
2020-01,15.95,19.81,9.91,9.29,0.61,0.55,0.4,0.38
2020-02,13.73,16.37,13.1,11.2,0.9,0.78,0.29,0.3
2020-03,18.07,17.71,12.37,10.89,0.95,0.88,0.36,0.36
2020-04,19.5,18.13,10.31,10.09,0.88,0.84,0.3,0.3
2020-05,43.54,37.74,9.42,8.9,0.82,0.78,0.22,0.22
2020-06,38.28,35.6,8.16,8.45,0.79,0.79,0.35,0.35
2020-07,40.62,41.82,6.87,7.27,0.67,0.65,0.29,0.29
2020-08,34.55,35.32,7.42,8.03,0.72,0.69,0.38,0.37
2020-09,,,6.98,7.21,0.6,0.57,0.27,0.27
2020-10,42.33,41.84,9.85,9.2,0.67,0.63,0.31,0.32
2020-11,33.43,34.03,10.8,10.08,0.63,0.6,0.34,0.33
2020-12,22.22,23.36,11.07,9.6,0.62,0.54,0.46,0.43
2021-01,25.21,22.83,10.39,9.23,0.58,0.53,0.43,0.42
2021-02,17.81,18.25,9.76,8.95,0.64,0.58,0.26,0.26
2021-03,15.6,17.32,11.23,10.52,0.78,0.73,0.37,0.36
2021-04,29.59,27.61,10.42,9.75,0.81,0.74,0.37,0.35
2021-05,30.93,32.28,10.06,9.19,0.9,0.83,0.31,0.29
2021-06,29.49,29.35,9.67,9.49,0.89,0.86,0.42,0.39
2021-07,34.18,32.54,8.38,8.16,0.73,0.7,0.43,0.41
2021-08,49.82,49.27,6.76,7.11,0.59,0.56,0.27,0.27
2021-09,52.6,,8.22,8.2,0.65,0.6,0.27,0.27
2021-10,31.37,34.37,9.15,8.82,0.67,0.62,0.26,0.27
2021-11,20.69,22.11,10.79,10.71,0.83,0.78,0.45,0.43
2021-12,20.78,23.15,9.62,9.24,0.64,0.58,0.46,0.45
2022-01,18.75,20.81,8.95,8.75,0.59,0.54,0.43,0.42
2022-02,36.58,35.06,10.17,8.9,0.62,0.56,0.2,0.2
2022-03,32.87,31.68,11.56,10.87,0.92,0.83,0.44,0.4
2022-04,30.84,28.09,11.23,10.57,1.02,0.95,0.41,0.38
2022-05,29.03,31.16,9.27,8.94,0.9,0.86,0.29,0.29
2022-06,34.04,30.6,9.67,9.39,1.0,0.92,0.4,0.37
2022-07,35.42,35.94,7.85,8.04,0.8,0.77,0.36,0.35
2022-08,46.61,43.35,7.28,7.65,0.75,0.72,0.33,0.33
2022-09,36.91,37.46,8.44,8.57,0.89,0.84,0.32,0.33
2022-10,30.5,31.95,9.84,8.87,0.76,0.72,0.34,0.32
2022-11,27.38,28.67,10.74,10.06,0.73,0.65,0.44,0.39
2022-12,25.77,25.54,8.95,8.45,0.59,0.54,0.42,0.41
2023-01,26.21,26.14,7.81,8.29,0.51,0.49,0.42,0.42
2023-02,24.24,26.2,8.84,8.65,0.6,0.56,0.28,0.29
2023-03,27.14,27.91,9.57,9.18,0.74,0.68,0.34,0.32
2023-04,22.91,27.06,8.56,8.27,0.74,0.66,0.27,0.27
2023-05,30.94,30.04,8.89,9.24,0.83,0.78,0.27,0.27
2023-06,36.72,36.74,7.61,8.02,0.64,0.64,0.3,0.3
2023-07,42.22,41.12,6.53,7.35,0.56,0.55,0.31,0.29
2023-08,39.88,40.48,6.57,6.93,0.54,0.53,0.28,0.27
2023-09,,,7.25,7.42,0.51,0.52,0.25,0.26
