month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,41.73,44.16,11.8,10.85,0.43,0.52,0.5,0.4
2014-02,37.16,37.85,14.9,12.52,0.68,0.67,0.47,0.49
2014-03,35.36,37.81,16.11,13.87,0.78,0.74,0.55,0.53
2014-04,19.28,29.22,14.14,13.86,0.87,0.84,0.53,0.55
2014-05,22.1,27.57,12.67,13.76,0.91,0.87,0.58,0.59
2014-06,40.7,40.71,13.3,14.56,0.88,0.87,0.81,0.73
2014-07,62.07,61.99,16.32,20.39,0.87,0.91,0.95,1.0
2014-08,36.87,49.73,18.48,19.08,1.01,0.95,0.91,0.83
2014-09,56.22,57.94,20.14,21.23,0.92,0.89,0.85,0.88
2014-10,42.97,37.99,22.83,18.54,0.98,0.92,0.69,0.68
2014-11,17.4,24.78,22.91,18.78,1.1,0.97,0.78,0.7
2014-12,23.48,26.72,14.94,14.33,1.0,0.91,0.69,0.65
2015-01,45.07,38.63,14.38,13.01,0.8,0.73,0.54,0.63
2015-02,41.43,42.68,14.28,13.73,0.77,0.73,0.4,0.47
2015-03,36.58,42.86,13.88,14.23,0.83,0.8,0.63,0.56
2015-04,23.85,35.43,14.32,14.32,0.98,0.9,0.71,0.65
2015-05,20.13,28.37,13.0,13.9,0.94,0.89,0.51,0.57
2015-06,27.94,33.48,10.79,12.75,0.85,0.82,0.63,0.6
2015-07,44.66,,13.78,14.25,0.8,0.8,0.75,0.71
2015-08,56.12,54.84,20.36,19.38,0.89,0.88,0.78,0.88
2015-09,93.7,107.22,68.53,74.45,1.24,1.2,1.81,1.76
2015-10,60.78,72.57,66.5,71.49,1.04,0.99,0.91,1.0
2015-11,21.85,26.1,19.32,19.2,0.88,0.85,0.75,0.69
2015-12,34.24,35.7,15.09,13.52,0.7,0.73,0.87,0.71
2016-01,23.04,36.74,14.95,12.27,0.62,0.65,0.71,0.58
2016-02,39.49,39.2,13.47,12.4,0.6,0.65,0.54,0.54
2016-03,22.97,28.79,15.39,14.34,0.8,0.78,0.46,0.49
2016-04,20.89,32.08,16.97,16.69,0.98,0.95,0.85,0.67
2016-05,18.17,24.9,15.17,15.38,1.1,0.98,0.66,0.61
2016-06,26.93,30.92,10.54,12.73,0.9,0.85,0.56,0.6
2016-07,24.47,33.4,10.62,12.36,0.89,0.83,0.72,0.63
2016-08,51.59,46.15,10.57,12.45,0.82,0.78,0.7,0.7
2016-09,38.37,37.53,10.51,13.08,0.94,0.88,0.65,0.62
2016-10,36.5,32.71,11.64,13.18,1.02,0.91,0.69,0.64
2016-11,18.25,26.43,13.27,14.16,1.0,0.92,0.7,0.65
2016-12,20.92,26.6,16.02,14.39,0.96,0.89,0.7,0.66
2017-01,23.7,28.58,16.55,13.91,0.8,0.8,0.7,0.66
2017-02,33.69,33.8,14.83,13.47,0.85,0.77,0.51,0.54
2017-03,27.23,32.23,14.24,13.48,0.93,0.86,0.52,0.56
2017-04,16.16,25.24,15.08,14.69,0.97,0.91,0.42,0.55
2017-05,18.28,24.11,13.64,14.87,1.04,0.94,0.65,0.61
2017-06,25.76,31.49,10.71,12.85,0.91,0.86,0.6,0.59
2017-07,28.1,36.28,10.0,11.59,0.76,0.75,0.72,0.64
2017-08,26.3,31.87,11.59,12.79,0.88,0.83,0.63,0.61
2017-09,28.49,30.4,12.02,12.73,0.89,0.83,0.48,0.58
2017-10,29.13,31.65,12.61,12.91,0.86,0.83,0.55,0.61
2017-11,22.38,24.3,16.57,14.92,1.0,0.91,0.67,0.65
2017-12,40.31,43.96,16.31,15.62,0.83,0.84,0.81,0.74
2018-01,27.21,27.38,17.73,15.43,1.08,0.92,0.69,0.63
2018-02,41.25,38.36,14.76,13.19,0.74,0.73,0.42,0.5
2018-03,33.19,32.27,16.51,14.5,0.91,0.87,0.58,0.58
2018-04,23.96,28.44,15.71,15.06,0.94,0.89,0.57,0.58
2018-05,20.41,26.69,15.82,15.03,1.08,0.95,0.53,0.57
2018-06,29.19,31.93,11.88,13.39,0.96,0.89,0.56,0.6
2018-07,41.37,42.5,10.57,12.12,0.79,0.77,0.66,0.63
2018-08,69.99,69.43,18.37,24.72,0.98,0.96,1.15,1.12
2018-09,46.48,45.0,13.87,14.84,0.94,0.88,0.53,0.62
2018-10,24.58,27.66,16.94,14.81,1.01,0.92,0.62,0.61
2018-11,21.21,26.75,14.84,14.2,0.88,0.85,0.63,0.61
2018-12,22.06,27.17,13.63,13.49,0.83,0.82,0.73,0.67
2019-01,38.43,39.09,13.02,11.87,0.65,0.67,0.6,0.57
2019-02,24.37,32.94,13.48,12.58,0.7,0.69,0.47,0.48
2019-03,19.94,29.44,15.47,14.29,0.85,0.8,0.51,0.51
2019-04,21.19,27.99,13.27,14.4,0.8,0.82,0.47,0.52
2019-05,23.45,28.18,14.42,13.94,0.87,0.85,0.7,0.63
2019-06,31.73,26.49,12.29,13.4,0.81,0.82,0.46,0.59
2019-07,37.26,39.43,11.17,11.55,0.64,0.66,0.59,0.55
2019-08,63.85,64.76,23.09,22.9,0.85,0.87,0.94,0.98
2019-09,106.8,108.46,63.93,71.79,1.11,1.13,1.65,1.51
2019-10,15.61,25.54,13.77,15.76,0.89,0.87,0.62,0.58
2019-11,28.94,28.12,20.01,15.46,0.86,0.84,0.57,0.62
2019-12,35.61,35.63,12.37,12.63,0.73,0.74,0.7,0.64
2020-01,30.59,34.77,12.15,12.0,0.65,0.69,0.6,0.59
2020-02,34.28,33.7,12.98,13.01,0.71,0.7,0.41,0.47
2020-03,23.25,29.44,13.72,14.25,0.85,0.84,0.49,0.52
2020-04,23.1,30.38,14.74,14.51,0.85,0.86,0.7,0.6
2020-05,19.42,24.03,14.89,15.1,0.96,0.92,0.45,0.56
2020-06,23.4,27.75,11.81,13.24,0.91,0.86,0.56,0.6
2020-07,19.4,28.62,10.51,12.87,0.91,0.86,0.74,0.66
2020-08,26.25,32.63,11.02,12.39,0.87,0.82,0.69,0.65
2020-09,23.05,29.56,9.86,12.47,0.87,0.83,0.5,0.57
2020-10,28.72,32.85,11.44,12.15,0.78,0.75,0.6,0.61
2020-11,19.68,24.84,16.4,14.49,0.89,0.87,0.78,0.68
2020-12,26.52,31.53,15.81,14.0,0.83,0.82,0.75,0.68
2021-01,40.41,38.92,13.19,12.51,0.71,0.72,0.62,0.61
2021-02,31.93,35.55,13.36,11.77,0.61,0.62,0.45,0.47
2021-03,24.76,30.63,13.9,13.14,0.82,0.79,0.58,0.58
2021-04,21.2,30.07,14.45,13.19,0.74,0.75,0.5,0.53
2021-05,14.63,24.17,13.65,13.94,0.9,0.86,0.52,0.58
2021-06,23.6,30.74,11.45,12.5,0.8,0.79,0.53,0.56
2021-07,29.63,36.49,9.87,11.37,0.65,0.68,0.57,0.56
2021-08,27.62,30.26,10.91,12.39,0.89,0.81,0.59,0.58
2021-09,27.73,33.99,10.17,11.97,0.83,0.79,0.6,0.62
2021-10,24.24,32.35,11.42,12.96,0.93,0.85,0.64,0.59
2021-11,18.53,26.9,12.13,13.74,1.01,0.92,0.75,0.65
2021-12,28.07,30.02,14.55,13.31,0.78,0.77,0.67,0.67
2022-01,29.63,34.04,15.39,13.41,0.85,0.79,0.64,0.61
2022-02,26.95,33.1,12.14,11.91,0.72,0.71,0.47,0.52
2022-03,22.15,28.58,13.97,13.79,0.97,0.88,0.53,0.58
2022-04,20.85,27.6,16.41,14.78,0.93,0.88,0.56,0.59
2022-05,20.0,26.51,13.48,14.26,1.02,0.93,0.62,0.61
2022-06,21.08,29.45,11.37,12.75,0.89,0.85,0.58,0.6
2022-07,24.83,32.04,11.1,12.47,0.84,0.8,0.63,0.61
2022-08,21.32,30.83,10.5,12.38,0.92,0.83,0.63,0.61
2022-09,26.29,29.49,10.0,12.15,0.86,0.81,0.43,0.57
2022-10,18.56,25.62,14.58,14.2,1.07,0.92,0.63,0.62
2022-11,16.17,23.68,15.62,15.01,1.07,0.94,0.65,0.64
2022-12,29.7,33.84,13.24,12.63,0.77,0.77,0.63,0.62
2023-01,26.02,31.26,16.25,14.15,0.88,0.81,0.82,0.7
2023-02,32.16,31.66,13.77,12.67,0.8,0.74,0.47,0.56
2023-03,32.63,33.37,15.09,13.43,0.86,0.78,0.55,0.53
2023-04,30.89,29.95,16.87,14.87,0.86,0.85,0.52,0.56
2023-05,24.16,27.95,13.31,13.98,0.89,0.87,0.55,0.59
