month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,43.83,24.69,12.58,11.47,0.45,0.41,0.59,0.4
2014-02,23.84,24.35,12.85,11.98,0.57,0.52,0.47,0.44
2014-03,24.35,23.68,13.22,12.28,0.61,0.56,0.58,0.55
2014-04,20.76,19.64,12.39,12.2,0.68,0.64,1.1,0.93
2014-05,17.34,17.92,12.75,12.31,0.95,0.91,0.34,0.36
2014-06,26.71,24.05,10.57,10.03,0.84,0.82,0.38,0.39
2014-07,34.92,32.37,9.59,8.89,0.58,0.55,0.39,0.37
2014-08,26.37,24.58,10.25,9.75,0.74,0.67,0.51,0.47
2014-09,49.56,41.54,9.2,8.96,0.61,0.57,0.33,0.33
2014-10,44.23,38.11,17.36,16.38,0.77,0.69,0.51,0.45
2014-11,17.27,19.64,13.07,11.87,0.84,0.75,0.39,0.42
2014-12,16.65,17.9,13.25,12.41,0.74,0.67,0.84,0.69
2015-01,20.45,20.78,14.39,12.88,0.64,0.57,0.72,0.56
2015-02,37.04,31.24,12.42,11.45,0.54,0.49,0.38,0.4
2015-03,32.0,29.5,12.01,11.38,0.63,0.56,0.43,0.44
2015-04,15.64,16.69,12.58,11.45,0.86,0.78,0.49,0.44
2015-05,15.63,16.64,13.25,12.25,0.91,0.82,0.56,0.47
2015-06,26.59,24.58,10.04,9.3,0.85,0.75,0.46,0.41
2015-07,26.06,25.04,9.04,8.58,0.59,0.54,0.44,0.4
2015-08,32.24,32.3,9.0,8.57,0.55,0.52,0.39,0.37
2015-09,51.77,45.71,16.84,14.96,0.61,0.55,0.45,0.4
2015-10,65.47,60.61,25.06,21.88,0.73,0.61,0.54,0.47
2015-11,14.44,17.36,17.49,15.11,0.84,0.77,0.52,0.38
2015-12,18.07,19.35,13.82,11.99,0.53,0.48,0.55,0.45
2016-01,17.69,18.74,12.55,11.45,0.46,0.44,0.41,0.43
2016-02,21.62,20.4,12.92,11.52,0.53,0.48,0.49,0.45
2016-03,16.05,19.61,11.91,11.33,0.67,0.61,0.36,0.37
2016-04,12.81,16.33,13.12,12.24,0.82,0.77,0.4,0.37
2016-05,13.68,18.38,13.47,11.36,1.09,0.96,0.54,0.39
2016-06,14.63,19.51,11.73,10.64,0.97,0.92,0.47,0.38
2016-07,20.95,22.94,9.09,8.45,0.73,0.69,0.52,0.44
2016-08,28.64,29.43,8.28,8.16,0.64,0.6,0.4,0.39
2016-09,24.71,24.35,8.64,8.26,0.77,0.72,0.47,0.44
2016-10,19.06,23.19,9.98,9.01,0.97,0.85,0.48,0.42
2016-11,19.95,22.2,11.16,10.34,0.79,0.77,0.52,0.45
2016-12,14.7,17.32,12.85,11.7,0.7,0.63,0.44,0.41
2017-01,19.37,24.58,12.17,11.34,0.57,0.52,0.85,0.65
2017-02,25.65,25.51,11.67,11.32,0.6,0.57,0.64,0.53
2017-03,19.0,19.78,12.9,11.86,0.71,0.64,0.48,0.45
2017-04,13.57,17.48,13.62,12.06,0.75,0.65,0.45,0.45
