month,ISPU_PM25_OBS,ISPU_PM25_MOD,ISPU_CO_OBS,ISPU_CO_MOD,ISPU_NO2_OBS,ISPU_NO2_MOD,ISPU_SO2_OBS,ISPU_SO2_MOD
2014-01,47.4,41.03,10.35,11.55,0.64,0.77,0.66,0.71
2014-02,45.47,38.31,22.74,14.29,0.99,0.88,0.75,0.74
2014-03,37.43,32.92,21.51,16.5,1.07,1.01,0.7,0.61
2014-04,29.76,29.6,15.31,15.85,1.25,1.16,1.04,0.94
2014-05,32.46,30.06,14.35,14.76,1.46,1.29,1.75,1.62
2014-06,35.65,33.09,13.12,12.96,1.23,1.13,1.5,1.38
2014-07,48.47,41.12,14.74,13.18,1.1,1.05,1.56,1.5
2014-08,51.46,41.92,15.94,13.99,1.08,0.98,1.21,1.23
2014-09,62.77,57.05,24.67,26.98,1.21,1.14,1.47,1.66
2014-10,56.29,57.14,37.88,39.21,1.37,1.29,1.51,1.52
2014-11,37.28,38.5,47.82,34.16,1.77,1.49,1.78,1.41
2014-12,23.03,26.73,17.81,16.04,1.46,1.3,1.1,1.2
2015-01,44.22,33.83,15.07,13.59,1.11,0.95,0.72,0.73
2015-02,41.95,34.76,14.56,13.28,1.0,0.86,0.51,0.62
2015-03,37.58,32.78,18.05,15.76,1.18,1.04,0.7,0.71
2015-04,25.31,25.28,16.87,16.91,1.43,1.27,0.7,0.81
2015-05,28.51,27.39,14.25,15.18,1.41,1.27,1.23,1.25
2015-06,31.07,32.98,11.23,13.25,1.11,1.04,1.27,1.11
2015-07,48.18,41.29,14.59,14.17,0.98,0.93,1.15,1.12
2015-08,54.89,,24.8,21.87,1.19,1.11,1.48,1.44
2015-09,87.6,90.85,77.56,87.33,1.62,1.54,3.02,2.79
2015-10,97.4,,93.55,114.2,1.62,1.52,2.09,1.99
2015-11,39.41,28.99,27.65,20.23,1.34,1.24,0.79,0.77
2015-12,36.39,30.45,17.63,14.09,1.04,1.03,0.88,0.82
